,index,rent_address,stop_name,min_distance,min_duration,postcode
821,940,2-cassia-court-keysborough-vic-3173-16086595,,,,3173
822,764,36-beau-vorno-avenue-keysborough-vic-3173-16069684,,,,3173
823,30,242-chandler-road-keysborough-vic-3173-16081963,,,,3173
824,21,10-10-larbert-road-noble-park-vic-3174-16082810,,,,3174
825,159,44-chandler-road-noble-park-vic-3174-16080368,,,,3174
826,1086,32-jeffers-street-noble-park-vic-3174-16088597,,,,3174
827,185,15-harrison-drive-noble-park-vic-3174-16077811,,,,3174
828,312,2-24-power-street-dandenong-vic-3175-15185470,,,,3175
829,1215,1559-heatherton-road-dandenong-north-vic-3175-16051481,,,,3175
830,1077,1-47-oakwood-avenue-dandenong-north-vic-3175-16089665,,,,3175
831,1263,24-union-street-windsor-vic-3181-16055616,Melton Railway Station (Melton South),7112.88,721.89,3181
832,265,4-34-clarke-street-prahran-vic-3181-16078572,Melton Railway Station (Melton South),7459.9,832.36,3181
833,209,16-174-peel-street-windsor-vic-3181-16080532,Melton Railway Station (Melton South),7600.36,807.86,3181
834,254,306-25-clifton-street-prahran-vic-3181-16078928,Melton Railway Station (Melton South),7333.53,825.4,3181
835,670,439-111-punt-road-windsor-vic-3181-16055654,Melton Railway Station (Melton South),6122.34,715.06,3181
836,198,11-york-street-prahran-vic-3181-15901403,Melton Railway Station (Melton South),7378.82,860.82,3181
837,263,510-42-porter-street-prahran-vic-3181-16078605,Melton Railway Station (Melton South),6651.73,793.77,3181
838,686,29-10-clifton-street-prahran-vic-3181-16050826,Melton Railway Station (Melton South),7389.64,838.87,3181
839,688,42-commercial-road-prahran-vic-3181-16050172,Melton Railway Station (Melton South),6122.67,710.38,3181
840,659,22-union-street-windsor-vic-3181-16059839,Melton Railway Station (Melton South),7102.53,720.82,3181
841,695,8-k3-union-street-windsor-vic-3181-16042862,Melton Railway Station (Melton South),7051.34,715.55,3181
842,1018,2-70-williams-road-prahran-vic-3181-16087414,Melton Railway Station (Melton South),8653.34,935.25,3181
843,976,1-42-grandview-grove-prahran-vic-3181-16062555,Melton Railway Station (Melton South),8886.08,1006.0,3181
844,835,2-16-green-street-prahran-vic-3181-16068447,Melton Railway Station (Melton South),7744.6,814.7,3181
845,973,53-duke-street-windsor-vic-3181-16063116,Melton Railway Station (Melton South),7335.44,870.97,3181
846,1198,51-thomas-street-windsor-vic-3181-16088312,Melton Railway Station (Melton South),6776.07,815.87,3181
847,596,203-72-high-street-prahran-vic-3181-16064123,Melton Railway Station (Melton South),6425.58,745.44,3181
848,595,48-321-chapel-street-prahran-vic-3181-16064313,Melton Railway Station (Melton South),6852.57,773.81,3181
849,591,1-8-princes-close-prahran-vic-3181-16065129,Melton Railway Station (Melton South),7086.98,790.56,3181
850,589,817-132-commercial-road-prahran-vic-3181-16065154,Melton Railway Station (Melton South),6434.93,738.74,3181
851,587,6-percy-place-prahran-vic-3181-16047983,Melton Railway Station (Melton South),6746.06,808.67,3181
852,1019,46-earl-street-windsor-vic-3181-16087402,Melton Railway Station (Melton South),7400.6,865.54,3181
853,964,10-k7-high-street-windsor-vic-3181-16063444,Melton Railway Station (Melton South),5900.05,697.72,3181
854,1265,8b-highbury-grove-prahran-vic-3181-15809710,Melton Railway Station (Melton South),8605.51,915.45,3181
855,81,12-30-james-street-windsor-vic-3181-16083970,Melton Railway Station (Melton South),7569.46,890.73,3181
856,576,26-thomas-street-south-windsor-vic-3181-16066356,Melton Railway Station (Melton South),7741.83,814.2,3181
857,956,15-21-irving-avenue-prahran-vic-3181-15635697,Melton Railway Station (Melton South),8954.23,964.49,3181
858,244,2-anchor-place-prahran-vic-3181-16079263,Melton Railway Station (Melton South),7443.11,851.7,3181
859,1232,401-high-street-prahran-vic-3181-16088024,Melton Railway Station (Melton South),8157.78,882.28,3181
860,1038,27-duke-street-prahran-vic-3181-16086431,Melton Railway Station (Melton South),7264.61,853.97,3181
861,949,3-56-larnook-street-prahran-vic-3181-16064188,Melton Railway Station (Melton South),9844.43,959.62,3181
862,1016,1-97-charles-street-prahran-vic-3181-16087452,Melton Railway Station (Melton South),6459.37,759.11,3181
863,241,310-22-chatham-street-prahran-vic-3181-16079412,Melton Railway Station (Melton South),6906.68,783.97,3181
864,250,12-28-the-avenue-windsor-vic-3181-16078988,Melton Railway Station (Melton South),7676.36,871.65,3181
865,698,207-120-high-street-windsor-vic-3181-16042309,Melton Railway Station (Melton South),6645.25,773.26,3181
866,1179,27-4-victoria-street-windsor-vic-3181-11761425,Melton Railway Station (Melton South),7469.43,894.47,3181
867,447,10-11-irving-avenue-prahran-vic-3181-16073356,Melton Railway Station (Melton South),9346.54,931.55,3181
868,1133,203-152-peel-street-windsor-vic-3181-16090148,Melton Railway Station (Melton South),7824.21,836.54,3181
869,881,104-139-york-street-prahran-vic-3181-16065475,Melton Railway Station (Melton South),7152.08,788.73,3181
870,828,40-kelvin-grove-prahran-vic-3181-16068985,Melton Railway Station (Melton South),9029.24,966.02,3181
871,829,5-17-ellesmere-road-prahran-vic-3181-16068966,Melton Railway Station (Melton South),8919.91,894.87,3181
872,446,93-chomley-street-prahran-vic-3181-16073373,Melton Railway Station (Melton South),8696.87,925.15,3181
873,538,105-10-porter-street-prahran-vic-3181-16069578,Melton Railway Station (Melton South),6657.71,787.47,3181
874,1190,g3-2a-henry-street-windsor-vic-3181-16088449,Melton Railway Station (Melton South),6953.05,703.33,3181
875,734,8-21-irving-avenue-prahran-vic-3181-16051850,Melton Railway Station (Melton South),8954.23,964.49,3181
876,888,502-283-high-street-prahran-vic-3181-16065163,Melton Railway Station (Melton South),7264.69,836.97,3181
877,890,201-323-dandenong-road-prahran-vic-3181-16065119,Melton Railway Station (Melton South),9628.7,939.55,3181
878,346,716-15-clifton-street-prahran-vic-3181-16077503,Melton Railway Station (Melton South),7361.66,832.15,3181
879,894,6-10-lalbert-crescent-prahran-vic-3181-16064800,Melton Railway Station (Melton South),9214.41,968.25,3181
880,745,8-k3-union-street-windsor-vic-3181-16042862,Melton Railway Station (Melton South),7051.34,715.55,3181
881,496,604-7-king-street-prahran-vic-3181-16072835,Melton Railway Station (Melton South),7098.72,792.47,3181
882,721,1-29-the-avenue-windsor-vic-3181-16063438,Melton Railway Station (Melton South),7621.12,867.23,3181
883,134,7-larnook-street-prahran-vic-3181-16082241,Melton Railway Station (Melton South),8950.66,954.71,3181
884,1140,3-51-james-street-prahran-vic-3181-16090001,Melton Railway Station (Melton South),7522.41,879.44,3181
885,694,502-27-macquarie-street-prahran-vic-3181-16042904,Melton Railway Station (Melton South),6951.15,828.59,3181
886,140,15a-the-avenue-windsor-vic-3181-16082070,Melton Railway Station (Melton South),8816.74,886.08,3181
887,1248,49-highbury-grove-prahran-vic-3181-16056833,Melton Railway Station (Melton South),8782.99,934.53,3181
888,1286,1-david-lane-windsor-vic-3181-15900527,Melton Railway Station (Melton South),7549.67,781.91,3181
889,410,8-13-lewisham-road-windsor-vic-3181-16075380,Melton Railway Station (Melton South),9089.95,917.74,3181
890,703,3-30-the-avenue-windsor-vic-3181-16035963,Melton Railway Station (Melton South),7657.07,870.1,3181
891,382,101-6-percy-place-prahran-vic-3181-16076172,Melton Railway Station (Melton South),6746.06,808.67,3181
892,716,8-237-dandenong-road-windsor-vic-3181-16066062,Melton Railway Station (Melton South),8831.87,888.73,3181
893,858,24-spring-street-prahran-vic-3181-16066838,Melton Railway Station (Melton South),8060.79,878.72,3181
894,844,4-317-dandenong-road-prahran-vic-3181-16067845,Melton Railway Station (Melton South),9707.82,946.67,3181
895,340,2-227-chapel-street-prahran-vic-3181-16077707,Melton Railway Station (Melton South),7160.07,794.42,3181
896,356,2-52-alma-road-st-kilda-vic-3182-16077137,Melton Railway Station (Melton South),7085.21,719.68,3182
897,391,205-44-barkly-street-st-kilda-vic-3182-15694325,Melton Railway Station (Melton South),6685.98,657.82,3182
898,407,312-196-st-kilda-road-st-kilda-vic-3182-16075446,Melton Railway Station (Melton South),7352.76,747.6,3182
899,442,61-acland-street-st-kilda-vic-3182-16073629,Melton Railway Station (Melton South),7011.3,694.14,3182
900,1121,1-64-fitzroy-street-st-kilda-west-vic-3182-16090436,Melton Railway Station (Melton South),6168.29,590.55,3182
901,1257,1-27-eildon-road-st-kilda-vic-3182-16056185,Melton Railway Station (Melton South),6378.8,628.96,3182
902,406,24-3-herbert-street-st-kilda-vic-3182-16075447,Melton Railway Station (Melton South),7915.59,829.78,3182
903,1011,4-12-vale-street-st-kilda-vic-3182-16087511,Melton Railway Station (Melton South),6944.9,679.49,3182
904,1001,12-45-marine-parade-st-kilda-vic-3182-16059741,Melton Railway Station (Melton South),8270.44,824.9,3182
905,534,7-50-carlisle-street-st-kilda-vic-3182-15751006,Melton Railway Station (Melton South),7173.27,699.93,3182
906,1035,12-7-alfred-square-st-kilda-vic-3182-16086740,Melton Railway Station (Melton South),7026.51,709.86,3182
907,270,5-9-marlton-crescent-st-kilda-vic-3182-16078497,Melton Railway Station (Melton South),7350.01,752.03,3182
908,281,2c-21-the-esplanade-st-kilda-vic-3182-16078204,Melton Railway Station (Melton South),7082.45,703.28,3182
909,551,4-73-alma-road-st-kilda-vic-3182-16068784,Melton Railway Station (Melton South),7291.93,734.56,3182
910,1030,107-182-barkly-street-st-kilda-vic-3182-16086941,Melton Railway Station (Melton South),7147.01,692.67,3182
911,1192,803-6-st-kilda-road-st-kilda-vic-3182-16088439,Melton Railway Station (Melton South),6690.26,652.08,3182
912,1028,10-193-fitzroy-street-st-kilda-vic-3182-16087017,Melton Railway Station (Melton South),6709.82,660.79,3182
913,1146,205-16-18-grey-street-st-kilda-vic-3182-16089700,Melton Railway Station (Melton South),6089.56,581.36,3182
914,1254,318-181-fitzroy-street-st-kilda-vic-3182-16056356,Melton Railway Station (Melton South),6425.99,618.88,3182
915,352,17-charles-street-st-kilda-vic-3182-14025729,Melton Railway Station (Melton South),7303.88,738.08,3182
916,1017,10-98-barkly-street-st-kilda-vic-3182-16087425,Melton Railway Station (Melton South),6683.12,643.24,3182
917,1010,7-2-kipling-st-st-kilda-vic-3182-16087516,Melton Railway Station (Melton South),7642.13,761.54,3182
918,574,2-257-barkly-street-st-kilda-vic-3182-16066559,Melton Railway Station (Melton South),7533.53,748.96,3182
919,287,30-233-235-canterbury-road-st-kilda-west-vic-3182-16078085,Melton Railway Station (Melton South),5894.54,552.64,3182
920,388,206-126-chapel-street-st-kilda-vic-3182-16076046,Melton Railway Station (Melton South),7904.85,775.38,3182
921,806,4-26-wellington-street-st-kilda-vic-3182-16072089,Melton Railway Station (Melton South),6792.98,664.68,3182
922,1183,2-36-barkly-street-st-kilda-vic-3182-16088568,Melton Railway Station (Melton South),6760.33,666.55,3182
923,1164,204-55-wellington-street-st-kilda-vic-3182-16089144,Melton Railway Station (Melton South),6934.82,679.26,3182
924,1258,21-313-beaconsfield-parade-st-kilda-west-vic-3182-16056043,Melton Railway Station (Melton South),5441.6,562.23,3182
925,668,13-9-fitzroy-street-st-kilda-vic-3182-16057589,Melton Railway Station (Melton South),6879.23,693.89,3182
926,838,8-16-chapel-street-st-kilda-vic-3182-16068250,Melton Railway Station (Melton South),7698.57,759.76,3182
927,136,5-2-kipling-street-st-kilda-vic-3182-16082197,Melton Railway Station (Melton South),7642.13,761.54,3182
928,685,4-260-st-kilda-road-st-kilda-vic-3182-16051315,Melton Railway Station (Melton South),7338.67,744.22,3182
929,696,206a-14-16-the-esplanade-st-kilda-vic-3182-16042840,Melton Railway Station (Melton South),6975.5,699.1,3182
930,220,1-38-alma-rd-st-kilda-vic-3182-16080210,Melton Railway Station (Melton South),6972.89,711.59,3182
931,744,206-126-carlisle-street-st-kilda-vic-3182-16041005,Melton Railway Station (Melton South),7610.7,753.71,3182
932,877,4-9-marlton-crescent-st-kilda-vic-3182-16065793,Melton Railway Station (Melton South),7350.01,752.03,3182
933,132,14-21-marine-parade-st-kilda-vic-3182-16082302,Melton Railway Station (Melton South),7889.23,784.74,3182
934,736,27-352-canterbury-road-st-kilda-vic-3182-16050504,Melton Railway Station (Melton South),6134.92,588.2,3182
935,705,204-171-173-inkerman-street-st-kilda-vic-3182-16015508,Melton Railway Station (Melton South),7255.72,718.58,3182
936,1226,4c-21-the-esplanade-st-kilda-vic-3182-16088109,Melton Railway Station (Melton South),7082.45,703.28,3182
937,1223,25-10-tennyson-street-st-kilda-vic-3182-16088206,Melton Railway Station (Melton South),7778.6,796.91,3182
938,1159,212-363-beaconsfield-parade-st-kilda-west-vic-3182-16089242,Melton Railway Station (Melton South),6500.86,637.94,3182
939,741,802-181-fitzroy-st-st-kilda-vic-3182-15915050,Melton Railway Station (Melton South),6425.99,618.88,3182
940,958,4-29-marine-parade-st-kilda-vic-3182-16063644,Melton Railway Station (Melton South),7821.02,784.01,3182
941,856,11-43-spenser-street-st-kilda-vic-3182-16067006,Melton Railway Station (Melton South),7711.18,813.76,3182
942,836,10-86-park-street-st-kilda-west-vic-3182-16068440,Melton Railway Station (Melton South),5691.98,563.73,3182
943,967,3-79-barkly-street-st-kilda-vic-3182-16063362,Melton Railway Station (Melton South),6811.05,655.07,3182
944,1278,9-76-carlisle-street-st-kilda-vic-3182-16054050,Melton Railway Station (Melton South),7327.05,705.15,3182
945,798,8-38-fitzroy-street-st-kilda-vic-3182-16016713,Melton Railway Station (Melton South),6119.23,584.52,3182
946,433,5-58-alexandra-st-st-kilda-east-vic-3183-16073874,Melton Railway Station (Melton South),8729.81,832.01,3183
947,102,31-55-hotham-street-st-kilda-east-vic-3183-16083388,Melton Railway Station (Melton South),8416.42,806.94,3183
948,588,201-356-carlisle-street-balaclava-vic-3183-16065312,Melton Railway Station (Melton South),8568.2,837.3,3183
949,264,3-206-alma-rd-st-kilda-east-vic-3183-16078582,Melton Railway Station (Melton South),8894.14,868.59,3183
950,1269,7-13-hughenden-road-st-kilda-east-vic-3183-16055120,Melton Railway Station (Melton South),9190.3,914.09,3183
951,689,3-20-hughenden-road-st-kilda-east-vic-3183-16048551,Melton Railway Station (Melton South),9135.02,907.45,3183
952,1129,8-7-cardigan-street-st-kilda-east-vic-3183-16090197,Melton Railway Station (Melton South),8416.94,815.12,3183
953,1239,5-1a-lansdowne-road-st-kilda-east-vic-3183-16086953,Melton Railway Station (Melton South),9193.19,904.43,3183
954,1045,52a-alexandra-street-st-kilda-east-vic-3183-16086233,Melton Railway Station (Melton South),8689.8,828.81,3183
955,849,7-alexandra-street-st-kilda-east-vic-3183-16067396,Melton Railway Station (Melton South),8748.87,833.53,3183
956,99,1-28-wilgah-street-st-kilda-east-vic-3183-16083469,Melton Railway Station (Melton South),8797.3,844.1,3183
957,129,4-360-carlisle-street-balaclava-vic-3183-16082332,Melton Railway Station (Melton South),8557.41,835.36,3183
958,885,g10-43-45-the-avenue-balaclava-vic-3183-16065263,Melton Railway Station (Melton South),8954.27,864.66,3183
959,57,7-1a-hughenden-road-st-kilda-east-vic-3183-16084967,Melton Railway Station (Melton South),9012.61,892.76,3183
960,513,3-45-westbury-st-st-kilda-east-vic-3183-16071948,Melton Railway Station (Melton South),7987.34,794.94,3183
961,291,12-7-raglan-street-st-kilda-east-vic-3183-15298094,Melton Railway Station (Melton South),7868.46,782.22,3183
962,1182,9-65-westbury-street-st-kilda-east-vic-3183-16088571,Melton Railway Station (Melton South),8196.57,792.18,3183
963,837,1-106-alexandra-street-st-st-kilda-east-vic-3183-16068309,Melton Railway Station (Melton South),8687.89,855.1,3183
964,1029,5-1a-lansdowne-street-st-kilda-east-vic-3183-16086953,Melton Railway Station (Melton South),9193.19,904.43,3183
965,812,3-2-celeste-ct-st-kilda-east-vic-3183-16071218,Melton Railway Station (Melton South),9166.26,910.37,3183
966,841,10-wenden-grove-st-kilda-east-vic-3183-16068114,Melton Railway Station (Melton South),9293.96,898.52,3183
967,390,2-47-gourlay-street-st-kilda-east-vic-3183-15663952,Melton Railway Station (Melton South),9110.28,881.48,3183
968,71,2-kurrajong-avenue-st-kilda-east-vic-3183-16084549,Melton Railway Station (Melton South),8865.94,856.15,3183
969,247,6-leslie-street-st-kilda-east-vic-3183-16079147,Melton Railway Station (Melton South),8276.04,804.39,3183
970,853,26-55-alexandra-st-st-kilda-east-vic-3183-16067159,Melton Railway Station (Melton South),8757.52,834.23,3183
971,249,4-nightingale-street-balaclava-vic-3183-16078992,Melton Railway Station (Melton South),8067.18,789.38,3183
972,297,6-23-lansdowne-rd-st-kilda-east-vic-3183-16077748,Melton Railway Station (Melton South),8842.43,869.35,3183
973,1119,3-16-malakoff-street-st-kilda-east-vic-3183-16090509,Melton Railway Station (Melton South),8185.96,796.65,3183
974,1021,3-31-chapel-street-st-kilda-east-vic-3183-16087349,Melton Railway Station (Melton South),7645.39,762.07,3183
975,1109,207-171-173-inkerman-street-st-kilda-east-vic-3183-16090952,Melton Railway Station (Melton South),7255.72,718.58,3183
976,946,4-25-cardigan-street-st-kilda-east-vic-3183-16064463,Melton Railway Station (Melton South),8579.07,827.24,3183
977,245,3-2a-vautier-street-elwood-vic-3184-16079224,Melton Railway Station (Melton South),9572.21,950.21,3184
978,1128,1-12-avoca-ave-elwood-vic-3184-16090201,Melton Railway Station (Melton South),8035.37,876.38,3184
979,1116,6-20-pine-avenue-elwood-vic-3184-16090586,Melton Railway Station (Melton South),9850.61,986.44,3184
980,405,3-97-spray-street-elwood-vic-3184-16075450,Melton Railway Station (Melton South),9326.67,926.11,3184
981,221,6-30-docker-street-elwood-vic-3184-16080165,Melton Railway Station (Melton South),9890.1,982.26,3184
982,895,18-kingsley-st-elwood-vic-3184-16064797,Melton Railway Station (Melton South),10064.37,1017.99,3184
983,501,1-3-goldsmith-st-elwood-vic-3184-16072668,Melton Railway Station (Melton South),8423.77,880.76,3184
984,899,8-12-may-street-elwood-vic-3184-16064495,Melton Railway Station (Melton South),8901.29,898.06,3184
985,37,7-23-bendigo-avenue-elwood-vic-3184-16085426,Melton Railway Station (Melton South),9435.17,941.57,3184
986,975,27-16-20-milton-street-elwood-vic-3184-15503430,Melton Railway Station (Melton South),8344.48,837.13,3184
987,1293,4-111-ruskin-street-elwood-vic-3184-16052249,Melton Railway Station (Melton South),8764.38,880.46,3184
988,1115,5-141-glenhuntly-road-elwood-vic-3184-16090615,Melton Railway Station (Melton South),9772.13,944.67,3184
989,988,206-96-ormond-road-elwood-vic-3184-16061435,Melton Railway Station (Melton South),9560.39,944.02,3184
990,66,3-27-ruskin-street-elwood-vic-3184-16084771,Melton Railway Station (Melton South),8107.69,825.26,3184
991,584,3-5-greig-court-elwood-vic-3184-16065526,Melton Railway Station (Melton South),9053.56,938.57,3184
992,677,3-38-mitford-street-elwood-vic-3184-16053235,Melton Railway Station (Melton South),7886.51,840.66,3184
993,814,4-84-ormond-road-elwood-vic-3184-16070658,Melton Railway Station (Melton South),9513.26,941.29,3184
994,1180,7-10-austin-avenue-elwood-vic-3184-16088641,Melton Railway Station (Melton South),9407.48,948.56,3184
995,100,2-117-tennyson-street-elwood-vic-3184-16083454,Melton Railway Station (Melton South),9496.98,934.44,3184
996,1225,14-193-brighton-road-elwood-vic-3184-16088112,Melton Railway Station (Melton South),8787.53,855.93,3184
997,374,2-24-tennyson-street-elwood-vic-3184-16076374,Melton Railway Station (Melton South),8179.18,852.53,3184
998,88,4-5-southey-court-elwood-vic-3184-16083693,Melton Railway Station (Melton South),8746.26,934.12,3184
999,45,205-95-ormond-road-elwood-vic-3184-16085196,Melton Railway Station (Melton South),9544.5,942.38,3184
1000,968,9-106-addison-street-elwood-vic-3184-16063225,Melton Railway Station (Melton South),8650.46,843.99,3184
1001,969,4-2-selwyn-avenue-elwood-vic-3184-16063201,Melton Railway Station (Melton South),9390.8,919.96,3184
1002,401,6-18-joyce-street-elwood-vic-3184-16075499,Melton Railway Station (Melton South),10256.42,1026.27,3184
1003,345,222-138-glen-eira-road-elsternwick-vic-3185-16077536,Melton Railway Station (Melton South),9468.52,903.56,3185
1004,386,5-39-nepean-highway-elsternwick-vic-3185-16076084,Melton Railway Station (Melton South),10119.86,1027.59,3185
1005,1173,3-50-magnolia-road-gardenvale-vic-3185-16088805,Melton Railway Station (Melton South),13304.74,1176.8,3185
1006,236,103-5-7-nepean-highway-elsternwick-vic-3185-16079664,Melton Railway Station (Melton South),9722.6,971.67,3185
1007,954,1-453-kooyong-rd-elsternwick-vic-3185-16063736,Melton Railway Station (Melton South),12825.36,1117.79,3185
1008,674,6-89-seymour-road-elsternwick-vic-3185-16054067,Melton Railway Station (Melton South),11378.72,1018.95,3185
1009,519,304-17-gordon-street-elsternwick-vic-3185-16071640,Melton Railway Station (Melton South),9883.12,988.43,3185
1010,515,4-34-horne-street-elsternwick-vic-3185-16071700,Melton Railway Station (Melton South),9942.13,984.94,3185
1011,242,7a-los-angeles-court-ripponlea-vic-3185-16079275,Melton Railway Station (Melton South),8867.03,892.8,3185
1012,1004,16-1-3-carre-street-elsternwick-vic-3185-16087759,Melton Railway Station (Melton South),10204.15,1010.99,3185
1013,226,806-18-mccombie-st-elsternwick-vic-3185-16073253,Melton Railway Station (Melton South),9611.61,948.11,3185
1014,489,1-66-riddell-parade-elsternwick-vic-3185-16073001,Melton Railway Station (Melton South),10621.59,1080.55,3185
1015,258,53-elster-avenue-gardenvale-vic-3185-16078745,Melton Railway Station (Melton South),11653.99,1179.67,3185
1016,512,613b-455-glen-huntly-road-elsternwick-vic-3185-16072040,Melton Railway Station (Melton South),11111.54,1016.8,3185
1017,1242,6-65-clarence-street-elsternwick-vic-3185-16039179,Melton Railway Station (Melton South),12657.15,1100.23,3185
1018,684,2-48-magnolia-road-gardenvale-vic-3185-16051707,Melton Railway Station (Melton South),13576.73,1179.55,3185
1019,970,3-4-orrong-road-elsternwick-vic-3185-16063179,Melton Railway Station (Melton South),10686.98,1055.82,3185
1020,272,3-24-elster-avenue-elsternwick-vic-3185-16078453,Melton Railway Station (Melton South),11614.7,1184.73,3185
1021,678,2-9-bertram-street-elsternwick-vic-3185-13756533,Melton Railway Station (Melton South),11565.05,1157.36,3185
1022,142,7-21-dawson-avenue-brighton-vic-3186-16082004,Melton Railway Station (Melton South),10812.8,1098.41,3186
1023,1032,305-439-bay-street-brighton-vic-3186-16086850,Melton Railway Station (Melton South),12559.39,1290.32,3186
1024,861,5-airlie-street-brighton-vic-3186-16066747,Melton Railway Station (Melton South),10220.82,1037.07,3186
1025,554,101-439-bay-street-brighton-vic-3186-16068532,Melton Railway Station (Melton South),12559.39,1290.32,3186
1026,1250,2-361-st-kilda-st-brighton-vic-3186-16056674,Melton Railway Station (Melton South),11352.6,1159.1,3186
1027,1106,6-laburnum-court-brighton-vic-3186-16085520,Melton Railway Station (Melton South),14247.77,1434.53,3186
1028,662,4-16-manor-street-brighton-vic-3186-16059609,Melton Railway Station (Melton South),13649.26,1365.31,3186
1029,1033,203-7-9-cowra-street-brighton-vic-3186-16086801,Melton Railway Station (Melton South),12712.71,1321.4,3186
1030,783,153-south-road-brighton-vic-3186-16066514,,,,3186
1031,44,210-26-warleigh-grove-brighton-vic-3186-15226300,Melton Railway Station (Melton South),12079.0,1270.21,3186
1032,1153,303-79-81-asling-street-brighton-vic-3186-16089433,Melton Railway Station (Melton South),11174.72,1150.9,3186
1033,657,210-79-81-asling-street-brighton-vic-3186-16060948,Melton Railway Station (Melton South),11174.72,1150.9,3186
1034,276,1-128-male-street-brighton-vic-3186-16078323,Melton Railway Station (Melton South),12616.68,1314.63,3186
1035,1046,104-184-186-bay-street-brighton-vic-3186-16086213,Melton Railway Station (Melton South),12464.02,1218.95,3186
1036,700,1-04-26-warleigh-grove-brighton-vic-3186-15879283,Melton Railway Station (Melton South),12079.0,1270.21,3186
1037,735,14-durrant-street-brighton-vic-3186-16051810,Melton Railway Station (Melton South),12974.23,1286.0,3186
1038,579,21-elm-grove-brighton-vic-3186-16065852,Melton Railway Station (Melton South),12076.62,1206.52,3186
1039,725,55-durrant-street-brighton-vic-3186-16058681,Melton Railway Station (Melton South),13398.35,1324.89,3186
1040,478,3-22b-south-road-brighton-vic-3186-16065921,,,,3186
1041,645,7b-carr-street-brighton-east-vic-3187-16037629,,,,3187
1042,952,33-landcox-street-brighton-east-vic-3187-15885544,Melton Railway Station (Melton South),14116.98,1264.22,3187
1043,627,5-lucas-street-brighton-east-vic-3187-16037643,,,,3187
1044,787,54-marriage-road-brighton-east-vic-3187-16066345,,,,3187
1045,649,647-hawthorn-road-brighton-east-vic-3187-15563252,Melton Railway Station (Melton South),14394.5,1228.91,3187
1046,299,26-agnew-st-brighton-east-vic-3187-16077710,Melton Railway Station (Melton South),15376.53,1403.7,3187
1047,948,2a-granter-street-brighton-east-vic-3187-16064222,Melton Railway Station (Melton South),15040.73,1278.51,3187
1048,479,78-marriage-rd-brighton-east-vic-3187-16065745,,,,3187
1049,179,39-comer-street-brighton-east-vic-3187-16078421,,,,3187
1050,1014,1b-milroy-street-brighton-east-vic-3187-16087492,Melton Railway Station (Melton South),13734.06,1197.82,3187
1051,706,23a-thomas-street-brighton-east-vic-3187-16071256,Melton Railway Station (Melton South),16227.42,1372.35,3187
1052,931,10a-cummins-rd-brighton-east-vic-3187-16087161,,,,3187
1053,437,5-661-663-nepean-highway-brighton-east-vic-3187-16073805,Melton Railway Station (Melton South),15896.48,1396.59,3187
1054,19,2-22-carr-street-brighton-east-vic-3187-16083096,,,,3187
1055,162,g05-18-railway-crescent-hampton-vic-3188-16080133,,,,3188
1056,788,11b-olive-st-hampton-vic-3188-16066090,,,,3188
1057,470,11-290-south-road-hampton-east-vic-3188-16069282,,,,3188
1058,1205,3-83-fewster-road-hampton-vic-3188-16055794,,,,3188
1059,14,2-36-crisp-st-hampton-vic-3188-16083355,,,,3188
1060,158,23-hamer-street-moorabbin-vic-3189-16080433,,,,3189
1061,4,28-wilson-street-highett-vic-3190-16084920,,,,3190
1062,9,1-6-turner-road-highett-vic-3190-16083938,,,,3190
1063,17,314-284-highett-rd-highett-vic-3190-16083284,,,,3190
1064,634,105-20-station-street-highett-vic-3190-16063906,,,,3190
1065,916,g04-12-major-street-highett-vic-3190-15263650,,,,3190
1066,35,34-donald-st-highett-vic-3190-16081654,,,,3190
1067,914,31a-tweed-st-highett-vic-3190-16061681,,,,3190
1068,183,2-15-karen-street-highett-vic-3190-16078074,,,,3190
1069,796,209-20-station-street-highett-vic-3190-16064556,,,,3190
1070,1211,3-21-tibrockney-street-highett-vic-3190-16053078,,,,3190
1071,902,62-sims-street-sandringham-vic-3191-16063950,,,,3191
1072,460,10-39-41-abbott-street-sandringham-vic-3191-16070656,,,,3191
1073,454,8-19-21-abbott-street-sandringham-vic-3191-16072299,,,,3191
1074,330,6-36-edward-street-sandringham-vic-3191-16075086,,,,3191
1075,1210,2-91-beach-road-sandringham-vic-3191-16053597,,,,3191
1076,1069,5-masefield-avenue-sandringham-vic-3191-16090053,,,,3191
1077,1060,5-186-bay-rd-sandringham-vic-3191-16090981,,,,3191
1078,463,1-307-309-bay-road-cheltenham-vic-3192-16070516,,,,3192
1079,1051,3b-wedd-street-cheltenham-vic-3192-16085952,,,,3192
1080,461,2-23-jean-street-cheltenham-vic-3192-16070584,,,,3192
1081,1212,41b-arkaringa-crescent-black-rock-vic-3193-16052986,,,,3193
1082,1209,11-13-tibbles-street-beaumaris-vic-3193-16054347,,,,3193
1083,1217,4-31-bayview-crescent-black-rock-vic-3193-16051099,,,,3193
1084,169,286a-balcombe-rd-beaumaris-vic-3193-16079394,,,,3193
1085,20,112a-bluff-road-black-rock-vic-3193-16082856,,,,3193
1086,917,5-310-beach-road-black-rock-vic-3193-16061407,,,,3193
1087,612,25-spicer-street-beaumaris-vic-3193-16057734,,,,3193
1088,24,g01-97-beach-road-mentone-vic-3194-16082520,,,,3194
1089,776,12-30-swanston-street-mentone-vic-3194-16067279,,,,3194
