,price,state,propertyType,bathrooms,bedrooms,carspaces,region,suburb,postcode,dateListed,listingSlug,latitude,longitude
291,420.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,PARKVILLE,3052,2022-09-20T10:47:41,12-283-royal-parade-parkville-vic-3052-16096882,-37.7868042,144.9587
292,450.0,VIC,ApartmentUnitFlat,2,2,1,Eastern Suburbs,CAMBERWELL,3124,2022-09-21T14:50:20,301-1150-toorak-road-camberwell-vic-3124-16100175,-37.8485832,145.077377
293,480.0,VIC,House,2,3,4,Melbourne Region,CARRUM DOWNS,3201,2022-09-20T14:18:25,44-bushlark-drive-carrum-downs-vic-3201-16097673,-38.1058159,145.175491
294,360.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,CLAYTON,3168,2022-09-30T11:44:37,20-2-greenfield-drive-clayton-vic-3168-15740628,-37.92322,145.128662
295,490.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,EAST MELBOURNE,3002,2022-09-28T14:50:55,unit-101m-201-powlett-street-east-melbourne-vic-3002-16109142,-37.8096581,144.985626
296,480.0,VIC,House,2,4,2,Melbourne Region,TARNEIT,3029,2022-09-21T17:58:00,106-stratus-street-tarneit-vic-3029-16100986,-37.83998,144.638885
297,550.0,VIC,House,1,2,1,Eastern Suburbs,CAMBERWELL,3124,2022-09-21T13:29:58,568-camberwell-road-camberwell-vic-3124-16098540,-37.8450546,145.072052
298,1200.0,VIC,House,3,5,2,Melbourne Region,BRUNSWICK,3056,2022-09-15T15:02:32,399-brunswick-road-brunswick-vic-3056-16091358,-37.77558,144.950272
299,550.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,FITZROY NORTH,3068,2022-09-21T08:24:16,304-38-nicholson-street-fitzroy-north-vic-3068-16098711,-37.7739868,144.979355
300,495.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,SOUTH MELBOURNE,3205,2022-09-16T09:34:14,409-85-market-street-south-melbourne-vic-3205-16092256,-37.8302574,144.957916
301,900.0,VIC,House,3,4,1,Melbourne Region,NIDDRIE,3042,2022-09-30T09:45:56,51-carrington-road-niddrie-vic-3042-16112270,-37.7377243,144.887589
302,380.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,BENTLEIGH EAST,3165,2022-09-20T16:05:01,103-16-malane-street-bentleigh-east-vic-3165-16098175,-37.91831,145.055222
303,410.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,MELBOURNE,3000,2022-09-27T10:07:41,401-408-lonsdale-street-melbourne-vic-3000-16014585,-37.8126,144.9604
304,575.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,RICHMOND,3121,2022-09-19T11:23:16,218-71-abinger-street-richmond-vic-3121-16094828,-37.8204575,145.004257
305,340.0,VIC,Townhouse,1,2,2,Northern Victoria,WODONGA,3690,2022-09-15T16:11:35,7-74-south-street-wodonga-vic-3690-16091669,-36.11603,146.88002
306,430.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,ST KILDA,3182,2022-09-19T12:37:46,49-64-fitzroy-street-st-kilda-vic-3182-16095131,-37.8590431,144.977753
307,350.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,EAST MELBOURNE,3002,2022-09-28T13:04:40,18-29-george-street-east-melbourne-vic-3002-16108770,-37.81585,144.989212
308,420.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,MALVERN EAST,3145,2022-09-28T13:39:00,4-65-paxton-street-malvern-east-vic-3145-16108869,-37.87095,145.0569
309,480.0,VIC,House,1,2,0,Melbourne Region,CLIFTON HILL,3068,2022-09-27T09:57:48,478-wellington-street-clifton-hill-vic-3068-16105769,-37.7901268,144.989044
310,395.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,ST KILDA,3182,2022-09-21T12:25:19,4-30-mitford-street-st-kilda-vic-3182-16099536,-37.8727379,144.982391
311,550.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,ST KILDA,3182,2022-09-29T11:50:33,15-39-41-wellington-street-st-kilda-vic-3182-16110681,-37.8565254,144.985489
312,825.0,VIC,House,2,3,2,Melbourne Region,RICHMOND,3121,2022-09-21T17:06:23,158-burnley-street-richmond-vic-3121-13706826,-37.8183,145.008255
313,385.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,ST KILDA EAST,3183,2022-09-27T11:39:32,1-296-inkerman-st-st-kilda-east-vic-3183-16106154,-37.86626,145.001022
314,450.0,VIC,ApartmentUnitFlat,1,2,2,Melbourne Region,BRIGHTON,3186,2022-09-16T09:06:42,5-297-st-kilda-street-brighton-vic-3186-16092184,-37.90554,144.987534
315,650.0,VIC,House,1,2,0,Melbourne Region,RICHMOND,3121,2022-09-26T11:50:23,21-dover-street-richmond-vic-3121-16103850,-37.826088,144.992264
316,1400.0,VIC,House,3,4,4,Melbourne Region,BRIGHTON EAST,3187,2022-09-21T10:24:29,16a-plunket-street-brighton-east-vic-3187-16099058,-37.9202957,145.014679
317,280.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,ST KILDA,3182,2022-09-28T10:14:07,17-1-acland-street-st-kilda-vic-3182-16108171,-37.8627357,144.973877
318,1200.0,VIC,House,2,4,1,Melbourne Region,PRAHRAN,3181,2022-09-19T15:37:57,2-abeckett-street-prahran-vic-3181-16095838,-37.84929,145.009583
319,495.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,MALVERN EAST,3145,2022-09-30T16:36:30,101-1443-dandenong-road-malvern-east-vic-3145-16113756,-37.89232,145.086685
320,750.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,WEST MELBOURNE,3003,2022-09-16T16:22:47,6-18-ireland-street-west-melbourne-vic-3003-16093709,-37.8076057,144.945618
321,350.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,SOUTHBANK,3006,2022-09-16T14:53:02,1204-33-clarke-street-southbank-vic-3006-16093367,-37.8261566,144.959274
322,1300.0,VIC,House,2,3,1,Melbourne Region,RICHMOND,3121,2022-09-30T12:47:09,57-lord-st-richmond-vic-3121-16112934,-37.8217125,145.004883
323,570.0,VIC,Townhouse,1,2,1,Melbourne Region,NORTHCOTE,3070,2022-09-30T13:20:34,2-274-st-georges-road-northcote-vic-3070-16113021,-37.76238,144.993042
324,330.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,PARKVILLE,3052,2022-09-26T14:50:05,17-228-the-avenue-parkville-vic-3052-16104553,-37.7821121,144.957962
325,1200.0,VIC,Townhouse,2,3,2,Melbourne Region,ELWOOD,3184,2022-09-16T13:02:55,89b-ruskin-street-elwood-vic-3184-16092997,-37.87886,144.982239
326,390.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,CHADSTONE,3148,2022-09-19T10:58:19,404-70-batesford-road-chadstone-vic-3148-16094741,-37.8759346,145.093063
327,550.0,VIC,House,1,2,1,Melbourne Region,BRUNSWICK EAST,3057,2022-09-27T09:13:21,45-victoria-street-brunswick-east-vic-3057-16105604,-37.7686577,144.979141
328,395.0,VIC,House,1,2,2,Melbourne Region,ALTONA MEADOWS,3028,2022-09-29T08:42:50,36a-featherby-way-altona-meadows-vic-3028-16110093,-37.89061,144.780365
329,350.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,SOUTH YARRA,3141,2022-09-20T14:00:33,16-174-toorak-road-west-south-yarra-vic-3141-16097614,-37.8380127,144.985748
330,440.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,HEIDELBERG,3084,2022-09-26T11:26:16,level-2-5-9-martin-street-heidelberg-vic-3084-16103734,-37.7539444,145.059631
331,645.0,VIC,House,1,2,0,Melbourne Region,RICHMOND,3121,2022-09-15T15:51:36,73-fraser-street-richmond-vic-3121-16091575,-37.8221169,145.0061
332,640.0,VIC,House,1,2,2,Melbourne Region,RICHMOND,3121,2022-09-16T08:54:04,57-lincoln-street-richmond-vic-3121-16092170,-37.8128548,145.003632
333,550.0,VIC,House,1,2,0,Melbourne Region,FITZROY NORTH,3068,2022-09-16T12:24:05,45-mckean-street-fitzroy-north-vic-3068-16092855,-37.7896538,144.9841
334,550.0,VIC,ApartmentUnitFlat,1,3,1,Melbourne Region,SANDRINGHAM,3191,2022-09-16T10:54:29,4-264-bluff-road-sandringham-vic-3191-16092529,-37.95682,145.020279
335,700.0,VIC,House,1,2,2,Melbourne Region,BRUNSWICK,3056,2022-09-21T18:36:44,7-walters-street-brunswick-vic-3056-16101017,-37.7593155,144.956039
336,350.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,DOREEN,3754,2022-09-28T15:31:05,20-flourish-walk-doreen-vic-3754-16109319,-37.61849,145.125549
337,390.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,SANDRINGHAM,3191,2022-09-26T11:17:00,217-222-bay-road-sandringham-vic-3191-16103690,-37.9549637,145.02565
338,650.0,VIC,ApartmentUnitFlat,2,2,0,Melbourne Region,MELBOURNE,3000,2022-09-15T13:30:12,4010-639-lonsdale-street-melbourne-vic-3000-16091026,-37.8150673,144.953415
339,575.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,CAULFIELD NORTH,3161,2022-09-29T17:26:32,6-374-dandenong-road-caulfield-north-vic-3161-16111921,-37.86082,145.011139
340,500.0,VIC,Townhouse,2,2,1,Melbourne Region,PRESTON,3072,2022-09-26T12:07:00,4-492-plenty-road-preston-vic-3072-16103925,-37.7377243,145.012375
341,1200.0,VIC,House,3,4,2,Melbourne Region,ELSTERNWICK,3185,2022-09-26T16:50:17,76-allison-road-elsternwick-vic-3185-16105190,-37.8824425,145.0129
342,330.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,CARNEGIE,3163,2022-09-26T09:18:05,3-29-mernda-ave-carnegie-vic-3163-16103178,-37.8933678,145.048889
343,1175.0,VIC,House,4,4,2,Eastern Suburbs,DEEPDENE,3103,2022-09-26T14:41:37,2-bennett-street-deepdene-vic-3103-16104504,-37.8091927,145.066681
344,695.0,VIC,House,2,3,2,Melbourne Region,MOUNT WAVERLEY,3149,2022-09-19T16:51:23,1b-laura-grove-mount-waverley-vic-3149-16096160,-37.8662453,145.143921
345,400.0,VIC,ApartmentUnitFlat,1,2,1,Eastern Suburbs,TEMPLESTOWE LOWER,3107,2022-09-15T16:01:20,10-208-210-high-street-templestowe-lower-vic-3107-16091613,-37.77274,145.1153
346,865.0,VIC,House,1,2,0,Melbourne Region,MIDDLE PARK,3206,2022-09-29T15:54:35,33-nimmo-street-middle-park-vic-3206-16111553,-37.84977,144.962845
347,470.0,VIC,ApartmentUnitFlat,1,3,2,Melbourne Region,DINGLEY VILLAGE,3172,2022-09-26T13:54:06,11-ridder-court-dingley-village-vic-3172-16104299,-37.97414,145.1166
348,320.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,BRUNSWICK WEST,3055,2022-09-26T11:35:09,1-3-guthrie-street-brunswick-west-vic-3055-16103784,-37.7743378,144.942535
349,730.0,VIC,House,1,3,1,Melbourne Region,THORNBURY,3071,2022-09-19T08:24:38,47-speight-street-thornbury-vic-3071-16094346,-37.7622375,145.010742
350,450.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,BRIGHTON,3186,2022-09-27T13:15:58,4-14-enfield-road-brighton-vic-3186-16106550,-37.9032021,145.0069
351,450.0,VIC,ApartmentUnitFlat,1,2,0,Melbourne Region,ST KILDA WEST,3182,2022-09-21T11:01:31,18-11-17-park-street-st-kilda-west-vic-3182-16099197,-37.8605576,144.973679
352,350.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,HAMPTON,3188,2022-09-26T09:15:17,6-518-bluff-rd-hampton-vic-3188-16103170,-37.9364738,145.024323
353,550.0,VIC,House,1,3,1,Eastern Suburbs,GLEN IRIS,3146,2022-09-26T14:55:23,17-watson-street-glen-iris-vic-3146-16104587,-37.85381,145.07399
354,495.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,CARNEGIE,3163,2022-09-27T14:27:04,203-1298-glen-huntly-road-carnegie-vic-3163-16106830,-37.8907967,145.051361
355,340.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,ABBOTSFORD,3067,2022-09-21T17:03:59,6-241-nicholson-street-abbotsford-vic-3067-11018248,-37.80075,144.99733
356,300.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,MALVERN EAST,3145,2022-09-19T16:37:46,5-23-camira-street-malvern-east-vic-3145-15363345,-37.89141,145.087692
357,520.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,MELBOURNE,3000,2022-09-15T18:46:42,1411-250-elizabeth-street-melbourne-vic-3000-16092022,-37.8125648,144.962814
358,575.0,VIC,ApartmentUnitFlat,1,3,0,Melbourne Region,ST KILDA,3182,2022-09-29T12:06:18,3-16-eildon-road-st-kilda-vic-3182-16110741,-37.86306,144.976517
359,650.0,VIC,ApartmentUnitFlat,1,3,1,Melbourne Region,BRIGHTON,3186,2022-09-28T17:54:11,2-876-hampton-street-brighton-vic-3186-16109894,-37.910038,145.008041
360,380.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,MELBOURNE,3000,2022-09-18T15:12:35,7-562-little-bourke-street-melbourne-vic-3000-16094300,-37.81516,144.9557
361,625.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,PRAHRAN,3181,2022-09-29T15:26:27,g04-652-high-street-prahran-vic-3181-16111416,-37.8543129,145.0096
362,700.0,VIC,Townhouse,2,3,1,Melbourne Region,CAULFIELD NORTH,3161,2022-09-29T12:12:33,2-309-hawthorn-road-caulfield-north-vic-3161-16110754,-37.88267,145.023163
363,500.0,VIC,ApartmentUnitFlat,2,3,1,Eastern Suburbs,DONCASTER,3108,2022-09-26T10:43:37,717-101-tram-road-doncaster-vic-3108-16103524,-37.78801,145.1245
364,470.0,VIC,ApartmentUnitFlat,1,2,1,Eastern Suburbs,HAWTHORN,3122,2022-09-20T16:57:43,2-70-power-street-hawthorn-vic-3122-16075968,-37.8180466,145.0267
365,525.0,VIC,ApartmentUnitFlat,2,3,1,Melbourne Region,OAK PARK,3046,2022-09-26T17:02:42,2-12-sylvester-street-oak-park-vic-3046-16105234,-37.720974,144.9138
366,350.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,ALTONA MEADOWS,3028,2022-09-27T15:20:02,207-79-merton-street-altona-meadows-vic-3028-16107073,-37.87221,144.777725
367,375.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,CAULFIELD NORTH,3161,2022-08-12T08:08:14,6-11-kooyong-road-caulfield-north-vic-3161-16035335,-37.8644638,145.018921
368,580.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,CAULFIELD NORTH,3161,2022-09-28T12:22:48,201-6-station-st-caulfield-north-vic-3161-16108638,-37.8766174,145.036331
369,800.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,ELWOOD,3184,2022-09-26T13:11:38,5-111-ruskin-street-elwood-vic-3184-16104155,-37.8801956,144.981766
370,380.0,VIC,ApartmentUnitFlat,1,1,2,Melbourne Region,NORTH MELBOURNE,3051,2022-09-30T12:30:25,4-19-chapman-street-north-melbourne-vic-3051-16112887,-37.79741,144.9495
371,500.0,VIC,ApartmentUnitFlat,1,2,1,Eastern Suburbs,SURREY HILLS,3127,2022-09-21T13:45:11,1-969-riversdale-road-surrey-hills-vic-3127-16099850,-37.8356743,145.097534
372,290.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,CARNEGIE,3163,2022-09-15T13:39:09,6-45-coorigil-road-carnegie-vic-3163-16091052,-37.89587,145.05983
373,580.0,VIC,Townhouse,2,3,0,Eastern Suburbs,BOX HILL,3128,2022-09-21T08:48:12,8-27-oxford-street-box-hill-vic-3128-16098733,-37.821743,145.119644
374,530.0,VIC,ApartmentUnitFlat,2,2,0,Melbourne Region,MELBOURNE,3000,2022-09-21T17:07:26,601-8-exploration-lane-melbourne-vic-3000-16081723,-37.8091125,144.96846
375,1295.0,VIC,House,2,4,0,Melbourne Region,NORTH MELBOURNE,3051,2022-09-16T15:57:58,494-abbotsford-street-north-melbourne-vic-3051-16093609,-37.7945938,144.94722
376,650.0,VIC,Townhouse,3,3,2,Melbourne Region,CHADSTONE,3148,2022-09-19T16:27:54,33-carramar-street-chadstone-vic-3148-16096061,-37.87921,145.101425
377,350.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,MALVERN EAST,3145,2022-09-19T10:33:10,6-1403-dandenong-road-malvern-east-vic-3145-16094655,-37.8909645,145.084045
378,875.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,TOORAK,3142,2022-09-29T15:14:29,4-24-lascelles-avenue-toorak-vic-3142-16111381,-37.8395653,145.013168
379,385.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,ST KILDA WEST,3182,2022-09-28T12:44:40,13-343-beaconsfield-parade-st-kilda-west-vic-3182-16108716,-37.8587456,144.971
380,360.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,ST KILDA WEST,3182,2022-09-28T14:29:28,35-233-canterbury-road-st-kilda-west-vic-3182-16109040,-37.85915,144.9762
381,495.0,VIC,House,1,3,1,Melbourne Region,CLARINDA,3169,2022-09-28T11:18:12,17-wandoo-avenue-clarinda-vic-3169-16108397,-37.92938,145.107224
382,490.0,VIC,ApartmentUnitFlat,1,2,0,Melbourne Region,ELWOOD,3184,2022-09-21T13:06:41,6-25-dickens-street-elwood-vic-3184-16099687,-37.87241,144.985046
383,450.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,CAULFIELD,3162,2022-09-21T10:59:14,107-15-bond-street-caulfield-vic-3162-15367271,-37.8762779,145.036713
384,440.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,EDITHVALE,3196,2022-09-19T15:05:46,10-216-station-street-edithvale-vic-3196-14486078,-38.03754,145.108826
385,400.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,ELWOOD,3184,2022-09-27T12:38:48,7-54-tennyson-street-elwood-vic-3184-16106407,-37.87397,144.987717
386,380.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,ABBOTSFORD,3067,2022-09-20T14:26:47,814-4-acacia-place-abbotsford-vic-3067-16097710,-37.8115959,145.014038
387,450.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,CHELTENHAM,3192,2022-09-16T10:36:28,610-2-6-railway-road-cheltenham-vic-3192-16092472,-37.9661522,145.056381
388,410.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,FOOTSCRAY,3011,2022-09-26T10:00:19,1908-6-joseph-road-footscray-vic-3011-15399494,-37.799263,144.909683
389,420.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,ELSTERNWICK,3185,2022-09-21T11:40:17,311-7-nepean-highway-elsternwick-vic-3185-16099376,-37.8841934,144.99855
390,440.0,VIC,House,2,4,2,Melbourne Region,DONNYBROOK,3064,2022-09-20T15:49:01,27-rocco-avenue-donnybrook-vic-3064-16098102,-37.5388374,144.968079
391,380.0,VIC,ApartmentUnitFlat,1,1,1,Eastern Suburbs,GLEN IRIS,3146,2022-09-20T15:46:34,15-4-wills-street-glen-iris-vic-3146-16098084,-37.8533134,145.053177
392,390.0,VIC,House,1,2,1,Eastern Suburbs,HAWTHORN EAST,3123,2022-09-15T15:50:34,2-119-victoria-road-hawthorn-east-vic-3123-16091571,-37.8227463,145.054123
393,900.0,VIC,Townhouse,3,3,2,Melbourne Region,BRUNSWICK EAST,3057,2022-09-28T15:36:37,5-31-33-o-connor-street-brunswick-east-vic-3057-16109350,-37.773365,144.972977
394,675.0,VIC,ApartmentUnitFlat,1,3,2,Melbourne Region,ST KILDA,3182,2022-09-30T16:00:43,13-2a-robe-street-st-kilda-vic-3182-16113609,-37.865757,144.975876
395,575.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,SOUTHBANK,3006,2022-09-26T11:46:22,808-250-city-road-southbank-vic-3006-16103830,-37.8257332,144.959671
396,950.0,VIC,Townhouse,3,4,2,Melbourne Region,BENTLEIGH EAST,3165,2022-09-26T14:41:58,7a-fraser-street-bentleigh-east-vic-3165-16104506,-37.917263,145.06366
397,650.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,SOUTHBANK,3006,2022-09-20T16:26:44,4008-45-clarke-street-southbank-vic-3006-16098289,-37.8269,144.959534
398,870.0,VIC,House,2,4,3,Melbourne Region,BRIGHTON,3186,2022-09-26T16:14:40,8-yuille-street-brighton-vic-3186-16105002,-37.9273834,144.9992
399,740.0,VIC,Townhouse,2,2,1,Melbourne Region,BRUNSWICK,3056,2022-09-20T08:20:27,1-339-brunswick-road-brunswick-vic-3056-16096511,-37.77621,144.9544
400,550.0,VIC,House,1,2,0,Melbourne Region,RICHMOND,3121,2022-09-27T10:02:41,18-park-grove-richmond-vic-3121-16105798,-37.82556,145.013092
401,450.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,SOUTH YARRA,3141,2022-09-15T15:32:34,203-5-7-wilson-street-south-yarra-vic-3141-15197334,-37.8436241,144.995743
402,450.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,ASCOT VALE,3032,2022-09-27T09:54:49,207-8-burrowes-street-ascot-vale-vic-3032-16105755,-37.7785,144.914139
403,430.0,VIC,ApartmentUnitFlat,1,1,0,Melbourne Region,SOUTH MELBOURNE,3205,2022-09-20T12:07:04,2604-89-gladstone-street-south-melbourne-vic-3205-16097179,-37.8301544,144.950058
404,700.0,VIC,Townhouse,1,2,2,Melbourne Region,RICHMOND,3121,2022-09-21T09:32:04,5-19-palmer-street-richmond-vic-3121-16098868,-37.8183,145.00589
405,575.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,CAULFIELD SOUTH,3162,2022-09-28T08:54:16,1-142-booran-road-caulfield-south-vic-3162-16107934,-37.8919754,145.037338
406,700.0,VIC,Townhouse,1,3,0,Eastern Suburbs,KEW,3101,2022-09-28T09:39:07,1-12-stawell-street-kew-vic-3101-16108050,-37.8051,145.027359
407,580.0,VIC,House,1,3,2,Melbourne Region,MOUNT WAVERLEY,3149,2022-09-21T11:13:28,6-hillside-road-mount-waverley-vic-3149-16099260,-37.86567,145.113235
408,540.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,SOUTH YARRA,3141,2022-09-26T11:32:18,1101-77-river-street-south-yarra-vic-3141-15537769,-37.8368378,144.997452
409,650.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,SOUTH YARRA,3141,2022-09-20T12:19:49,504-649-chapel-street-south-yarra-vic-3141-16097235,-37.8374367,144.99556
410,850.0,VIC,Townhouse,2,3,1,Melbourne Region,MOONEE PONDS,3039,2022-09-20T13:09:57,25-maple-walk-moonee-ponds-vic-3039-16097397,-37.7675362,144.919891
411,640.0,VIC,Townhouse,2,2,1,Melbourne Region,RICHMOND,3121,2022-09-26T11:33:48,12-murray-street-richmond-vic-3121-16103776,-37.8218231,145.004379
412,475.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,FOOTSCRAY,3011,2022-09-28T20:49:18,801-8-joseph-road-footscray-vic-3011-16109999,-37.7992134,144.909912
413,285.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,GLEN HUNTLY,3163,2022-09-26T11:18:31,14-13-rosedale-ave-glen-huntly-vic-3163-16103695,-37.8904,145.043961
414,810.0,VIC,ApartmentUnitFlat,3,3,1,Melbourne Region,BRIGHTON,3186,2022-09-26T15:33:19,5-32-bay-street-brighton-vic-3186-16104811,-37.9038925,144.988052
415,1100.0,VIC,House,1,3,2,Melbourne Region,PARKDALE,3195,2022-09-26T11:03:27,14-rosella-road-parkdale-vic-3195-16103628,-38.0022964,145.080627
416,750.0,VIC,House,2,3,2,Melbourne Region,MURRUMBEENA,3163,2022-09-15T13:53:37,1-velra-ave-murrumbeena-vic-3163-16091106,-37.90746,145.073044
417,520.0,VIC,House,1,3,2,Eastern Suburbs,KALORAMA,3766,2022-09-16T13:31:29,3-outlook-drive-kalorama-vic-3766-16093096,-37.826683,145.3711
418,600.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,ST KILDA,3182,2022-09-19T14:34:57,202-8-blanche-street-st-kilda-vic-3182-16095573,-37.86527,144.9824
419,600.0,VIC,House,1,2,0,Melbourne Region,CAULFIELD NORTH,3161,2022-09-29T17:50:31,7-norwood-rd-caulfield-north-vic-3161-16111976,-37.8612976,145.011429
420,330.0,VIC,ApartmentUnitFlat,1,1,2,Melbourne Region,ST KILDA EAST,3183,2022-09-26T16:09:02,1-3-7-sebastopol-street-st-kilda-east-vic-3183-16104975,-37.8643074,144.997116
421,425.0,VIC,ApartmentUnitFlat,1,2,1,Eastern Suburbs,HAWTHORN EAST,3123,2022-09-28T11:52:11,2-21-munro-st-hawthorn-east-vic-3123-16108516,-37.8288422,145.047043
422,425.0,VIC,ApartmentUnitFlat,1,1,1,Melbourne Region,ELWOOD,3184,2022-09-20T17:44:39,g07-12-14-dickens-street-elwood-vic-3184-16098537,-37.8712158,144.986526
423,350.0,VIC,ApartmentUnitFlat,1,1,1,Eastern Suburbs,HAWTHORN,3122,2022-09-26T10:34:56,4-32-power-street-hawthorn-vic-3122-16103495,-37.8156776,145.027
424,625.0,VIC,House,1,2,2,Melbourne Region,CAULFIELD NORTH,3161,2022-09-29T10:20:07,6-labassa-grove-caulfield-north-vic-3161-16110340,-37.8701172,145.011658
425,500.0,VIC,ApartmentUnitFlat,1,2,0,Melbourne Region,MELBOURNE,3000,2022-09-20T11:17:18,1713-25-therry-street-melbourne-vic-3000-16097001,-37.8069572,144.9611
426,550.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,ABBOTSFORD,3067,2022-09-26T11:40:20,c306-11-shamrock-street-abbotsford-vic-3067-16103805,-37.8103561,145.007751
427,445.0,VIC,Townhouse,1,2,1,Melbourne Region,PASCOE VALE,3044,2022-09-21T09:53:53,1b-hazel-grove-pascoe-vale-vic-3044-16098940,-37.73119,144.939529
428,440.0,VIC,House,2,3,2,Melbourne Region,ALTONA MEADOWS,3028,2022-09-18T21:41:42,74-myers-parade-altona-meadows-vic-3028-16094320,-37.8771744,144.773026
429,700.0,VIC,Townhouse,2,3,2,Melbourne Region,MALVERN,3144,2022-09-19T14:52:56,1e-wilmot-street-malvern-vic-3144-16095645,-37.88253,145.05304
430,590.0,VIC,ApartmentUnitFlat,2,2,1,Melbourne Region,ELWOOD,3184,2022-09-21T14:21:00,1-9-poets-grove-elwood-vic-3184-16100027,-37.8815155,144.990341
431,950.0,VIC,Townhouse,3,4,2,Melbourne Region,OAKLEIGH EAST,3166,2022-09-16T11:51:22,3-1845-dandenong-road-oakleigh-east-vic-3166-16092754,-37.9080544,145.117859
432,620.0,VIC,House,2,2,1,Melbourne Region,SOUTH MELBOURNE,3205,2022-09-20T11:42:50,south-melbourne-vic-3205-15842582,-37.83389,144.963943
433,795.0,VIC,Townhouse,2,3,1,Melbourne Region,CHELTENHAM,3192,2022-09-29T14:11:17,6-fairview-drive-cheltenham-vic-3192-16111130,-37.9610023,145.0413
434,620.0,VIC,Townhouse,1,2,1,Melbourne Region,ESSENDON,3040,2022-09-19T14:28:55,1-8-10-lincoln-road-essendon-vic-3040-16095553,-37.7549973,144.908524
435,1100.0,VIC,House,1,4,1,Melbourne Region,BRUNSWICK,3056,2022-09-23T11:52:03,476b-sydney-road-brunswick-vic-3056-16101831,-37.7668152,144.962372
436,580.0,VIC,ApartmentUnitFlat,1,2,1,Melbourne Region,SOUTH YARRA,3141,2022-09-29T17:36:38,unit-1607-50-claremont-st-south-yarra-vic-3141-16111948,-37.8364449,144.994354
