rent_address,stop_name,min_distance,min_duration
2-474-glenferrie-road-hawthorn-vic-3122-16061541,Southern Cross Railway Station (Melbourne City),10486.23,992.35
92-wilson-street-wodonga-vic-3690-16061441,Wodonga Railway Station (Wodonga),4073.63,530.37
206-96-ormond-road-elwood-vic-3184-16061435,Southern Cross Railway Station (Melbourne City),9560.39,944.02
5-310-beach-road-black-rock-vic-3193-16061407,Southern Cross Railway Station (Melbourne City),20746.42,1936.77
101-17-murrumbeena-road-murrumbeena-vic-3163-16061406,Southern Cross Railway Station (Melbourne City),15424.71,1381.72
417-11-urquhart-street-coburg-vic-3058-16061379,Southern Cross Railway Station (Melbourne City),12663.13,1073.37
38-400-victoria-parade-east-melbourne-vic-3002-12863768,Southern Cross Railway Station (Melbourne City),4270.67,512.52
1-watson-street-armadale-vic-3143-16061315,Southern Cross Railway Station (Melbourne City),8632.7,936.19
37-taylor-street-fitzroy-north-vic-3068-16061269,Southern Cross Railway Station (Melbourne City),7586.78,821.49
3764-point-nepean-road-portsea-vic-3944-16061261,Lara Railway Station (Lara),72451.5,7865.4
p08p-191-powlett-street-east-melbourne-vic-3002-16061199,Southern Cross Railway Station (Melbourne City),4458.77,539.13
10-gellibrand-street-williamstown-vic-3016-16061167,Southern Cross Railway Station (Melbourne City),12886.61,1172.18
1-27-venus-st-caulfield-south-vic-3162-16061113,Southern Cross Railway Station (Melbourne City),12848.81,1126.64
402-1399-dandenong-road-malvern-east-vic-3145-16060867,Southern Cross Railway Station (Melbourne City),19224.09,1399.65
107-795-toorak-road-hawthorn-east-vic-3123-16060859,Southern Cross Railway Station (Melbourne City),11430.4,976.54
4-13-lillimur-road-ormond-vic-3204-16060820,Southern Cross Railway Station (Melbourne City),15789.41,1356.18
6-headland-drive-leopold-vic-3224-16060771,South Geelong Railway Station (South Geelong),11901.96,901.16
5-12-wyuna-rd-caulfield-north-vic-3161-16060765,Southern Cross Railway Station (Melbourne City),11762.84,1055.81
2-11-therese-avenue-mount-waverley-vic-3149-16060186,Southern Cross Railway Station (Melbourne City),23275.74,1628.24
5-265-clayton-road-clayton-vic-3168-16059981,Southern Cross Railway Station (Melbourne City),24851.31,1751.47
505-25-nott-street-port-melbourne-vic-3207-16059890,Southern Cross Railway Station (Melbourne City),4476.79,531.59
12-45-marine-parade-st-kilda-vic-3182-16059741,Southern Cross Railway Station (Melbourne City),8270.44,824.9
3-23-cavendish-drive-heatherton-vic-3202-16087838,Southern Cross Railway Station (Melbourne City),25470.17,2240.03
3-23-cavendish-drive-heatherton-vic-3202-16087838,Southern Cross Railway Station (Melbourne City),25470.17,2240.03
1002-1-acacia-place-abbotsford-vic-3067-16087823,Southern Cross Railway Station (Melbourne City),6845.38,810.7
203-33-cliveden-close-east-melbourne-vic-3002-16087803,Southern Cross Railway Station (Melbourne City),3401.91,427.51
16-1-3-carre-street-elsternwick-vic-3185-16087759,Southern Cross Railway Station (Melbourne City),10204.15,1010.99
301-99-palmerston-crescent-south-melbourne-vic-3205-16087718,Southern Cross Railway Station (Melbourne City),3180.17,375.54
103-35-43-high-street-glen-iris-vic-3146-16087710,Southern Cross Railway Station (Melbourne City),14157.79,1169.33
1a-chivers-road-templestowe-vic-3106-16087683,Southern Cross Railway Station (Melbourne City),22311.93,1806.15
60-neptune-street-richmond-vic-3121-16087614,Southern Cross Railway Station (Melbourne City),6311.86,745.24
9-322-albert-street-east-melbourne-vic-3002-16087584,Southern Cross Railway Station (Melbourne City),3897.87,498.72
703-6-acacia-place-abbotsford-vic-3067-16087573,Southern Cross Railway Station (Melbourne City),6863.99,815.17
4-102-moreland-road-brunswick-vic-3056-16087543,Southern Cross Railway Station (Melbourne City),9184.09,948.15
7-2-kipling-st-st-kilda-vic-3182-16087516,Southern Cross Railway Station (Melbourne City),7642.13,761.54
4-12-vale-street-st-kilda-vic-3182-16087511,Southern Cross Railway Station (Melbourne City),6944.9,679.49
711-422-collins-street-melbourne-vic-3000-16087505,Southern Cross Railway Station (Melbourne City),1904.53,219.89
1-71-mathoura-road-toorak-vic-3142-16087504,Southern Cross Railway Station (Melbourne City),7422.78,860.04
1b-milroy-street-brighton-east-vic-3187-16087492,Southern Cross Railway Station (Melbourne City),13734.06,1197.82
6-8-10-lincoln-road-essendon-vic-3040-16087456,Southern Cross Railway Station (Melbourne City),9980.81,935.17
1-97-charles-street-prahran-vic-3181-16087452,Southern Cross Railway Station (Melbourne City),6459.37,759.11
10-98-barkly-street-st-kilda-vic-3182-16087425,Southern Cross Railway Station (Melbourne City),6683.12,643.24
