rent_address,stop_name,min_distance,min_duration
7-21-dawson-avenue-brighton-vic-3186-16082004,Southern Cross Railway Station (Melbourne City),10812.8,1098.41
242-chandler-road-keysborough-vic-3173-16081963,Southern Cross Railway Station (Melbourne City),37668.25,2100.44
3002-288-spencer-st-melbourne-vic-3000-16081949,Southern Cross Railway Station (Melbourne City),1923.12,236.46
113-2-hobson-street-south-yarra-vic-3141-16068562,Southern Cross Railway Station (Melbourne City),7394.44,805.49
130-471-malvern-road-south-yarra-vic-3141-16068569,Southern Cross Railway Station (Melbourne City),7440.86,802.58
880-swanston-street-carlton-vic-3053-16081935,Southern Cross Railway Station (Melbourne City),4045.39,487.24
1507-12-queens-rd-melbourne-vic-3004-16081919,Southern Cross Railway Station (Melbourne City),4016.17,537.13
1-333-coventry-street-south-melbourne-vic-3205-16081898,Southern Cross Railway Station (Melbourne City),2517.15,317.91
9-491-south-road-bentleigh-vic-3204-16081842,Southern Cross Railway Station (Melbourne City),19454.93,1647.86
3-76-glen-iris-road-glen-iris-vic-3146-16081785,Southern Cross Railway Station (Melbourne City),14237.98,1180.95
1-30-swindon-road-hughesdale-vic-3166-16081742,Southern Cross Railway Station (Melbourne City),19241.17,1406.76
108-326-328-burwood-highway-burwood-vic-3125-16081726,Southern Cross Railway Station (Melbourne City),18323.13,1658.51
8-62-hawthorn-road-caulfield-north-vic-3161-16081715,Southern Cross Railway Station (Melbourne City),10479.47,979.45
34-donald-st-highett-vic-3190-16081654,Southern Cross Railway Station (Melbourne City),20681.33,1856.08
4-84-rochester-rd-balwyn-vic-3103-16081633,Southern Cross Railway Station (Melbourne City),13500.45,1406.99
127-willow-bend-bulleen-vic-3105-16081615,Southern Cross Railway Station (Melbourne City),18333.5,1408.02
1292-north-road-oakleigh-south-vic-3167-16081578,Southern Cross Railway Station (Melbourne City),22003.87,1675.42
3-1-john-street-box-hill-vic-3128-16081572,Southern Cross Railway Station (Melbourne City),22352.02,1653.9
1-118-brighton-street-richmond-vic-3121-16081521,Southern Cross Railway Station (Melbourne City),6430.28,776.45
1-128-moriah-street-clayton-vic-3168-16081488,Southern Cross Railway Station (Melbourne City),27629.41,1921.99
2-33-frank-avenue-clayton-vic-3168-14995545,Southern Cross Railway Station (Melbourne City),26221.69,1935.78
1-26-adrian-street-chadstone-vic-3148-16081445,Southern Cross Railway Station (Melbourne City),20674.39,1552.14
15-fintonia-street-hughesdale-vic-3166-16081433,Southern Cross Railway Station (Melbourne City),18141.13,1593.38
41-bishop-street-oakleigh-vic-3166-16081385,Southern Cross Railway Station (Melbourne City),20974.16,1622.94
78-palmerston-crescent-south-melbourne-vic-3205-16081321,Southern Cross Railway Station (Melbourne City),3349.78,406.07
10-2-johnson-street-northcote-vic-3070-16081202,Southern Cross Railway Station (Melbourne City),9946.3,994.59
310-770b-toorak-road-road-glen-iris-vic-3146-16081171,Southern Cross Railway Station (Melbourne City),11471.89,977.45
9-63-millswyn-street-south-yarra-vic-3141-16081143,Southern Cross Railway Station (Melbourne City),4687.92,586.97
1-1013-dandenong-road-malvern-east-vic-3145-16081072,Southern Cross Railway Station (Melbourne City),13728.38,1226.49
2-2-smith-street-richmond-vic-3121-16081068,Southern Cross Railway Station (Melbourne City),5112.57,657.83
2-997-dandenong-road-malvern-east-vic-3145-16081041,Southern Cross Railway Station (Melbourne City),13441.14,1192.87
60-poplar-avenue-shepparton-vic-3630-16080936,Shepparton Railway Station (Shepparton),3090.5,332.47
11-york-street-prahran-vic-3181-15901403,Southern Cross Railway Station (Melbourne City),7378.82,860.82
512-77-river-street-south-yarra-vic-3141-16082119,Southern Cross Railway Station (Melbourne City),6300.65,736.08
4-180-little-collins-street-melbourne-vic-3000-16080818,Southern Cross Railway Station (Melbourne City),2509.9,330.02
1304e-9-robert-street-collingwood-vic-3066-16080814,Southern Cross Railway Station (Melbourne City),5042.4,638.33
23-2-wellington-crescent-east-melbourne-vic-3002-16080787,Southern Cross Railway Station (Melbourne City),3580.8,447.79
1303-8-joseph-road-footscray-vic-3011-16080780,Southern Cross Railway Station (Melbourne City),5018.79,529.24
209-8-garfield-street-richmond-vic-3121-16080755,Southern Cross Railway Station (Melbourne City),5131.28,656.56
6-6-prince-edward-ave-mckinnon-vic-3204-16080738,Southern Cross Railway Station (Melbourne City),16767.17,1458.44
2-6-millward-street-brunswick-vic-3056-16080703,Southern Cross Railway Station (Melbourne City),6969.32,648.58
9-328-johnston-street-abbotsford-vic-3067-16080546,Southern Cross Railway Station (Melbourne City),6278.9,754.29
107-176-argyle-street-fitzroy-vic-3065-16080545,Southern Cross Railway Station (Melbourne City),5103.62,660.91
16-174-peel-street-windsor-vic-3181-16080532,Southern Cross Railway Station (Melbourne City),7600.36,807.86
9-67-blyth-st-brunswick-vic-3056-16080531,Southern Cross Railway Station (Melbourne City),7966.16,821.04
17-81-edinburgh-street-richmond-vic-3121-16080509,Southern Cross Railway Station (Melbourne City),8408.88,762.91
10-2-lawson-grove-south-yarra-vic-3141-16080499,Southern Cross Railway Station (Melbourne City),5870.48,682.83
126-243-249a-bridge-road-richmond-vic-3121-16080478,Southern Cross Railway Station (Melbourne City),5239.54,621.9
23-hamer-street-moorabbin-vic-3189-16080433,Southern Cross Railway Station (Melbourne City),21513.64,1885.99
1605-565-flinders-street-melbourne-vic-3000-16080390,Southern Cross Railway Station (Melbourne City),973.35,146.94
705-26-southgate-avenue-southbank-vic-3006-16080371,Southern Cross Railway Station (Melbourne City),2686.18,391.61
44-chandler-road-noble-park-vic-3174-16080368,Southern Cross Railway Station (Melbourne City),34048.47,1958.83
85-dunstan-parade-port-melbourne-vic-3207-16080357,Southern Cross Railway Station (Melbourne City),5120.92,646.96
54-kemp-avenue-mount-waverley-vic-3149-16080319,Southern Cross Railway Station (Melbourne City),22840.75,1578.25
5-200-cotham-road-kew-vic-3101-16080273,Southern Cross Railway Station (Melbourne City),10066.65,1119.04
5-141-park-street-moonee-ponds-vic-3039-16080239,Southern Cross Railway Station (Melbourne City),9431.9,905.03
146-raleigh-street-thornbury-vic-3071-16080236,Southern Cross Railway Station (Melbourne City),11676.58,1123.61
1-38-alma-rd-st-kilda-vic-3182-16080210,Southern Cross Railway Station (Melbourne City),6972.89,711.59
39a-wattle-grove-mulgrave-vic-3170-16080168,Southern Cross Railway Station (Melbourne City),28173.64,2045.24
6-30-docker-street-elwood-vic-3184-16080165,Southern Cross Railway Station (Melbourne City),9890.1,982.26
8-10-lincoln-road-essendon-vic-3040-16080138,Southern Cross Railway Station (Melbourne City),9980.81,935.17
g05-18-railway-crescent-hampton-vic-3188-16080133,Southern Cross Railway Station (Melbourne City),16328.71,1607.3
2005-178-edward-street-brunswick-east-vic-3057-16080082,Southern Cross Railway Station (Melbourne City),6776.37,745.49
2308-6-joseph-road-footscray-vic-3011-16080066,Southern Cross Railway Station (Melbourne City),5010.27,528.22
6-137-coppin-street-richmond-vic-3121-16080016,Southern Cross Railway Station (Melbourne City),6223.45,702.64
