rent_address,stop_name,min_distance,min_duration
51-duke-street-richmond-vic-3121-16089558,Southern Cross Railway Station (Melbourne City),6768.66,784.12
605-70-stanley-street-collingwood-vic-3066-16089493,Southern Cross Railway Station (Melbourne City),5034.83,619.33
804-7-evergreen-mews-armadale-vic-3143-16089480,Southern Cross Railway Station (Melbourne City),8777.63,943.03
128-thomas-mitchell-drive-wodonga-vic-3690-16089463,Wodonga Railway Station (Wodonga),6280.85,598.67
4-16-18-shaftesbury-avenue-malvern-vic-3144-16089440,Southern Cross Railway Station (Melbourne City),12360.48,1079.11
303-79-81-asling-street-brighton-vic-3186-16089433,Southern Cross Railway Station (Melbourne City),11174.72,1150.9
18-41-northcote-ave-caulfield-north-vic-3161-16089431,Southern Cross Railway Station (Melbourne City),12191.61,1103.99
11-91-mathoura-road-toorak-vic-3142-16089349,Southern Cross Railway Station (Melbourne City),7256.66,839.16
57-243-collins-street-melbourne-vic-3000-16089287,Southern Cross Railway Station (Melbourne City),2168.02,254.7
6-58-leila-road-carnegie-vic-3163-16089254,Southern Cross Railway Station (Melbourne City),16175.71,1391.43
2311-601-little-lonsdale-street-melbourne-vic-3000-16089250,Southern Cross Railway Station (Melbourne City),1896.82,215.53
212-363-beaconsfield-parade-st-kilda-west-vic-3182-16089242,Southern Cross Railway Station (Melbourne City),6500.86,637.94
504-1-danks-street-west-port-melbourne-vic-3207-16089226,Southern Cross Railway Station (Melbourne City),4410.71,504.95
1-59-chapman-street-north-melbourne-vic-3051-16089219,Southern Cross Railway Station (Melbourne City),3196.54,384.29
108-14-david-street-richmond-vic-3121-16089176,Southern Cross Railway Station (Melbourne City),7002.06,812.09
219-528-swanston-street-carlton-vic-3053-16089175,Southern Cross Railway Station (Melbourne City),3089.77,380.04
204-55-wellington-street-st-kilda-vic-3182-16089144,Southern Cross Railway Station (Melbourne City),6934.82,679.26
804-50-claremont-street-south-yarra-vic-3141-16089126,Southern Cross Railway Station (Melbourne City),6095.0,757.09
5-washington-drive-oakleigh-south-vic-3167-16089108,Southern Cross Railway Station (Melbourne City),23832.17,1996.48
6-jaques-grove-forest-hill-vic-3131-16089098,Southern Cross Railway Station (Melbourne City),28324.3,2088.58
1-263-lennox-street-richmond-vic-3121-16089089,Southern Cross Railway Station (Melbourne City),5462.83,652.64
9-600-station-street-carlton-north-vic-3054-16089028,Southern Cross Railway Station (Melbourne City),6598.61,706.92
115b-collins-street-thornbury-vic-3071-16089002,Southern Cross Railway Station (Melbourne City),12133.33,1155.37
41-haines-street-hawthorn-vic-3122-16089000,Southern Cross Railway Station (Melbourne City),9708.28,1079.56
18-570-glenferrie-road-hawthorn-vic-3122-16088949,Southern Cross Railway Station (Melbourne City),10075.05,956.03
2-ashby-court-chadstone-vic-3148-16088924,Southern Cross Railway Station (Melbourne City),19998.28,1491.31
52-sutherland-street-brunswick-vic-3056-16088853,Southern Cross Railway Station (Melbourne City),8958.09,848.51
108-10-bromham-place-richmond-vic-3121-16088846,Southern Cross Railway Station (Melbourne City),5670.02,696.92
3-50-magnolia-road-gardenvale-vic-3185-16088805,Southern Cross Railway Station (Melbourne City),13304.74,1176.8
1-77-darling-rd-malvern-east-vic-3145-16088796,Southern Cross Railway Station (Melbourne City),14672.87,1250.74
17-677-park-street-brunswick-vic-3056-16088786,Southern Cross Railway Station (Melbourne City),5987.26,638.02
2-39-morrah-st-parkville-vic-3052-15056186,Southern Cross Railway Station (Melbourne City),3619.82,450.47
53-hillside-street-springvale-vic-3171-16088757,Southern Cross Railway Station (Melbourne City),31566.16,1947.6
4-73-edgar-st-north-glen-iris-vic-3146-16088705,Southern Cross Railway Station (Melbourne City),12377.68,1076.82
6-51-ruskin-street-elwood-vic-3184-16088690,Southern Cross Railway Station (Melbourne City),8463.27,855.69
724-inkerman-road-caulfield-north-vic-3161-16088678,Southern Cross Railway Station (Melbourne City),10787.92,1005.65
27-4-victoria-street-windsor-vic-3181-11761425,Southern Cross Railway Station (Melbourne City),7469.43,894.47
7-10-austin-avenue-elwood-vic-3184-16088641,Southern Cross Railway Station (Melbourne City),9407.48,948.56
2-5-gilsland-road-murrumbeena-vic-3163-16088625,Southern Cross Railway Station (Melbourne City),16435.64,1463.43
1-22-clapham-road-hughesdale-vic-3166-15657634,Southern Cross Railway Station (Melbourne City),19396.47,1417.96
32-jeffers-street-noble-park-vic-3174-16088597,Southern Cross Railway Station (Melbourne City),33595.04,1918.0
11-52-pender-street-thornbury-vic-3071-16088581,Southern Cross Railway Station (Melbourne City),12082.74,1143.13
9-65-westbury-street-st-kilda-east-vic-3183-16088571,Southern Cross Railway Station (Melbourne City),8196.57,792.18
2-36-barkly-street-st-kilda-vic-3182-16088568,Southern Cross Railway Station (Melbourne City),6760.33,666.55
2-28-shepparson-avenue-carnegie-vic-3163-16088563,Southern Cross Railway Station (Melbourne City),15082.46,1332.12
106-119-turner-street-abbotsford-vic-3067-16088557,Southern Cross Railway Station (Melbourne City),6757.39,782.62
104-285-city-road-southbank-vic-3006-16088546,Southern Cross Railway Station (Melbourne City),1708.72,214.85
408-5-union-street-brunswick-vic-3056-16088527,Southern Cross Railway Station (Melbourne City),5979.74,658.57
7-53-59-millswyn-street-south-yarra-vic-3141-16088496,Southern Cross Railway Station (Melbourne City),4659.43,581.84
501-14-20-nicholson-street-coburg-vic-3058-16088479,Southern Cross Railway Station (Melbourne City),8872.32,921.78
8-32-34-adams-street-south-yarra-vic-3141-16088477,Southern Cross Railway Station (Melbourne City),4418.4,563.63
g3-2a-henry-street-windsor-vic-3181-16088449,Southern Cross Railway Station (Melbourne City),6953.05,703.33
32-fourth-street-parkdale-vic-3195-16088448,Southern Cross Railway Station (Melbourne City),26679.16,2380.22
po9p-191-powlett-street-east-melbourne-vic-3002-16088441,Southern Cross Railway Station (Melbourne City),4460.82,539.63
803-6-st-kilda-road-st-kilda-vic-3182-16088439,Southern Cross Railway Station (Melbourne City),6690.26,652.08
1102a-glen-huntly-road-glen-huntly-vic-3163-16088434,Southern Cross Railway Station (Melbourne City),14058.05,1209.53
2-15-parring-road-balwyn-vic-3103-16088426,Southern Cross Railway Station (Melbourne City),14382.57,1486.88
48-183-city-road-southbank-vic-3006-16088421,Southern Cross Railway Station (Melbourne City),2105.16,278.12
11-lowerson-way-wodonga-vic-3690-16088390,Wodonga Railway Station (Wodonga),7494.37,799.41
705-148-wells-street-south-melbourne-vic-3205-16088385,Southern Cross Railway Station (Melbourne City),3368.33,459.29
33-swanson-crescent-chadstone-vic-3148-16088383,Southern Cross Railway Station (Melbourne City),19590.0,1458.93
8-39-heller-street-brunswick-west-vic-3055-16088313,Southern Cross Railway Station (Melbourne City),6782.27,628.01
51-thomas-street-windsor-vic-3181-16088312,Southern Cross Railway Station (Melbourne City),6776.07,815.87
15-everest-cres-olinda-vic-3788-16088310,Nar Nar Goon Railway Station (Nar Nar Goon),46007.82,3187.24
75-noble-street-newtown-vic-3220-16088286,South Geelong Railway Station (South Geelong),1557.93,205.17
