rent_address,stop_name,min_distance,min_duration
107-lyons-street-port-melbourne-vic-3207-16069564,Southern Cross Railway Station (Melbourne City),3506.75,372.85
107-801-whitehorse-road-mont-albert-vic-3127-16069503,Southern Cross Railway Station (Melbourne City),21370.14,1543.42
307-1c-michael-street-brunswick-vic-3056-16069494,Southern Cross Railway Station (Melbourne City),6047.4,667.26
8-1512-malvern-road-glen-iris-vic-3146-16069445,Southern Cross Railway Station (Melbourne City),12916.17,1040.05
1-20-kent-avenue-brighton-vic-3186-16069407,Southern Cross Railway Station (Melbourne City),11254.23,1170.0
205-2a-clarence-street-malvern-east-vic-3145-16069391,Southern Cross Railway Station (Melbourne City),12504.36,1188.4
11-290-south-road-hampton-east-vic-3188-16069282,Southern Cross Railway Station (Melbourne City),18101.63,1665.44
24-brooklyn-avenue-caulfield-south-vic-3162-16069207,Southern Cross Railway Station (Melbourne City),13525.67,1194.77
6-645-malvern-road-toorak-vic-3142-16069122,Southern Cross Railway Station (Melbourne City),8004.07,857.33
9-139-melbourne-avenue-glenroy-vic-3046-16069112,Southern Cross Railway Station (Melbourne City),15055.68,1278.15
8-27-beena-avenue-carnegie-vic-3163-16069094,Southern Cross Railway Station (Melbourne City),15628.5,1384.27
701-101-therry-st-melbourne-vic-3000-16069017,Southern Cross Railway Station (Melbourne City),2623.76,326.55
705-8-joseph-road-footscray-vic-3011-16069015,Southern Cross Railway Station (Melbourne City),5018.79,529.24
705-8-joseph-road-footscray-vic-3011-16069015,Southern Cross Railway Station (Melbourne City),5018.79,529.24
311-75-wellington-st-collingwood-vic-3066-16068804,Southern Cross Railway Station (Melbourne City),4676.15,559.74
705-8-joseph-road-footscray-vic-3011-16069015,Southern Cross Railway Station (Melbourne City),5018.79,529.24
4-73-alma-road-st-kilda-vic-3182-16068784,Southern Cross Railway Station (Melbourne City),7291.93,734.56
803-597-sydney-road-brunswick-vic-3056-16068732,Southern Cross Railway Station (Melbourne City),7179.74,807.96
11-326-plenty-road-preston-vic-3072-16068669,Southern Cross Railway Station (Melbourne City),12416.68,1145.95
101-439-bay-street-brighton-vic-3186-16068532,Southern Cross Railway Station (Melbourne City),12559.39,1290.32
22-falcon-street-armstrong-creek-vic-3217-16068482,Marshall Railway Station (Marshall),6758.66,519.95
8-182-barkly-street-fitzroy-north-vic-3068-16068469,Southern Cross Railway Station (Melbourne City),7611.69,747.62
701-101-therry-st-melbourne-vic-3000-16069017,Southern Cross Railway Station (Melbourne City),2623.76,326.55
303-250-st-kilda-road-melbourne-vic-3004-16068286,Southern Cross Railway Station (Melbourne City),3656.86,463.3
3-89-surrey-road-blackburn-north-vic-3130-16068104,Southern Cross Railway Station (Melbourne City),23400.61,1532.07
46-loyola-grove-richmond-vic-3121-16068071,Southern Cross Railway Station (Melbourne City),7749.23,673.91
25-chestnut-street-richmond-vic-3121-16068056,Southern Cross Railway Station (Melbourne City),6449.07,787.64
6-770-malvern-road-armadale-vic-3143-16067956,Southern Cross Railway Station (Melbourne City),8581.01,925.78
188b-kerferd-road-albert-park-vic-3206-16067878,Southern Cross Railway Station (Melbourne City),4616.99,495.29
3-34-leslie-street-richmond-vic-3121-16067868,Southern Cross Railway Station (Melbourne City),6444.1,784.04
20-12-dundas-street-thornbury-vic-3071-15981310,Southern Cross Railway Station (Melbourne City),11271.09,1059.98
8-46-the-grove-coburg-vic-3058-16067821,Southern Cross Railway Station (Melbourne City),9614.69,982.65
31-magnolia-avenue-bentleigh-east-vic-3165-16067616,Southern Cross Railway Station (Melbourne City),22968.62,1834.43
25-hull-street-richmond-vic-3121-16067586,Southern Cross Railway Station (Melbourne City),5338.71,650.98
2-32-caroline-street-aberfeldie-vic-3040-16067388,Southern Cross Railway Station (Melbourne City),10878.43,1093.16
4-3-park-avenue-glen-huntly-vic-3163-16067217,Southern Cross Railway Station (Melbourne City),14997.56,1304.45
46-princes-st-carlton-north-vic-3054-16067211,Southern Cross Railway Station (Melbourne City),5585.02,627.1
1306v-296-victoria-parade-east-melbourne-vic-3002-16067034,Southern Cross Railway Station (Melbourne City),3982.15,486.24
15-40-harold-street-hawthorn-east-vic-3123-16066989,Southern Cross Railway Station (Melbourne City),10466.68,1108.05
102-21-riversdale-road-hawthorn-vic-3122-16066891,Southern Cross Railway Station (Melbourne City),9259.04,897.28
705-8-joseph-road-footscray-vic-3011-16069015,Southern Cross Railway Station (Melbourne City),5018.79,529.24
705-8-joseph-road-footscray-vic-3011-16069015,Southern Cross Railway Station (Melbourne City),5018.79,529.24
25-mimosa-avenue-oakleigh-south-vic-3167-14978035,Southern Cross Railway Station (Melbourne City),22045.48,1691.23
2-257-barkly-street-st-kilda-vic-3182-16066559,Southern Cross Railway Station (Melbourne City),7533.53,748.96
97-stafford-street-abbotsford-vic-3067-16066490,Southern Cross Railway Station (Melbourne City),6373.12,746.39
26-thomas-street-south-windsor-vic-3181-16066356,Southern Cross Railway Station (Melbourne City),7741.83,814.2
104-88-tram-road-doncaster-vic-3108-14825508,Southern Cross Railway Station (Melbourne City),20029.94,1425.56
421-528-swanston-street-carlton-vic-3053-16066152,Southern Cross Railway Station (Melbourne City),3089.77,380.04
3-22b-south-road-brighton-vic-3186-16065921,Southern Cross Railway Station (Melbourne City),14776.41,1430.07
ug05-708-burwood-road-hawthorn-east-vic-3123-16065863,Southern Cross Railway Station (Melbourne City),9940.96,1065.56
21-elm-grove-brighton-vic-3186-16065852,Southern Cross Railway Station (Melbourne City),12076.62,1206.52
14-henderson-street-south-melbourne-vic-3205-16065791,Southern Cross Railway Station (Melbourne City),3856.49,445.27
18-214-kambrook-road-caulfield-vic-3162-16065771,Southern Cross Railway Station (Melbourne City),13340.92,1162.66
25-wolseley-parade-kensington-vic-3031-16065752,Southern Cross Railway Station (Melbourne City),4257.5,535.26
78-marriage-rd-brighton-east-vic-3187-16065745,Southern Cross Railway Station (Melbourne City),16744.67,1458.29
202-4-chapel-mews-south-yarra-vic-3141-16065573,Southern Cross Railway Station (Melbourne City),6332.54,737.25
3-5-greig-court-elwood-vic-3184-16065526,Southern Cross Railway Station (Melbourne City),9053.56,938.57
4-90-clowes-street-south-yarra-vic-3141-16065476,Southern Cross Railway Station (Melbourne City),4625.01,608.2
13-86-hotham-street-east-melbourne-vic-3002-16065438,Southern Cross Railway Station (Melbourne City),4574.7,554.68
6-percy-place-prahran-vic-3181-16047983,Southern Cross Railway Station (Melbourne City),6746.06,808.67
201-356-carlisle-street-balaclava-vic-3183-16065312,Southern Cross Railway Station (Melbourne City),8568.2,837.3
817-132-commercial-road-prahran-vic-3181-16065154,Southern Cross Railway Station (Melbourne City),6434.93,738.74
62-clauscen-street-fitzroy-north-vic-3068-16065136,Southern Cross Railway Station (Melbourne City),7285.33,787.98
1-8-princes-close-prahran-vic-3181-16065129,Southern Cross Railway Station (Melbourne City),7086.98,790.56
4-121-wellington-st-flemington-vic-3031-16065041,Southern Cross Railway Station (Melbourne City),5538.71,540.08
15-85-caroline-street-south-yarra-vic-3141-16064912,Southern Cross Railway Station (Melbourne City),5631.38,642.39
8-merry-street-ringwood-east-vic-3135-16064353,Southern Cross Railway Station (Melbourne City),32033.21,2103.37
2-372-orrong-road-caulfield-north-vic-3161-16064315,Southern Cross Railway Station (Melbourne City),9313.94,916.54
48-321-chapel-street-prahran-vic-3181-16064313,Southern Cross Railway Station (Melbourne City),6852.57,773.81
203-72-high-street-prahran-vic-3181-16064123,Southern Cross Railway Station (Melbourne City),6425.58,745.44
104-226-waverley-road-malvern-east-vic-3145-16064029,Southern Cross Railway Station (Melbourne City),13513.03,1230.71
5401-464-collins-street-melbourne-vic-3000-16063884,Southern Cross Railway Station (Melbourne City),1585.99,176.43
2-61-little-oxford-street-collingwood-vic-3066-16061683,Southern Cross Railway Station (Melbourne City),5247.11,676.39
2-17-sarton-road-clayton-vic-3168-14970451,Southern Cross Railway Station (Melbourne City),25615.31,1698.72
4-151-canterbury-road-toorak-vic-3142-16063497,Southern Cross Railway Station (Melbourne City),9033.67,833.58
