rent_address,stop_name,min_distance,min_duration
99-grange-road-toorak-vic-3142-16076958,Southern Cross Railway Station (Melbourne City),8033.46,727.08
4-209-domain-road-south-yarra-vic-3141-16076900,Southern Cross Railway Station (Melbourne City),5130.82,583.14
2205-22-24-jane-bell-lane-melbourne-vic-3000-16076879,Southern Cross Railway Station (Melbourne City),3099.31,356.38
7-213-219-brunswick-road-brunswick-vic-3056-16076842,Southern Cross Railway Station (Melbourne City),5791.35,634.73
2-12-oxford-street-box-hill-vic-3128-16076810,Southern Cross Railway Station (Melbourne City),22184.0,1635.02
9-15-rankins-lane-melbourne-vic-3000-16076773,Southern Cross Railway Station (Melbourne City),2327.08,278.0
2-42-hopetoun-avenue-canterbury-vic-3126-16076732,Southern Cross Railway Station (Melbourne City),13004.96,1371.34
562-waterdale-rd-heidelberg-heights-vic-3081-16076688,Southern Cross Railway Station (Melbourne City),16876.26,1555.92
9-harold-street-thornbury-vic-3071-16076652,Southern Cross Railway Station (Melbourne City),10798.65,1017.96
14a-geel-street-bentleigh-vic-3204-16076602,Southern Cross Railway Station (Melbourne City),18870.48,1601.28
2-24-power-street-dandenong-vic-3175-15185470,Southern Cross Railway Station (Melbourne City),36478.26,2206.02
14-harcourt-ave-caulfield-vic-3162-16076560,Southern Cross Railway Station (Melbourne City),11495.21,1033.14
1209-8-pearl-river-rd-docklands-vic-3008-16076547,Southern Cross Railway Station (Melbourne City),1739.79,219.36
2-230-ferrars-street-south-melbourne-vic-3205-16076498,Southern Cross Railway Station (Melbourne City),2466.45,282.79
3510-442-elizabeth-st-melbourne-vic-3000-16076491,Southern Cross Railway Station (Melbourne City),2709.33,320.13
7-woolert-street-ashwood-vic-3147-16076375,Southern Cross Railway Station (Melbourne City),19928.8,1535.63
2-24-tennyson-street-elwood-vic-3184-16076374,Southern Cross Railway Station (Melbourne City),8179.18,852.53
8-grey-street-coburg-vic-3058-16076345,Southern Cross Railway Station (Melbourne City),6087.93,580.25
604-8-burnley-street-richmond-vic-3121-16076303,Southern Cross Railway Station (Melbourne City),6540.0,765.29
201-65-dudley-street-west-melbourne-vic-3003-16076288,Southern Cross Railway Station (Melbourne City),1559.35,194.57
104-150-clarendon-street-east-melbourne-vic-3002-16076278,Southern Cross Railway Station (Melbourne City),4464.61,525.84
2-peter-street-doncaster-east-vic-3109-16076246,Southern Cross Railway Station (Melbourne City),21911.13,1540.47
315-188-peel-street-north-melbourne-vic-3051-16076223,Southern Cross Railway Station (Melbourne City),2473.46,318.8
1-17-sebastopol-street-caulfield-north-vic-3161-16076196,Southern Cross Railway Station (Melbourne City),10226.94,981.23
5-1-st-georges-road-toorak-vic-3142-16076186,Southern Cross Railway Station (Melbourne City),9389.16,874.04
101-6-percy-place-prahran-vic-3181-16076172,Southern Cross Railway Station (Melbourne City),6746.06,808.67
16-667-glenhuntly-road-caulfield-vic-3162-15930196,Southern Cross Railway Station (Melbourne City),12024.52,1058.84
2004-288-spencer-street-melbourne-vic-3000-16076141,Southern Cross Railway Station (Melbourne City),1923.12,236.46
2-11-mernda-road-kooyong-vic-3144-16076137,Southern Cross Railway Station (Melbourne City),11548.79,957.0
5-39-nepean-highway-elsternwick-vic-3185-16076084,Southern Cross Railway Station (Melbourne City),10119.86,1027.59
511-2-mcgoun-street-richmond-vic-3121-14233176,Southern Cross Railway Station (Melbourne City),5154.77,637.61
206-126-chapel-street-st-kilda-vic-3182-16076046,Southern Cross Railway Station (Melbourne City),7904.85,775.38
7-29-31-jersey-parade-carnegie-vic-3163-16076044,Southern Cross Railway Station (Melbourne City),14896.16,1363.03
18-pitt-street-west-footscray-vic-3012-16076032,Ardeer Railway Station (Ardeer),6983.26,756.99
9-braemar-street-mont-albert-north-vic-3129-16076030,Southern Cross Railway Station (Melbourne City),20991.96,1510.12
43-neville-street-box-hill-south-vic-3128-16076023,Southern Cross Railway Station (Melbourne City),17358.7,1620.92
2-47-gourlay-street-st-kilda-east-vic-3183-15663952,Southern Cross Railway Station (Melbourne City),9110.28,881.48
205-44-barkly-street-st-kilda-vic-3182-15694325,Southern Cross Railway Station (Melbourne City),6685.98,657.82
2-28-rae-street-chadstone-vic-3148-16075959,Southern Cross Railway Station (Melbourne City),19256.09,1431.76
6-919-dandenong-road-malvern-east-vic-3145-16075854,Southern Cross Railway Station (Melbourne City),13229.52,1197.46
3-barry-street-south-yarra-vic-3141-16075851,Southern Cross Railway Station (Melbourne City),6679.43,797.01
617-highbury-road-burwood-east-vic-3151-15118457,Southern Cross Railway Station (Melbourne City),21994.12,1901.86
2004-288-spencer-street-melbourne-vic-3000-16076141,Southern Cross Railway Station (Melbourne City),1923.12,236.46
9-4-davidson-street-south-yarra-vic-3141-16075758,Southern Cross Railway Station (Melbourne City),5790.99,650.0
4-14-narong-road-caulfield-north-vic-3161-16075742,Southern Cross Railway Station (Melbourne City),10487.25,999.87
19-valkstone-street-bentleigh-east-vic-3165-16075694,Southern Cross Railway Station (Melbourne City),18212.48,1556.78
48-craig-hill-drive-wheelers-hill-vic-3150-16075671,Southern Cross Railway Station (Melbourne City),30005.3,1988.82
1-07-281-tooronga-road-glen-iris-vic-3146-16075662,Southern Cross Railway Station (Melbourne City),11876.33,1027.12
7-50-leura-grove-hawthorn-east-vic-3123-16075652,Southern Cross Railway Station (Melbourne City),12843.48,1086.54
1-16-vernon-street-south-kingsville-vic-3015-16075648,Southern Cross Railway Station (Melbourne City),9498.14,931.95
5-111-bellarine-hwy-newcomb-vic-3219-16075640,South Geelong Railway Station (South Geelong),5478.63,456.6
3-17-pakington-street-kew-vic-3101-16075619,Southern Cross Railway Station (Melbourne City),9415.67,1084.77
3-866-toorak-road-hawthorn-east-vic-3123-16075614,Southern Cross Railway Station (Melbourne City),12011.02,1026.21
19-16-18-poplar-street-box-hill-vic-3128-16059601,Southern Cross Railway Station (Melbourne City),21182.24,1555.01
6-18-joyce-street-elwood-vic-3184-16075499,Southern Cross Railway Station (Melbourne City),10256.42,1026.27
3-27-coorigil-rd-carnegie-vic-3163-16075493,Southern Cross Railway Station (Melbourne City),15807.52,1391.23
8-5-glenroy-road-hawthorn-vic-3122-16075466,Southern Cross Railway Station (Melbourne City),9856.05,958.3
86-hutton-street-thornbury-vic-3071-16075459,Southern Cross Railway Station (Melbourne City),10547.14,1003.25
309-17-lynch-street-hawthorn-vic-3122-16075457,Southern Cross Railway Station (Melbourne City),8404.99,951.65
3-97-spray-street-elwood-vic-3184-16075450,Southern Cross Railway Station (Melbourne City),9326.67,926.11
24-3-herbert-street-st-kilda-vic-3182-16075447,Southern Cross Railway Station (Melbourne City),7915.59,829.78
312-196-st-kilda-road-st-kilda-vic-3182-16075446,Southern Cross Railway Station (Melbourne City),7352.76,747.6
4-60-eskdale-road-caulfield-north-vic-3161-16075441,Southern Cross Railway Station (Melbourne City),11790.28,1049.65
3-459-glenferrie-road-kooyong-vic-3144-16075413,Southern Cross Railway Station (Melbourne City),11940.05,981.83
8-13-lewisham-road-windsor-vic-3181-16075380,Southern Cross Railway Station (Melbourne City),9089.95,917.74
3-17-firth-street-doncaster-vic-3108-15138255,Southern Cross Railway Station (Melbourne City),18998.64,1411.44
35-wareham-street-springvale-vic-3171-16075284,Southern Cross Railway Station (Melbourne City),28728.65,2073.3
