rent_address,stop_name,min_distance,min_duration
55-durrant-street-brighton-vic-3186-16058681,Southern Cross Railway Station (Melbourne City),13398.35,1324.89
3-24-auburn-grove-hawthorn-east-vic-3123-16058606,Southern Cross Railway Station (Melbourne City),9900.25,1084.62
12-126-wattle-valley-road-camberwell-vic-3124-15138321,Southern Cross Railway Station (Melbourne City),14428.91,1341.09
111-378-390-saint-georges-road-fitzroy-north-vic-3068-16057525,Southern Cross Railway Station (Melbourne City),7529.6,739.14
8-375-hoddle-street-collingwood-vic-3066-16057038,Southern Cross Railway Station (Melbourne City),6257.57,749.16
80c-first-ave-altona-north-vic-3025-16056452,Ardeer Railway Station (Ardeer),11734.85,817.3
1-12-cole-crescent-chadstone-vic-3148-16056418,Southern Cross Railway Station (Melbourne City),19682.95,1473.4
3-72-leamington-street-reservoir-vic-3073-16055115,Southern Cross Railway Station (Melbourne City),15687.63,1507.78
103-56-harp-road-kew-vic-3101-16054693,Southern Cross Railway Station (Melbourne City),12119.34,1182.4
4-2-clifton-road-hawthorn-east-vic-3123-16053841,Southern Cross Railway Station (Melbourne City),12365.67,1065.15
1-1062-burke-rd-balwyn-north-vic-3104-16053394,Southern Cross Railway Station (Melbourne City),14689.86,1232.28
11-201-graham-street-port-melbourne-vic-3207-16053109,Southern Cross Railway Station (Melbourne City),4348.91,495.91
13-bird-avenue-northcote-vic-3070-16053046,Southern Cross Railway Station (Melbourne City),9897.93,929.67
11-201-graham-street-port-melbourne-vic-3207-16053109,Southern Cross Railway Station (Melbourne City),4348.91,495.91
8-21-irving-avenue-prahran-vic-3181-16051850,Southern Cross Railway Station (Melbourne City),8954.23,964.49
14-durrant-street-brighton-vic-3186-16051810,Southern Cross Railway Station (Melbourne City),12974.23,1286.0
27-352-canterbury-road-st-kilda-vic-3182-16050504,Southern Cross Railway Station (Melbourne City),6134.92,588.2
8-108-george-street-east-melbourne-vic-3002-16049735,Southern Cross Railway Station (Melbourne City),4346.37,524.73
1802-7-claremont-street-south-yarra-vic-3141-16047399,Southern Cross Railway Station (Melbourne City),6299.22,793.85
202-9-13-o-connell-street-north-melbourne-vic-3051-16066203,Southern Cross Railway Station (Melbourne City),2621.21,342.16
5-972-riversdale-road-surrey-hills-vic-3127-16042769,Southern Cross Railway Station (Melbourne City),15482.44,1411.56
3-9-moule-street-brunswick-west-vic-3055-16042300,Southern Cross Railway Station (Melbourne City),7160.22,673.3
802-181-fitzroy-st-st-kilda-vic-3182-15915050,Southern Cross Railway Station (Melbourne City),6425.99,618.88
215-56-nicholson-street-abbotsford-vic-3067-13682400,Southern Cross Railway Station (Melbourne City),5586.14,660.38
412-5-olive-york-way-brunswick-west-vic-3055-16041470,Southern Cross Railway Station (Melbourne City),9791.59,825.72
19-parkdale-avenue-balwyn-vic-3103-16041468,Southern Cross Railway Station (Melbourne City),20047.72,1487.07
206-126-carlisle-street-st-kilda-vic-3182-16041005,Southern Cross Railway Station (Melbourne City),7610.7,753.71
8-union-street-windsor-vic-3181-12040015,Southern Cross Railway Station (Melbourne City),7051.34,715.55
517-74-queens-road-melbourne-vic-3004-16040056,Southern Cross Railway Station (Melbourne City),5739.78,688.5
16-glyndebourne-avenue-toorak-vic-3142-16037962,Southern Cross Railway Station (Melbourne City),9812.64,986.55
7b-carr-street-brighton-east-vic-3187-16037629,Southern Cross Railway Station (Melbourne City),17435.25,1587.79
2104-38-rose-lane-melbourne-vic-3000-16035456,Southern Cross Railway Station (Melbourne City),1692.88,186.02
3-24-park-crescent-caulfield-north-vic-3161-16035184,Southern Cross Railway Station (Melbourne City),11876.22,1068.14
215-253-normanby-road-south-melbourne-vic-3205-16034152,Southern Cross Railway Station (Melbourne City),2449.9,267.38
8-38-fitzroy-street-st-kilda-vic-3182-16016713,Southern Cross Railway Station (Melbourne City),6119.23,584.52
12-108-maribyrnong-road-moonee-ponds-vic-3039-16015441,Southern Cross Railway Station (Melbourne City),7708.98,711.81
7-agnes-street-mont-albert-vic-3127-16014765,Southern Cross Railway Station (Melbourne City),21591.85,1589.29
23a-bruce-street-toorak-vic-3142-16012345,Southern Cross Railway Station (Melbourne City),8824.2,837.84
12-37-domain-street-south-yarra-vic-3141-16012333,Southern Cross Railway Station (Melbourne City),4494.91,569.66
10-marne-street-south-yarra-vic-3141-15981508,Southern Cross Railway Station (Melbourne City),4907.5,593.12
1-8-murphy-street-richmond-vic-3121-14865370,Southern Cross Railway Station (Melbourne City),6252.91,745.61
198-barkly-st-brunswick-vic-3056-16072946,Southern Cross Railway Station (Melbourne City),6390.41,685.69
1-10-roseberry-grove-glen-huntly-vic-3163-16072245,Southern Cross Railway Station (Melbourne City),13691.51,1202.56
4-26-wellington-street-st-kilda-vic-3182-16072089,Southern Cross Railway Station (Melbourne City),6792.98,664.68
11-16-kensington-road-south-yarra-vic-3141-16071890,Southern Cross Railway Station (Melbourne City),6550.65,792.79
g01-39-riversdale-road-hawthorn-vic-3122-15235034,Southern Cross Railway Station (Melbourne City),9419.85,908.86
1715-220-spencer-street-melbourne-vic-3000-16071670,Southern Cross Railway Station (Melbourne City),1459.45,156.72
104-300-swanston-street-melbourne-vic-3000-13671355,Southern Cross Railway Station (Melbourne City),3252.6,393.17
2a-grant-street-oakleigh-vic-3166-16071525,Southern Cross Railway Station (Melbourne City),19855.1,1487.92
2-16-jenner-street-blackburn-south-vic-3130-16071370,Southern Cross Railway Station (Melbourne City),20172.83,1902.0
314-499-st-kilda-road-melbourne-vic-3004-16071284,Southern Cross Railway Station (Melbourne City),5249.59,626.88
3-19-truganini-road-carnegie-vic-3163-16071226,Southern Cross Railway Station (Melbourne City),14859.2,1300.75
3-2-celeste-ct-st-kilda-east-vic-3183-16071218,Southern Cross Railway Station (Melbourne City),9166.26,910.37
46b-wingate-street-bentleigh-east-vic-3165-16071165,Southern Cross Railway Station (Melbourne City),21465.69,1805.81
2-6-stanhope-grove-camberwell-vic-3124-16071144,Southern Cross Railway Station (Melbourne City),11746.58,1236.74
205-1059-1061-dandenong-road-malvern-east-vic-3145-16070994,Southern Cross Railway Station (Melbourne City),14295.56,1284.44
311-ross-street-port-melbourne-vic-3207-16070950,Southern Cross Railway Station (Melbourne City),2849.19,317.6
65-broughton-road-surrey-hills-vic-3127-16070938,Southern Cross Railway Station (Melbourne City),16546.81,1540.24
284a-tucker-rd-ormond-vic-3204-16070662,Southern Cross Railway Station (Melbourne City),17456.91,1499.72
4-84-ormond-road-elwood-vic-3184-16070658,Southern Cross Railway Station (Melbourne City),9513.26,941.29
313-110-roberts-street-west-footscray-vic-3012-16070615,Southern Cross Railway Station (Melbourne City),8097.93,813.22
12-carool-road-ashburton-vic-3147-16070361,Southern Cross Railway Station (Melbourne City),15837.22,1344.11
12-vale-street-east-melbourne-vic-3002-16070321,Southern Cross Railway Station (Melbourne City),4695.92,597.23
4-mary-moodie-way-brunswick-east-vic-3057-16070244,Southern Cross Railway Station (Melbourne City),6944.9,791.24
14-98-100-carrington-road-box-hill-vic-3128-16070220,Southern Cross Railway Station (Melbourne City),21606.63,1582.44
27-elgin-street-carlton-vic-3053-16069803,Southern Cross Railway Station (Melbourne City),4707.27,538.42
704-111-parkview-road-alphington-vic-3078-16069779,Southern Cross Railway Station (Melbourne City),11500.73,1168.88
5-8-devorgilla-ave-toorak-vic-3142-16069736,Southern Cross Railway Station (Melbourne City),10778.5,971.51
113-436-burke-road-camberwell-vic-3124-16069716,Southern Cross Railway Station (Melbourne City),12433.44,1068.8
3-11-stewart-street-hawthorn-east-vic-3123-16069694,Southern Cross Railway Station (Melbourne City),10574.23,1139.02
36-beau-vorno-avenue-keysborough-vic-3173-16069684,Southern Cross Railway Station (Melbourne City),38658.14,2205.82
47-clarke-street-newtown-vic-3220-16069677,South Geelong Railway Station (South Geelong),1537.76,234.75
1-910-burke-road-deepdene-vic-3103-16069623,Southern Cross Railway Station (Melbourne City),11345.22,1222.23
114-clark-street-port-melbourne-vic-3207-16069584,Southern Cross Railway Station (Melbourne City),4038.62,490.36
7-27-avoca-street-south-yarra-vic-3141-16069516,Southern Cross Railway Station (Melbourne City),5468.44,661.19
31-garton-street-port-melbourne-vic-3207-16069433,Southern Cross Railway Station (Melbourne City),3132.66,345.67
24-snapshot-drive-coburg-north-vic-3058-16069368,Southern Cross Railway Station (Melbourne City),12012.13,1255.28
unit-1713-200-spencer-st-melbourne-vic-3000-16069309,Southern Cross Railway Station (Melbourne City),1397.94,150.39
48-yarra-street-abbotsford-vic-3067-16069226,Southern Cross Railway Station (Melbourne City),5982.01,750.97
48-thompson-road-upwey-vic-3158-16069181,Nar Nar Goon Railway Station (Nar Nar Goon),44850.13,3048.45
40-kelvin-grove-prahran-vic-3181-16068985,Southern Cross Railway Station (Melbourne City),9029.24,966.02
5-17-ellesmere-road-prahran-vic-3181-16068966,Southern Cross Railway Station (Melbourne City),8919.91,894.87
