rent_address,stop_name,min_distance,min_duration
3-13-state-street-oakleigh-east-vic-3166-16054316,Southern Cross Railway Station (Melbourne City),21404.71,1677.95
55-1-albert-road-melbourne-vic-3000-16054304,Southern Cross Railway Station (Melbourne City),3668.29,452.02
16-byrne-street-port-melbourne-vic-3207-16054203,Southern Cross Railway Station (Melbourne City),4163.68,504.41
228-la-trobe-st-melbourne-vic-3000-16054137,Southern Cross Railway Station (Melbourne City),3134.36,357.82
6-89-seymour-road-elsternwick-vic-3185-16054067,Southern Cross Railway Station (Melbourne City),11378.72,1018.95
105-337-balaclava-road-caulfield-north-vic-3161-16053704,Southern Cross Railway Station (Melbourne City),11832.86,1040.59
76b-oakleigh-road-carnegie-vic-3163-16053547,Southern Cross Railway Station (Melbourne City),16132.47,1387.97
1701a-60-dorcas-street-southbank-vic-3006-16053477,Southern Cross Railway Station (Melbourne City),3111.62,414.72
3-38-mitford-street-elwood-vic-3184-16053235,Southern Cross Railway Station (Melbourne City),7886.51,840.66
2-9-bertram-street-elsternwick-vic-3185-13756533,Southern Cross Railway Station (Melbourne City),11565.05,1157.36
2-2-melville-avenue-newtown-vic-3220-16052733,Geelong Railway Station (Geelong),3481.84,412.26
g09-22-nicholson-street-fitzroy-north-vic-3068-16052600,Southern Cross Railway Station (Melbourne City),7411.68,795.1
3606-45-clarke-street-southbank-vic-3006-16052560,Southern Cross Railway Station (Melbourne City),1854.8,240.4
29-melview-drive-ringwood-north-vic-3134-16052408,Southern Cross Railway Station (Melbourne City),31534.13,2048.81
57-lang-street-south-yarra-vic-3141-16052404,Southern Cross Railway Station (Melbourne City),5586.35,658.73
1-28-ormond-road-ascot-vale-vic-3032-16052047,Southern Cross Railway Station (Melbourne City),7036.1,671.95
2-48-magnolia-road-gardenvale-vic-3185-16051707,Southern Cross Railway Station (Melbourne City),13576.73,1179.55
4-260-st-kilda-road-st-kilda-vic-3182-16051315,Southern Cross Railway Station (Melbourne City),7338.67,744.22
5-5-luckie-street-nunawading-vic-3131-16050936,Southern Cross Railway Station (Melbourne City),25535.46,1680.96
29-10-clifton-street-prahran-vic-3181-16050826,Southern Cross Railway Station (Melbourne City),7389.64,838.87
329-howe-parade-port-melbourne-vic-3207-16050374,Southern Cross Railway Station (Melbourne City),4971.79,631.13
42-commercial-road-prahran-vic-3181-16050172,Southern Cross Railway Station (Melbourne City),6122.67,710.38
2-gateway-close-chadstone-vic-3148-15228933,Southern Cross Railway Station (Melbourne City),20103.72,1530.06
4-829-high-street-kew-east-vic-3102-16049165,Southern Cross Railway Station (Melbourne City),14105.99,1177.45
3-20-hughenden-road-st-kilda-east-vic-3183-16048551,Southern Cross Railway Station (Melbourne City),9135.02,907.45
414-77-river-street-south-yarra-vic-3141-16048403,Southern Cross Railway Station (Melbourne City),6300.65,736.08
rear-25-alfreida-st-st-albans-vic-3021-16048249,Deer Park Railway Station (Deer Park),6601.04,639.03
104-park-orchard-drive-pakenham-vic-3810-16047301,Nar Nar Goon Railway Station (Nar Nar Goon),16002.88,947.93
2204-250-city-road-southbank-vic-3006-16047014,Southern Cross Railway Station (Melbourne City),1726.76,237.2
7-13-hawksburn-road-south-yarra-vic-3141-16046810,Southern Cross Railway Station (Melbourne City),6781.09,833.8
502-27-macquarie-street-prahran-vic-3181-16042904,Southern Cross Railway Station (Melbourne City),6951.15,828.59
8-k3-union-street-windsor-vic-3181-16042862,Southern Cross Railway Station (Melbourne City),7051.34,715.55
206a-14-16-the-esplanade-st-kilda-vic-3182-16042840,Southern Cross Railway Station (Melbourne City),6975.5,699.1
14-245-williams-road-south-yarra-vic-3141-16042334,Southern Cross Railway Station (Melbourne City),6970.01,803.39
207-120-high-street-windsor-vic-3181-16042309,Southern Cross Railway Station (Melbourne City),6645.25,773.26
302-270-centre-road-bentleigh-vic-3204-16041922,Southern Cross Railway Station (Melbourne City),16904.84,1420.8
1-04-26-warleigh-grove-brighton-vic-3186-15879283,Southern Cross Railway Station (Melbourne City),12079.0,1270.21
9-488-glenferrie-road-hawthorn-vic-3122-16040221,Southern Cross Railway Station (Melbourne City),10266.46,969.81
177-urquhart-street-coburg-vic-3058-16040113,Southern Cross Railway Station (Melbourne City),10704.99,1120.22
33-blackburn-road-mooroolbark-vic-3138-16039819,Nar Nar Goon Railway Station (Nar Nar Goon),66468.84,3814.83
2-14-hatfield-street-balwyn-north-vic-3104-16039515,Southern Cross Railway Station (Melbourne City),14303.07,1201.02
1-51-rochester-road-canterbury-vic-3126-16038373,Southern Cross Railway Station (Melbourne City),13228.06,1383.09
5-lucas-street-brighton-east-vic-3187-16037643,Southern Cross Railway Station (Melbourne City),14818.52,1454.73
3-30-the-avenue-windsor-vic-3181-16035963,Southern Cross Railway Station (Melbourne City),7657.07,870.1
73-easey-street-collingwood-vic-3066-16027969,Southern Cross Railway Station (Melbourne City),5711.2,684.86
202-23-maverston-street-glen-iris-vic-3146-16018321,Southern Cross Railway Station (Melbourne City),14906.79,1293.75
204-171-173-inkerman-street-st-kilda-vic-3182-16015508,Southern Cross Railway Station (Melbourne City),7255.72,718.58
23a-thomas-street-brighton-east-vic-3187-16071256,Southern Cross Railway Station (Melbourne City),16227.42,1372.35
24-euston-road-hughesdale-vic-3166-15210228,Southern Cross Railway Station (Melbourne City),19722.45,1466.38
14-avenue-athol-canterbury-vic-3126-16070437,Southern Cross Railway Station (Melbourne City),12050.93,1312.7
4-wells-street-richmond-vic-3121-16069616,Southern Cross Railway Station (Melbourne City),5891.1,751.4
4-273-balaclava-rd-caulfield-north-vic-3161-16013121,Southern Cross Railway Station (Melbourne City),11379.56,1010.92
26-219-227-auburn-road-hawthorn-vic-3122-16068411,Southern Cross Railway Station (Melbourne City),10921.77,1026.26
38-urwin-street-yarraville-vic-3013-16068181,Ardeer Railway Station (Ardeer),8967.84,838.79
107-15-hamilton-street-bentleigh-vic-3204-15281179,Southern Cross Railway Station (Melbourne City),17670.89,1509.7
53-hambleton-street-albert-park-vic-3206-16066946,Southern Cross Railway Station (Melbourne City),3962.79,406.44
