,rent_address,min_distance,min_duration,postcode,price
630,7-1344-dandenong-road-hughesdale-vic-3166-16112445,14864.43,1317.69,3166,390.0
631,203-59-63-warrigal-road-hughesdale-vic-3166-13009899,16540.26,1455.69,3166,480.0
632,1-20-lincoln-street-oakleigh-vic-3166-16107897,17608.47,1568.08,3166,550.0
633,3-1-coane-street-oakleigh-east-vic-3166-16110864,20072.8,1773.7,3166,400.0
634,1-10-keith-street-oakleigh-east-vic-3166-16099635,19304.67,1735.69,3166,405.0
635,3-15-elata-street-oakleigh-south-vic-3167-16099363,18838.93,1632.35,3167,430.0
636,1-2-cunningham-place-oakleigh-south-vic-3167-16094025,23414.58,2007.44,3167,460.0
637,16-silvan-street-oakleigh-south-vic-3167-15400067,21593.86,1891.47,3167,575.0
638,3-40-glenbrook-avenue-clayton-vic-3168-16111672,24355.34,1654.06,3168,895.0
639,2-1-manatunga-street-clayton-vic-3168-16099845,25092.37,1767.09,3168,650.0
640,118-864-blackburn-road-clayton-vic-3168-16103508,26569.42,1778.26,3168,380.0
641,1-40-glenbrook-avenue-clayton-vic-3168-16110445,24355.34,1654.06,3168,775.0
642,20-2-greenfield-drive-clayton-vic-3168-15740628,25770.67,1906.89,3168,360.0
643,1-3-jaguar-drive-clayton-vic-3168-16022646,26153.96,1975.48,3168,695.0
644,4-28-banksia-street-clayton-vic-3168-16109082,19998.63,1817.34,3168,420.0
645,2-40-glenbrook-avenue-clayton-vic-3168-16110582,24355.34,1654.06,3168,550.0
646,56-davanzo-avenue-clarinda-vic-3169-16092173,24193.07,2150.57,3169,460.0
647,17-wandoo-avenue-clarinda-vic-3169-16108397,22220.36,1894.92,3169,495.0
648,1-4-6-mallawa-street-clayton-south-vic-3169-16092812,27746.41,2038.66,3169,380.0
649,11-regent-avenue-springvale-vic-3171-16110391,29856.39,2155.69,3171,450.0
650,2-9-virginia-street-springvale-vic-3171-16103573,30063.07,2205.12,3171,495.0
651,1-69-centre-dandenong-road-dingley-village-vic-3172-16099840,29650.21,2503.88,3172,540.0
652,11-ridder-court-dingley-village-vic-3172-16104299,28170.2,2438.08,3172,470.0
653,33a-marcus-road-dingley-village-vic-3172-16097552,29556.62,2498.84,3172,650.0
654,130-stanley-road-keysborough-vic-3173-16093594,40152.88,2310.47,3173,850.0
655,41-balgowlah-avenue-keysborough-vic-3173-16104670,38883.89,2213.55,3173,480.0
656,20-greenside-cres-keysborough-vic-3173-16110634,42847.63,2433.48,3173,850.0
657,24-kleine-street-noble-park-vic-3174-16102906,37233.34,2257.75,3174,530.0
658,2-1-mitchell-court-noble-park-vic-3174-16091711,33447.84,2086.29,3174,290.0
659,33-theodore-avenue-noble-park-vic-3174-16104719,37778.57,2325.69,3174,420.0
660,3-15-leman-crescent-noble-park-vic-3174-16104774,35598.93,2143.93,3174,550.0
661,710-stud-road-scoresby-vic-3179-15268201,38517.11,2243.78,3179,485.0
662,5-327-dandenong-road-prahran-vic-3181-16112180,7840.76,765.94,3181,585.0
663,62a-union-street-windsor-vic-3181-16096060,5495.28,565.19,3181,1000.0
664,502-201-high-street-prahran-vic-3181-16108215,6535.31,681.74,3181,380.0
665,1-1-ellesmere-road-windsor-vic-3181-16107246,7276.49,737.2,3181,330.0
666,42-321-chapel-street-prahran-vic-3181-16094332,6891.35,711.33,3181,495.0
667,4-2-4-jessamine-avenue-prahran-vic-3181-16096629,7922.53,803.73,3181,430.0
668,110-22-chatham-street-prahran-vic-3181-16104912,6785.68,702.77,3181,360.0
669,2-2-rae-court-prahran-vic-3181-16092519,7262.08,736.7,3181,450.0
670,g04-652-high-street-prahran-vic-3181-16111416,7859.74,829.16,3181,625.0
671,43-eastbourne-street-prahran-vic-3181-16099313,6535.75,688.67,3181,800.0
672,204-27-the-avenue-windsor-vic-3181-16103482,7178.39,723.94,3181,425.0
673,9-4-normanby-street-windsor-vic-3181-16103941,7181.38,756.77,3181,330.0
674,16-spring-street-prahran-vic-3181-16109263,8327.25,836.03,3181,550.0
675,1c-lewisham-road-windsor-vic-3181-16104364,7254.27,740.61,3181,750.0
676,7-680-malvern-road-prahran-vic-3181-16097081,8313.4,816.49,3181,500.0
677,24-300-high-street-prahran-vic-3181-16092833,6798.16,708.77,3181,595.0
678,2-22-ellesmere-road-prahran-vic-3181-16112401,7154.94,722.61,3181,500.0
679,304-152-peel-street-windsor-vic-3181-16108695,6082.93,667.13,3181,495.0
680,22-174-peel-street-windsor-vic-3181-16109077,5859.08,638.44,3181,570.0
681,23-66-murray-street-prahran-vic-3181-16093824,7408.64,797.83,3181,400.0
682,72-perth-street-prahran-vic-3181-16108083,5792.4,695.78,3181,875.0
683,2-abeckett-street-prahran-vic-3181-16095838,8400.27,825.93,3181,1200.0
684,35-233-canterbury-road-st-kilda-west-vic-3182-16109040,4153.27,383.23,3182,360.0
685,2-47-brighton-road-st-kilda-vic-3182-16103420,7551.87,722.91,3182,400.0
686,306-198-st-kilda-road-st-kilda-vic-3182-16113646,5611.49,578.18,3182,350.0
687,2-6-charlotte-place-st-kilda-vic-3182-16104068,5674.64,586.21,3182,690.0
688,6-50-fitzroy-street-st-kilda-vic-3182-16096820,4333.13,402.92,3182,360.0
689,9-39-eildon-rd-st-kilda-vic-3182-14637707,4524.25,432.35,3182,400.0
690,69-chapel-street-st-kilda-vic-3182-16107526,5880.6,579.09,3182,650.0
691,13-47-brighton-road-st-kilda-vic-3182-16099504,6051.79,598.73,3182,440.0
692,2-16-vale-st-st-kilda-vic-3182-16108973,5717.11,559.13,3182,320.0
693,49-64-fitzroy-street-st-kilda-vic-3182-16095131,4427.02,421.13,3182,430.0
694,10-15-inkerman-street-st-kilda-vic-3182-16111511,4961.36,473.68,3182,630.0
695,304a-33-inkerman-st-st-kilda-vic-3182-16104398,5006.6,478.92,3182,470.0
696,4-odessa-street-st-kilda-vic-3182-16094649,5556.57,578.22,3182,770.0
697,17-1-acland-street-st-kilda-vic-3182-16108171,4134.2,420.89,3182,280.0
698,2-44-robe-street-st-kilda-vic-3182-16100042,4744.25,456.65,3182,420.0
699,18-11-17-park-street-st-kilda-west-vic-3182-16099197,4505.44,436.25,3182,450.0
700,3-16-eildon-road-st-kilda-vic-3182-16110741,4409.2,477.43,3182,575.0
701,13-343-beaconsfield-parade-st-kilda-west-vic-3182-16108716,4269.19,425.22,3182,385.0
702,5-16-blessington-court-st-kilda-vic-3182-16091470,5314.37,543.05,3182,300.0
703,3505-14-16-the-esplanadr-st-kilda-vic-3182-16106828,4593.39,482.38,3182,1600.0
704,15-39-41-wellington-street-st-kilda-vic-3182-16110681,5124.33,502.73,3182,550.0
705,1-3-7-sebastopol-street-st-kilda-vic-3182-16104975,6445.37,629.13,3182,330.0
706,30-233-235-canterbury-road-st-kilda-west-vic-3182-16108250,4153.27,383.23,3182,310.0
707,39-220-barkly-street-st-kilda-vic-3182-14537180,5660.96,547.53,3182,800.0
708,207-11-13-jackson-street-st-kilda-vic-3182-16103822,4214.92,438.48,3182,700.0
709,15-18-princes-street-st-kilda-vic-3182-16027235,4810.84,471.49,3182,495.0
710,1-2-2-woodstock-street-st-kilda-vic-3182-16093793,6522.05,655.68,3182,375.0
711,8-16-marine-parade-st-kilda-vic-3182-16107202,5378.29,531.7,3182,400.0
712,4-22-crimea-street-st-kilda-vic-3182-15808911,5618.03,583.21,3182,300.0
713,2b-waterloo-crescent-st-kilda-vic-3182-16103682,5247.35,506.1,3182,995.0
714,1-2a-robe-street-st-kilda-vic-3182-16095963,4746.84,494.93,3182,595.0
715,10-11-marine-parade-st-kilda-vic-3182-16091874,5447.32,536.67,3182,360.0
716,1-116-inkerman-road-st-kilda-vic-3182-15926395,5374.35,538.68,3182,280.0
717,16-42-waterloo-crescent-st-kilda-vic-3182-16112116,5237.32,510.94,3182,250.0
718,8-31-charnwood-road-st-kilda-vic-3182-16111421,5684.36,595.15,3182,420.0
719,9-26-loch-street-st-kilda-west-vic-3182-16108504,3974.79,372.63,3182,495.0
720,8-36-blessington-street-st-kilda-vic-3182-16110703,6082.62,638.36,3182,345.0
721,202-8-blanche-street-st-kilda-vic-3182-16095573,5103.85,499.16,3182,600.0
722,13-neptune-street-st-kilda-vic-3182-16108169,4801.76,472.66,3182,580.0
723,139-chapel-street-st-kilda-vic-3182-16110151,5986.89,591.09,3182,640.0
724,4-30-mitford-street-st-kilda-vic-3182-16099536,5918.52,616.83,3182,395.0
725,13-2a-robe-street-st-kilda-vic-3182-16113609,4746.84,494.93,3182,675.0
726,205-211-44-barkly-street-st-kilda-vic-3182-15694325,4944.71,488.4,3182,260.0
727,05-07-lambeth-place-st-kilda-vic-3182-16111844,5459.93,563.57,3182,345.0
728,9-17-st-leondards-avenue-st-kilda-vic-3182-16110829,4614.49,520.36,3182,590.0
729,301-2a-nelson-street-balaclava-vic-3183-16104630,6626.95,689.3,3183,530.0
730,602-71-inkerman-st-st-kilda-east-vic-3183-16091456,6490.62,623.01,3183,690.0
731,203-120-hotham-street-st-kilda-east-vic-3183-16098448,7176.51,687.63,3183,690.0
732,12-55-alexandra-street-st-kilda-east-vic-3183-16096796,7016.25,664.81,3183,430.0
733,10-4a-wando-grove-st-kilda-east-vic-3183-16099165,7478.63,759.67,3183,475.0
734,1-107-grosvenor-street-balaclava-vic-3183-16096804,7422.25,714.86,3183,495.0
735,12-rosamond-street-balaclava-vic-3183-16113271,6300.43,628.33,3183,695.0
736,1-3-7-sebastopol-street-st-kilda-east-vic-3183-16104975,6445.37,629.13,3183,330.0
737,8-8-cardigan-street-st-kilda-east-vic-3183-16094608,6751.71,647.5,3183,380.0
738,6-75-westbury-street-st-kilda-east-vic-3183-16104087,6352.74,614.56,3183,430.0
739,12-203-alma-rd-st-kilda-east-vic-3183-16097827,6946.72,684.33,3183,440.0
740,14-3-balston-street-balaclava-vic-3183-16112313,6443.16,631.83,3183,320.0
741,7-15-hotham-st-st-kilda-east-vic-3183-16104219,6837.35,687.19,3183,445.0
742,27-4-wando-grove-st-kilda-east-vic-3183-16098295,7474.37,758.65,3183,290.0
743,1-296-inkerman-st-st-kilda-east-vic-3183-16106154,6606.05,632.0,3183,385.0
744,102-190-alma-rd-st-kilda-east-vic-3183-16098637,7055.85,693.41,3183,550.0
745,9a-rosamond-street-balaclava-vic-3183-16098659,6326.45,630.17,3183,780.0
746,8-9-celeste-court-st-kilda-east-vic-3183-16109885,7322.12,725.62,3183,300.0
747,1-5-te-arai-ave-st-kilda-east-vic-3183-16103327,7401.22,740.2,3183,525.0
748,1-kalymna-grove-st-kilda-east-vic-3183-16110858,7029.09,667.83,3183,800.0
749,89b-ruskin-street-elwood-vic-3184-16092997,6822.41,713.11,3184,1200.0
750,4-19-milton-street-elwood-vic-3184-16106784,6772.93,708.45,3184,550.0
751,6-25-dickens-street-elwood-vic-3184-16099687,6468.88,690.54,3184,490.0
752,5-111-ruskin-street-elwood-vic-3184-16104155,7023.1,711.04,3184,800.0
753,1-9-robert-st-elwood-vic-3184-16108685,7179.0,728.48,3184,325.0
754,9-40-ormond-road-elwood-vic-3184-16104855,7037.71,714.72,3184,330.0
755,1-9-poets-grove-elwood-vic-3184-16100027,7632.4,783.07,3184,590.0
756,1-1-ruskin-street-elwood-vic-3184-16106092,6205.42,617.21,3184,595.0
757,3-483-st-kilda-street-elwood-vic-3184-16094510,7988.6,805.98,3184,825.0
758,3-46-foam-street-elwood-vic-3184-16109685,7711.34,799.93,3184,490.0
759,3-22-wave-street-elwood-vic-3184-16095176,7395.71,763.59,3184,620.0
760,5-48-spray-street-elwood-vic-3184-16092133,7395.43,781.32,3184,390.0
761,7-51-55-goldsmith-street-elwood-vic-3184-16104905,7144.61,761.4,3184,1450.0
762,4-49a-tennyson-street-elwood-vic-3184-16109927,7144.53,719.17,3184,415.0
763,g07-12-14-dickens-street-elwood-vic-3184-16098537,6285.75,646.59,3184,425.0
764,1-151-glen-huntly-rd-elwood-vic-3184-16095357,7754.54,764.74,3184,400.0
765,7-54-tennyson-street-elwood-vic-3184-16106407,6764.32,706.38,3184,400.0
766,13-47-brighton-road-elwood-vic-3184-16099504,6051.79,598.73,3184,440.0
767,6-59-61-ormond-esplanade-elwood-vic-3184-16110347,7097.66,715.62,3184,770.0
768,3-24-26-burns-street-elwood-vic-3184-16092084,7594.57,734.92,3184,480.0
769,5-8-john-street-elwood-vic-3184-16106183,7261.55,756.97,3184,420.0
770,4-44-clarence-street-elsternwick-vic-3185-16110408,10932.59,948.28,3185,350.0
771,76-allison-road-elsternwick-vic-3185-16105190,9991.67,882.26,3185,1200.0
772,78-allison-road-elsternwick-vic-3185-16092486,9511.48,881.6,3185,730.0
773,7-162-brighton-road-ripponlea-vic-3185-16100540,8313.93,793.27,3185,395.0
774,4-22-allison-road-elsternwick-vic-3185-11212197,8969.12,823.6,3185,450.0
775,504-415-glen-huntly-road-elsternwick-vic-3185-16107407,8491.99,836.39,3185,399.0
776,1-540-glenhuntly-road-elsternwick-vic-3185-12838412,10022.27,907.87,3185,345.0
777,26-clarence-street-elsternwick-vic-3185-12646931,9468.4,940.25,3185,850.0
778,2-9-oak-grove-ripponlea-vic-3185-16100046,7272.34,753.18,3185,380.0
779,3-487-kooyong-road-elsternwick-vic-3185-16105411,11321.02,965.43,3185,295.0
780,7-6-ripon-grove-elsternwick-vic-3185-16100128,8629.89,847.58,3185,340.0
781,311-7-nepean-highway-elsternwick-vic-3185-16099376,8036.67,815.54,3185,420.0
782,4-22-magnolia-road-gardenvale-vic-3185-16109985,11825.78,1008.97,3185,245.0
783,5-297-st-kilda-street-brighton-vic-3186-16092184,9486.62,989.48,3186,450.0
784,33-campbell-street-brighton-vic-3186-16104223,9227.99,950.87,3186,1020.0
785,101-67-well-street-brighton-vic-3186-16091137,11631.87,1217.07,3186,1450.0
786,107-7-9-cowra-street-brighton-vic-3186-16103475,11089.04,1149.13,3186,600.0
787,148-bay-street-brighton-vic-3186-16111243,10048.63,1016.27,3186,1200.0
788,10-26-warleigh-grove-brighton-vic-3186-16111350,10455.33,1097.94,3186,595.0
789,4-14-enfield-road-brighton-vic-3186-16106550,10728.02,1131.89,3186,450.0
790,3-21-brickwood-st-brighton-vic-3186-16109290,8899.0,977.69,3186,510.0
791,2-876-hampton-street-brighton-vic-3186-16109894,13084.12,1165.97,3186,650.0
792,310-380-bay-street-brighton-vic-3186-16097678,10751.47,1096.46,3186,675.0
793,145a-church-street-brighton-vic-3186-16108276,11399.06,1161.2,3186,595.0
794,5-32-bay-street-brighton-vic-3186-16104811,9315.88,977.81,3186,810.0
795,8-yuille-street-brighton-vic-3186-16105002,12680.7,1279.84,3186,870.0
796,1-huntley-street-brighton-vic-3186-16110309,8047.84,823.14,3186,1150.0
797,26-cummins-road-brighton-east-vic-3187-16105212,15792.99,1406.68,3187,690.0
798,2-mayrose-crescent-brighton-east-vic-3187-16103263,12752.81,1288.89,3187,1090.0
799,2-10-alford-street-brighton-east-vic-3187-16094684,11600.84,1184.65,3187,620.0
800,16a-plunket-street-brighton-east-vic-3187-16099058,14886.03,1292.96,3187,1400.0
801,20a-burwah-avenue-brighton-east-vic-3187-16103434,14798.81,1275.4,3187,1250.0
802,238a-were-street-brighton-east-vic-3187-16110215,13782.72,1418.99,3187,1699.0
803,2b-parker-st-brighton-east-vic-3187-16091552,15012.29,1291.76,3187,975.0
804,g01-43-crisp-street-hampton-vic-3188-16104598,14936.62,1504.44,3188,1200.0
805,207-2-willis-lane-hampton-east-vic-3188-16093050,14328.25,1418.73,3188,320.0
806,316b-south-road-hampton-east-vic-3188-16101248,15675.9,1513.16,3188,900.0
807,6-518-bluff-rd-hampton-vic-3188-16103170,15679.93,1478.02,3188,350.0
808,209-427-hampton-street-hampton-vic-3188-16108518,13904.04,1351.08,3188,350.0
809,78a-teddington-road-hampton-vic-3188-16105795,15583.08,1489.59,3188,1100.0
810,5-45-grenville-street-hampton-vic-3188-16094685,14071.86,1373.55,3188,795.0
811,205-6-dart-street-highett-vic-3190-16096414,18539.47,1689.1,3190,480.0
812,49-spring-road-highett-vic-3190-16111073,17327.71,1609.01,3190,495.0
813,208-20-station-street-highett-vic-3190-16092254,18829.11,1745.02,3190,500.0
814,46a-46b-turner-road-highett-vic-3190-16109315,21894.14,1819.19,3190,995.0
815,22a-tweed-st-highett-vic-3190-16103736,17319.87,1615.41,3190,770.0
816,124-abbott-st-sandringham-vic-3191-16111338,16224.99,1565.66,3191,795.0
817,3-198-bluff-road-sandringham-vic-3191-16100496,17403.13,1674.18,3191,420.0
818,803-222-bay-road-sandringham-vic-3191-16103691,18114.16,1660.65,3191,390.0
819,217-222-bay-road-sandringham-vic-3191-16103690,18114.16,1660.65,3191,390.0
820,3-188-bay-road-sandringham-vic-3191-16112438,17737.73,1629.6,3191,630.0
821,8-grange-road-sandringham-vic-3191-15431555,16032.51,1592.72,3191,1300.0
822,201-26-30-waltham-street-sandringham-vic-3191-16102732,15267.79,1502.75,3191,500.0
823,4-264-bluff-road-sandringham-vic-3191-16092529,17969.64,1637.92,3191,550.0
824,19-norwood-st-sandringham-vic-3191-16094744,16558.46,1596.25,3191,1500.0
825,6-fairview-drive-cheltenham-vic-3192-16111130,20639.63,1898.79,3192,795.0
826,610-2-6-railway-road-cheltenham-vic-3192-16092472,22206.65,2012.07,3192,450.0
827,3-529-balcombe-rd-black-rock-vic-3193-16100369,19064.62,1809.22,3193,550.0
828,6-mckay-avenue-black-rock-vic-3193-16110627,17683.21,1695.91,3193,850.0
829,72b-ardoyne-st-black-rock-vic-3193-16109670,19333.5,1830.9,3193,1200.0
830,17-fourth-street-black-rock-vic-3193-16108263,19196.85,1821.6,3193,1100.0
831,23-milan-street-mentone-vic-3194-16094642,23494.53,2201.57,3194,1300.0
832,1-26-patty-street-mentone-vic-3194-16106737,21940.07,2056.11,3194,460.0
833,2-41-albenca-street-mentone-vic-3194-15355277,25844.66,2278.38,3194,430.0
834,40-kokoda-place-mordialloc-vic-3195-16096229,27305.68,2469.89,3195,550.0
835,14-rosella-road-parkdale-vic-3195-16103628,26108.71,2345.64,3195,1100.0
836,3-20-parkers-rd-parkdale-vic-3195-16096970,25140.95,2265.44,3195,550.0
837,3-119-mcdonald-st-mordialloc-vic-3195-16111302,27096.88,2471.93,3195,370.0
838,10-216-station-street-edithvale-vic-3196-14486078,30773.88,2791.69,3196,440.0
839,40-berry-avenue-edithvale-vic-3196-16105305,31944.09,2903.76,3196,575.0
840,5-8-10-turakina-avenue-edithvale-vic-3196-16104021,31065.55,2847.9,3196,350.0
841,2-62-screen-street-frankston-vic-3199-16094995,57580.49,3126.78,3199,440.0
842,44-bushlark-drive-carrum-downs-vic-3201-16097673,52857.14,2743.91,3201,480.0
843,g06-3-claire-street-mckinnon-vic-3204-15344621,15257.11,1291.1,3204,550.0
844,6-4-holloway-street-ormond-vic-3204-16099235,14166.72,1213.68,3204,305.0
845,2-7-ormond-road-ormond-vic-3204-16096904,14371.53,1245.79,3204,575.0
846,g07-3-claire-street-mckinnon-vic-3204-15478778,15257.11,1291.1,3204,560.0
847,9-clapperton-street-bentleigh-vic-3204-16092512,14751.99,1228.69,3204,760.0
848,107-324-centre-road-bentleigh-vic-3204-16094020,15360.87,1265.59,3204,560.0
849,6-47-wheeler-st-ormond-vic-3204-16098675,14338.41,1200.63,3204,525.0
850,147-patterson-road-bentleigh-vic-3204-16099099,17584.51,1461.62,3204,1050.0
851,1-210-tucker-road-bentleigh-vic-3204-16103255,16400.14,1377.26,3204,650.0
852,2-45-queen-street-ormond-vic-3204-16101296,13902.67,1157.76,3204,1200.0
853,2-29-wheeler-street-ormond-vic-3204-16107896,14476.14,1217.15,3204,600.0
854,g02-236-jasper-road-mckinnon-vic-3204-16111151,15400.05,1290.82,3204,550.0
855,2-9-lillimur-road-ormond-vic-3204-16107547,14141.13,1205.73,3204,300.0
856,8-bevan-street-ormond-vic-3204-16111581,13366.87,1132.47,3204,1500.0
857,165-patterson-road-bentleigh-vic-3204-16096720,17756.61,1454.47,3204,930.0
858,907-37-39-park-street-south-melbourne-vic-3205-15842582,2731.0,364.23,3205,620.0
859,3-56-smith-street-south-melbourne-vic-3205-16105162,892.92,149.27,3205,480.0
860,209-97-palmerston-crescent-south-melbourne-vic-3205-16099232,2710.92,336.52,3205,400.0
861,406-75-palmerston-crescent-south-melbourne-vic-3205-16093654,2964.34,382.51,3205,425.0
862,152-nelson-road-south-melbourne-vic-3205-16106350,843.89,149.17,3205,1000.0
863,1207-39-park-street-south-melbourne-vic-3205-16093617,2731.0,364.23,3205,585.0
864,84-palmerston-crescent-south-melbourne-vic-3205-16106315,2762.19,356.29,3205,550.0
865,409-85-market-street-south-melbourne-vic-3205-16092256,2115.41,266.51,3205,495.0
866,24-henderson-street-south-melbourne-vic-3205-16091414,553.33,98.23,3205,745.0
867,7-2-heather-street-south-melbourne-vic-3205-16094728,2427.6,293.85,3205,750.0
868,south-melbourne-vic-3205-15842582,2341.97,279.16,3205,620.0
869,2604-89-gladstone-street-south-melbourne-vic-3205-16097179,1781.86,227.45,3205,430.0
870,72b-napier-street-south-melbourne-vic-3205-16109558,2543.84,310.81,3205,495.0
871,311-39-park-street-south-melbourne-vic-3205-16109887,2731.0,364.23,3205,600.0
872,511-37-39-park-street-south-melbourne-vic-3205-16111490,2753.21,366.0,3205,600.0
873,303-88-beaconsfield-parade-albert-park-vic-3206-16095682,1278.55,134.87,3206,1100.0
874,33-nimmo-street-middle-park-vic-3206-16111553,1998.44,260.72,3206,865.0
875,43-bevan-street-albert-park-vic-3206-16109623,1463.15,176.31,3206,470.0
876,503-147-beach-street-port-melbourne-vic-3207-16113115,2603.36,321.27,3207,1100.0
877,66-spring-street-east-port-melbourne-vic-3207-16111770,743.26,127.17,3207,785.0
878,17-120-princes-street-port-melbourne-vic-3207-16101214,1338.57,209.6,3207,650.0
879,5-princes-place-port-melbourne-vic-3207-16095122,1505.31,240.11,3207,500.0
880,7-2-graham-street-port-melbourne-vic-3207-16107609,484.76,71.05,3207,390.0
881,1-08-91-dow-street-port-melbourne-vic-3207-16108681,934.99,154.08,3207,400.0
882,508-216-rouse-street-port-melbourne-vic-3207-16108824,1072.39,174.85,3207,650.0
883,60-spring-street-east-port-melbourne-vic-3207-16113151,730.07,122.9,3207,760.0
884,84-nott-street-port-melbourne-vic-3207-16112150,1226.9,211.93,3207,850.0
885,13-raglan-street-port-melbourne-vic-3207-16096777,845.39,150.43,3207,645.0
886,305-115-nott-street-port-melbourne-vic-3207-16105599,1240.0,212.93,3207,700.0
887,4-71-esplanade-west-port-melbourne-vic-3207-16092101,368.86,56.51,3207,470.0
888,1-368-graham-street-port-melbourne-vic-3207-16093260,1717.2,217.57,3207,740.0
889,135-spring-street-west-port-melbourne-vic-3207-16110342,987.82,149.88,3207,750.0
890,2-hailar-lane-lara-vic-3212-16107512,60615.16,2936.63,3212,480.0
891,100-settlement-road-belmont-vic-3216-16094466,87355.91,4101.29,3216,650.0
892,4-17-colac-gr-belmont-vic-3216-15755710,85777.77,3946.72,3216,400.0
893,10-chucklecreek-lane-armstrong-creek-vic-3217-16110820,91971.95,4459.18,3217,420.0
894,2-melville-avenue-geelong-west-vic-3218-16090991,76551.08,3739.59,3218,570.0
895,2-melville-avenue-newtown-vic-3220-16090991,76551.08,3739.59,3220,570.0
896,28-rimmington-way-rockbank-vic-3335-16099477,36573.54,1928.24,3335,380.0
897,6-cherry-cl-melton-west-vic-3337-16098222,48183.78,2601.07,3337,390.0
898,425-greenhalghs-road-delacombe-vic-3356-16104213,120643.34,5615.01,3356,435.0
899,38-vermont-street-wodonga-vic-3690-16093688,318267.22,13068.67,3690,420.0
900,29-2-hanlon-court-wodonga-vic-3690-16106894,318116.03,13077.69,3690,200.0
901,1-koetong-crescent-west-wodonga-vic-3690-16112153,316076.56,12864.05,3690,530.0
902,11-macquarie-road-wodonga-vic-3690-16100280,314363.06,12796.76,3690,450.0
903,4-25-melrose-drive-wodonga-vic-3690-12527064,315788.25,12842.82,3690,300.0
904,39-lawrence-street-wodonga-vic-3690-16114126,320257.13,13067.11,3690,420.0
905,2-147-lawrence-street-wodonga-vic-3690-16107639,319682.19,13021.9,3690,650.0
906,7-74-south-street-wodonga-vic-3690-16091669,317108.0,13022.53,3690,340.0
907,10-arnold-place-wodonga-vic-3690-16109206,318270.03,13088.39,3690,420.0
908,22-kiewa-east-road-tangambalanga-vic-3691-16101133,340657.28,14293.14,3691,580.0
909,283-mitta-north-road-eskdale-vic-3701-16100349,387064.97,16011.03,3701,300.0
910,7-mahla-ave-wollert-vic-3750-14803288,28561.03,2614.72,3750,410.0
911,35-mahla-avenue-wollert-vic-3750-16092524,28677.32,2642.63,3750,440.0
912,20-flourish-walk-doreen-vic-3754-16109319,38566.16,3278.73,3754,350.0
913,3-outlook-drive-kalorama-vic-3766-16093096,50581.68,3696.4,3766,520.0
914,9-oakley-street-mount-dandenong-vic-3767-16111799,50853.99,3799.28,3767,500.0
915,30-beluga-street-mount-eliza-vic-3930-16104711,72665.73,3796.99,3930,1900.0
916,71-balcombe-drive-mount-martha-vic-3934-16113110,73940.58,3657.8,3934,950.0
917,4-cirrus-close-hampton-park-vic-3976-16112856,46419.14,2693.25,3976,420.0
918,12-mccomb-lane-cranbourne-vic-3977-16106494,53534.84,2800.65,3977,435.0
