,rent_address,mall,min_distance,min_duration,postcode,price
510,408-2-elland-avenue-box-hill-vic-3128-11439410,206 Bourke Street,446.32,67.39,3128,450.0
511,14-98-100-carrington-road-box-hill-vic-3128-16070220,206 Bourke Street,978.22,115.7,3128,475.0
512,43-neville-street-box-hill-south-vic-3128-16076023,206 Bourke Street,3220.73,392.5,3128,445.0
513,2-12-oxford-street-box-hill-vic-3128-16076810,206 Bourke Street,794.81,101.97,3128,350.0
514,19-16-18-poplar-street-box-hill-vic-3128-16059601,206 Bourke Street,1156.94,168.42,3128,230.0
515,434-elgar-road-box-hill-vic-3128-16087001,206 Bourke Street,1374.87,155.71,3128,650.0
516,204-2-4-kent-road-box-hill-vic-3128-16074780,206 Bourke Street,1023.68,120.47,3128,450.0
517,3-1-john-street-box-hill-vic-3128-16081572,206 Bourke Street,721.18,106.71,3128,420.0
518,4-melrose-street-mont-albert-north-vic-3129-16083561,206 Bourke Street,2242.84,340.05,3129,500.0
519,75a-watts-street-box-hill-north-vic-3129-16079176,206 Bourke Street,1137.49,121.51,3129,440.0
520,6-jaques-grove-forest-hill-vic-3131-16089098,Altona Gate Shopping Centre,1221.0,159.3,3131,695.0
521,5-5-luckie-street-nunawading-vic-3131-16050936,206 Bourke Street,901.08,161.39,3131,370.0
522,16-lilian-parade-ringwood-vic-3134-16065729,Acland Court Shopping Centre,3521.02,395.04,3134,540.0
523,410-92-maroondah-highway-ringwood-vic-3134-16082788,Acland Court Shopping Centre,558.64,82.56,3134,440.0
524,201-18-claremont-street-south-yarra-vic-3141-16071671,Bourke Street Mall,1050.65,141.85,3141,420.0
525,205-20-garden-street-south-yarra-vic-3141-16069955,Barrabool Hills Plaza,405.17,66.68,3141,450.0
526,511-8-garden-street-south-yarra-vic-3141-16063607,Bellarine Village Shopping Centre,344.86,52.2,3141,400.0
527,4-67-walsh-street-south-yarra-vic-3141-16063567,Box Hill Central,1305.98,159.92,3141,1200.0
528,808-2-claremont-street-south-yarra-vic-3141-16061993,Belmont Village,566.83,72.72,3141,600.0
529,1402-229-toorak-road-south-yarra-vic-3141-16090852,Bellarine Village Shopping Centre,604.82,81.84,3141,470.0
530,1701-18-claremont-street-south-yarra-vic-3141-16089739,Bourke Street Mall,1050.65,141.85,3141,750.0
531,4-209-domain-road-south-yarra-vic-3141-16076900,Brand Smart Premium Outlet Centre,1641.04,167.56,3141,575.0
532,56a-osborne-street-south-yarra-vic-3141-15943442,Bayside Shopping Centre,608.34,61.63,3141,650.0
533,11-245-williams-rd-south-yarra-vic-3141-16086320,Barrabool Hills Plaza,584.67,53.85,3141,340.0
534,804-50-claremont-street-south-yarra-vic-3141-16089126,Bourke Street Mall,912.97,117.07,3141,450.0
535,8-davison-place-south-yarra-vic-3141-16086287,Belmont Village,271.97,55.33,3141,1900.0
536,g11-2-hobson-street-south-yarra-vic-3141-16086164,Altona Gate Shopping Centre,709.36,48.74,3141,600.0
537,19-balmoral-place-south-yarra-vic-3141-16077000,Altona Gate Shopping Centre,414.41,54.43,3141,1200.0
538,7-38a-kensington-road-south-yarra-vic-3141-16077489,Balnarring Village Shopping Centre,1031.86,161.32,3141,525.0
539,205-10-claremont-street-south-yarra-vic-3141-15150687,Box Hill Central,1117.44,153.87,3141,400.0
540,2003-7-yarra-street-south-yarra-vic-3141-16077173,Berwick Marketplace,555.04,64.46,3141,425.0
541,804s-227-toorak-rd-south-yarra-vic-3141-16085781,Bellpost Shopping Centre,217.04,18.33,3141,450.0
542,10-110-caroline-street-south-yarra-vic-3141-16072135,Bulleen Plaza,1071.56,117.27,3141,475.0
543,607-7-claremont-street-south-yarra-vic-3141-16071649,Brand Smart Premium Outlet Centre,1117.2,153.83,3141,620.0
544,19-386-toorak-road-south-yarra-vic-3141-15398642,Barrabool Hills Plaza,392.88,40.41,3141,530.0
545,904-50-claremont-street-south-yarra-vic-3141-16063745,Bourke Street Mall,912.97,117.07,3141,510.0
546,1006-1-clara-street-south-yarra-vic-3141-16069801,Bayside Shopping Centre,328.31,63.89,3141,450.0
547,7-27-avoca-street-south-yarra-vic-3141-16069516,Bourke Street Mall,861.17,104.28,3141,440.0
548,603-101-river-street-south-yarra-vic-3141-16085330,Belmont Village,460.22,52.09,3141,850.0
549,3-113-osborne-street-south-yarra-vic-3141-16082959,Bentons Square Shopping Centre,957.07,110.46,3141,1000.0
550,9-4-davidson-street-south-yarra-vic-3141-16075758,Bulleen Plaza,1378.83,142.71,3141,525.0
551,72-oban-street-south-yarra-vic-3141-16079620,Barrabool Hills Plaza,883.23,113.77,3141,1300.0
552,1807-2-claremont-street-south-yarra-vic-3141-16074836,Belmont Village,566.83,72.72,3141,630.0
553,19-tivoli-road-south-yarra-vic-3141-16079814,Barkly Square,475.15,49.94,3141,530.0
554,2c-381-toorak-road-south-yarra-vic-3141-16073632,Bayside Shopping Centre,595.58,61.26,3141,480.0
555,10-2-lawson-grove-south-yarra-vic-3141-16080499,Bulleen Plaza,1034.5,117.94,3141,415.0
556,14-245-williams-road-south-yarra-vic-3141-16042334,Barrabool Hills Plaza,584.67,53.85,3141,350.0
557,9-47-49-caroline-street-south-yarra-vic-3141-16072801,Bourke Street Mall,923.17,102.88,3141,895.0
558,402-20-garden-street-south-yarra-vic-3141-16078689,Barrabool Hills Plaza,405.17,66.68,3141,350.0
559,7-13-hawksburn-road-south-yarra-vic-3141-16046810,Bayside Shopping Centre,910.08,120.22,3141,450.0
560,516-77-river-street-south-yarra-vic-3141-16080824,Belmont Village,175.1,20.57,3141,370.0
561,414-77-river-street-south-yarra-vic-3141-16048403,Belmont Village,175.1,20.57,3141,420.0
562,9-63-millswyn-street-south-yarra-vic-3141-16081143,Brandon Park Shopping Centre,1710.05,189.21,3141,495.0
563,57-lang-street-south-yarra-vic-3141-16052404,Birallee Village Shopping Centre,1038.69,152.87,3141,650.0
564,38-argo-street-south-yarra-vic-3141-16056584,Barrabool Hills Plaza,798.9,73.49,3141,700.0
565,1-12-darling-street-south-yarra-vic-3141-16055432,Bourke Street Mall,639.08,65.7,3141,550.0
566,130-471-malvern-road-south-yarra-vic-3141-16068569,Altona Gate Shopping Centre,755.78,45.83,3141,400.0
567,113-2-hobson-street-south-yarra-vic-3141-16068562,Altona Gate Shopping Centre,709.36,48.74,3141,410.0
568,512-77-river-street-south-yarra-vic-3141-16082119,Belmont Village,175.1,20.57,3141,430.0
569,10-nicholson-street-south-yarra-vic-3141-16082198,Belmont Village,1221.84,115.96,3141,600.0
570,21-32-darling-street-south-yarra-vic-3141-16052677,Bourke Street Mall,766.75,75.91,3141,390.0
571,22-davis-avenue-south-yarra-vic-3141-16072495,Birallee Village Shopping Centre,810.44,120.41,3141,1500.0
572,8-32-34-adams-street-south-yarra-vic-3141-16088477,Braybrook Shopping Centre,1868.11,196.66,3141,725.0
573,3-barry-street-south-yarra-vic-3141-16075851,Barkly Square,521.64,76.7,3141,795.0
574,1802-7-claremont-street-south-yarra-vic-3141-16047399,Brand Smart Premium Outlet Centre,1117.2,153.83,3141,800.0
575,1102-32-bray-street-south-yarra-vic-3141-16084480,Balnarring Village Shopping Centre,451.5,50.45,3141,525.0
576,2-4-ralston-street-south-yarra-vic-3141-16063618,Box Hill Central,1234.05,141.01,3141,425.0
577,11-16-kensington-road-south-yarra-vic-3141-16071890,Balnarring Village Shopping Centre,791.66,103.68,3141,420.0
578,12-37-domain-street-south-yarra-vic-3141-16012333,Braybrook Shopping Centre,1832.07,194.59,3141,500.0
579,15-85-caroline-street-south-yarra-vic-3141-16064912,Bourke Street Mall,1265.86,126.36,3141,400.0
580,1203-77-river-street-south-yarra-vic-3141-16084470,Belmont Village,175.1,20.57,3141,570.0
581,7-53-59-millswyn-street-south-yarra-vic-3141-16088496,Brandon Park Shopping Centre,1681.56,184.08,3141,425.0
582,10-marne-street-south-yarra-vic-3141-15981508,Brand Smart Premium Outlet Centre,1287.76,146.58,3141,1000.0
583,202-4-chapel-mews-south-yarra-vic-3141-16065573,Belmont Village,206.99,21.74,3141,600.0
584,122-hope-street-south-yarra-vic-3141-16078147,Brandon Park Shopping Centre,1940.51,221.6,3141,775.0
585,3-59-avoca-street-south-yarra-vic-3141-16083571,Bourke Street Mall,994.59,127.5,3141,580.0
586,4-90-clowes-street-south-yarra-vic-3141-16065476,Burnside Hub,1566.94,181.98,3141,550.0
587,11-51-53-grange-road-toorak-vic-3142-16088102,Barkly Square,761.62,87.34,3142,475.0
588,5-1-st-georges-road-toorak-vic-3142-16076186,Barrabool Hills Plaza,945.79,94.51,3142,280.0
589,15-21-tintern-avenue-toorak-vic-3142-16078352,Barrabool Hills Plaza,417.74,73.09,3142,520.0
590,1-71-mathoura-road-toorak-vic-3142-16087504,Barrabool Hills Plaza,418.25,46.81,3142,310.0
591,4-151-canterbury-road-toorak-vic-3142-16063497,Barrabool Hills Plaza,290.31,32.36,3142,650.0
592,4-nareeb-court-toorak-vic-3142-16044504,Bayside Shopping Centre,1892.3,179.88,3142,1200.0
593,1-11-woorigoleen-road-toorak-vic-3142-16073252,Barrabool Hills Plaza,847.04,90.71,3142,750.0
594,6-645-malvern-road-toorak-vic-3142-16069122,Barrabool Hills Plaza,1000.68,103.45,3142,430.0
595,11-91-mathoura-road-toorak-vic-3142-16089349,Barrabool Hills Plaza,252.13,25.93,3142,690.0
596,16-glyndebourne-avenue-toorak-vic-3142-16037962,Altona Gate Shopping Centre,2047.04,202.57,3142,850.0
597,11-8-lamin-lane-toorak-vic-3142-16078927,Barrabool Hills Plaza,290.31,32.36,3142,465.0
598,3-402-toorak-road-toorak-vic-3142-16084857,Barrabool Hills Plaza,221.63,26.03,3142,475.0
599,5-8-devorgilla-ave-toorak-vic-3142-16069736,Bayside Shopping Centre,2066.21,187.43,3142,725.0
600,23a-bruce-street-toorak-vic-3142-16012345,Barkly Square,541.02,96.7,3142,1850.0
601,3-34-mathoura-road-toorak-vic-3142-16067906,Barrabool Hills Plaza,642.27,69.1,3142,400.0
602,1-15-tintern-avenue-toorak-vic-3142-16085299,Barrabool Hills Plaza,295.97,57.52,3142,950.0
603,1-watson-street-armadale-vic-3143-16061315,Barrabool Hills Plaza,1639.6,167.23,3143,500.0
604,33-barkly-ave-armadale-vic-3143-16064100,Acland Court Shopping Centre,925.71,164.01,3143,1100.0
605,6-770-malvern-road-armadale-vic-3143-16067956,Barrabool Hills Plaza,1654.61,168.83,3143,450.0
606,10-mercer-way-armadale-vic-3143-16056859,Acland Court Shopping Centre,1973.23,225.32,3143,670.0
607,6-6-denbigh-road-armadale-vic-3143-16085067,Acland Court Shopping Centre,1181.16,152.54,3143,710.0
608,804-7-evergreen-mews-armadale-vic-3143-16089480,Barrabool Hills Plaza,1774.23,189.15,3143,475.0
609,g05-523-dandenong-road-armadale-vic-3143-15178199,Acland Court Shopping Centre,827.77,108.99,3143,435.0
610,24-6-8-avondale-road-armadale-vic-3143-16074178,Acland Court Shopping Centre,1580.38,211.36,3143,400.0
611,4-597-orrong-road-armadale-vic-3143-16075042,Barkly Square,1669.94,154.36,3143,400.0
612,34c-rose-street-armadale-vic-3143-16082480,Bayside Shopping Centre,1758.36,198.36,3143,650.0
613,12-1325-high-street-malvern-vic-3144-16052711,Barkly Square,1970.59,210.09,3144,495.0
614,2-11-mernda-road-kooyong-vic-3144-16076137,Altona Gate Shopping Centre,1461.0,211.75,3144,550.0
615,7-717-toorak-road-kooyong-vic-3144-16077474,Altona Gate Shopping Centre,1165.85,170.89,3144,1100.0
616,4-16-18-shaftesbury-avenue-malvern-vic-3144-16089440,Balnarring Village Shopping Centre,1636.02,184.44,3144,750.0
617,3-459-glenferrie-road-kooyong-vic-3144-16075413,Altona Gate Shopping Centre,1852.25,236.58,3144,660.0
618,63-mcarthur-street-malvern-vic-3144-16067027,Balnarring Village Shopping Centre,1460.11,159.28,3144,580.0
619,205-2a-clarence-street-malvern-east-vic-3145-16069391,Acland Court Shopping Centre,903.35,141.87,3145,410.0
620,205-1059-1061-dandenong-road-malvern-east-vic-3145-16070994,206 Bourke Street,546.43,89.85,3145,460.0
621,1-thurso-st-malvern-east-vic-3145-16077651,Altona Gate Shopping Centre,1712.03,237.79,3145,550.0
622,2-69-darling-road-malvern-east-vic-3145-16090331,206 Bourke Street,884.33,98.59,3145,850.0
623,748-warrigal-road-malvern-east-vic-3145-14989490,206 Bourke Street,514.23,113.08,3145,470.0
624,3-798-warrigal-road-malvern-east-vic-3145-16079041,Acland Court Shopping Centre,809.63,124.46,3145,275.0
625,5-419-waverley-road-malvern-east-vic-3145-16061833,206 Bourke Street,1861.02,201.16,3145,495.0
626,6-919-dandenong-road-malvern-east-vic-3145-16075854,Acland Court Shopping Centre,697.48,117.34,3145,365.0
627,104-226-waverley-road-malvern-east-vic-3145-16064029,Acland Court Shopping Centre,1266.85,169.23,3145,375.0
628,1-1013-dandenong-road-malvern-east-vic-3145-16081072,206 Bourke Street,999.62,110.67,3145,525.0
629,4-11-tooronga-road-malvern-east-vic-3145-16090865,Acland Court Shopping Centre,854.18,132.88,3145,350.0
630,402-1399-dandenong-road-malvern-east-vic-3145-16060867,Acland Court Shopping Centre,1257.67,172.29,3145,650.0
631,2-997-dandenong-road-malvern-east-vic-3145-16081041,Acland Court Shopping Centre,909.1,112.75,3145,400.0
632,512-803-dandenong-road-malvern-east-vic-3145-16072805,Acland Court Shopping Centre,610.75,87.59,3145,500.0
633,106-1059-1061-dandenong-road-malvern-east-vic-3145-16087078,206 Bourke Street,546.43,89.85,3145,460.0
634,508-839-dandenong-road-malvern-east-vic-3145-16082365,Acland Court Shopping Centre,950.95,149.27,3145,360.0
635,1-77-darling-rd-malvern-east-vic-3145-16088796,206 Bourke Street,1753.98,172.6,3145,525.0
636,14-grosvenor-road-glen-iris-vic-3146-16082500,Balnarring Village Shopping Centre,747.5,75.34,3146,520.0
637,310-770b-toorak-road-road-glen-iris-vic-3146-16081171,Altona Gate Shopping Centre,33.29,3.48,3146,380.0
638,18-37-39-carroll-crescent-glen-iris-vic-3146-16088255,Balnarring Village Shopping Centre,1207.87,153.03,3146,490.0
639,207-770b-toorak-road-glen-iris-vic-3146-16065999,Altona Gate Shopping Centre,155.71,17.39,3146,395.0
640,301-10-12-high-street-glen-iris-vic-3146-16072393,206 Bourke Street,3500.66,345.87,3146,400.0
641,67-florizel-street-glen-iris-vic-3146-16082373,Balnarring Village Shopping Centre,3465.95,381.5,3146,640.0
642,7-10-nash-st-glen-iris-vic-3146-16085807,Barkly Square,2062.66,216.09,3146,370.0
643,2-5-ellis-road-glen-iris-vic-3146-16073465,Altona Gate Shopping Centre,2497.76,241.15,3146,695.0
644,2-49-osborne-avenue-glen-iris-vic-3146-16082650,Balnarring Village Shopping Centre,1755.38,176.8,3146,770.0
645,12-70-edgar-street-north-glen-iris-vic-3146-16082708,Balnarring Village Shopping Centre,1406.63,188.81,3146,295.0
646,103-35-43-high-street-glen-iris-vic-3146-16087710,206 Bourke Street,3556.62,351.62,3146,390.0
647,202-23-maverston-street-glen-iris-vic-3146-16018321,206 Bourke Street,3818.96,378.12,3146,500.0
648,g03-1457-high-street-glen-iris-vic-3146-16074275,Barkly Square,2531.06,250.98,3146,725.0
649,55-great-valley-road-glen-iris-vic-3146-16069673,Balnarring Village Shopping Centre,2614.26,258.56,3146,685.0
650,8-1512-malvern-road-glen-iris-vic-3146-16069445,Balnarring Village Shopping Centre,1794.5,170.23,3146,430.0
651,1-07-281-tooronga-road-glen-iris-vic-3146-16075662,Balnarring Village Shopping Centre,1080.5,129.38,3146,595.0
652,4-73-edgar-st-north-glen-iris-vic-3146-16088705,Balnarring Village Shopping Centre,1301.2,154.93,3146,420.0
653,47-somerset-road-glen-iris-vic-3146-16067326,Altona Gate Shopping Centre,3092.72,315.69,3146,895.0
654,1492-malvern-road-glen-iris-vic-3146-16051441,Balnarring Village Shopping Centre,1748.24,182.73,3146,230.0
655,44-francis-cres-glen-iris-vic-3146-16085112,206 Bourke Street,2692.25,289.59,3146,995.0
656,1-lillian-street-glen-iris-vic-3146-16068377,Acland Court Shopping Centre,2769.3,299.57,3146,1080.0
657,10-304-tooronga-road-glen-iris-vic-3146-16078526,Balnarring Village Shopping Centre,1029.23,112.4,3146,350.0
658,14-straughan-st-glen-iris-vic-3146-16053776,206 Bourke Street,3504.41,363.18,3146,1250.0
659,3-76-glen-iris-road-glen-iris-vic-3146-16081785,Balnarring Village Shopping Centre,2371.46,209.73,3146,415.0
660,7-reid-street-ashwood-vic-3147-16066841,Acland Court Shopping Centre,1271.59,147.63,3147,625.0
661,7-woolert-street-ashwood-vic-3147-16076375,Acland Court Shopping Centre,1665.23,212.88,3147,400.0
662,26b-raymond-street-ashwood-vic-3147-16090168,Acland Court Shopping Centre,2771.0,331.44,3147,600.0
663,12-carool-road-ashburton-vic-3147-16070361,Altona Gate Shopping Centre,2723.88,282.19,3147,550.0
664,4-32-adrian-street-chadstone-vic-3148-16002735,Acland Court Shopping Centre,2509.29,254.24,3148,615.0
665,1-26-adrian-street-chadstone-vic-3148-16081445,Acland Court Shopping Centre,3022.14,297.83,3148,465.0
666,11-binalong-ave-chadstone-vic-3148-16079197,Acland Court Shopping Centre,1583.92,229.58,3148,525.0
667,2-gateway-close-chadstone-vic-3148-15228933,Acland Court Shopping Centre,2451.47,275.75,3148,495.0
668,1-12-cole-crescent-chadstone-vic-3148-16056418,206 Bourke Street,2016.27,275.53,3148,795.0
669,33-swanson-crescent-chadstone-vic-3148-16088383,Acland Court Shopping Centre,1937.75,204.63,3148,650.0
670,40-atkinson-street-chadstone-vic-3148-16078388,Acland Court Shopping Centre,1536.63,162.67,3148,450.0
671,336-70-batesford-road-chadstone-vic-3148-15375409,Acland Court Shopping Centre,443.06,60.91,3148,375.0
672,9-hillcrest-avenue-chadstone-vic-3148-16090183,Acland Court Shopping Centre,2969.01,292.41,3148,525.0
673,14-13-churchill-avenue-chadstone-vic-3148-16061665,Acland Court Shopping Centre,2693.17,270.35,3148,350.0
674,11-evans-street-chadstone-vic-3148-16079398,Acland Court Shopping Centre,1189.12,128.84,3148,590.0
675,2-ashby-court-chadstone-vic-3148-16088924,Acland Court Shopping Centre,2346.03,237.0,3148,510.0
676,37-margot-street-chadstone-vic-3148-16084833,Acland Court Shopping Centre,1075.88,164.17,3148,395.0
677,2-28-rae-street-chadstone-vic-3148-16075959,Acland Court Shopping Centre,1603.84,177.45,3148,600.0
678,54-kemp-avenue-mount-waverley-vic-3149-16080319,Acland Court Shopping Centre,2300.75,277.93,3149,450.0
679,2-11-therese-avenue-mount-waverley-vic-3149-16060186,Altona Gate Shopping Centre,3429.43,399.92,3149,495.0
680,2-47-briggs-street-mount-waverley-vic-3149-16063868,Altona Gate Shopping Centre,2959.23,324.74,3149,850.0
681,2-burramine-road-glen-waverley-vic-3150-16065822,Acland Court Shopping Centre,1168.56,160.77,3150,880.0
682,34-garrisson-drive-glen-waverley-vic-3150-16078539,Balnarring Village Shopping Centre,1082.68,192.64,3150,629.0
683,38-kauri-grove-glen-waverley-vic-3150-15889540,206 Bourke Street,2012.32,294.76,3150,520.0
684,617-highbury-road-burwood-east-vic-3151-15118457,206 Bourke Street,1606.08,149.93,3151,700.0
685,2-62-scoresby-road-bayswater-vic-3153-16075654,206 Bourke Street,1154.94,115.8,3153,520.0
686,64-ferguson-street-upwey-vic-3158-16082642,206 Bourke Street,8221.77,815.77,3158,650.0
687,48-thompson-road-upwey-vic-3158-16069181,206 Bourke Street,8729.19,885.9,3158,660.0
688,3-20-malvern-grove-caulfield-north-vic-3161-16072766,Altona Gate Shopping Centre,1235.81,182.21,3161,470.0
689,6-359-balaclava-road-caulfield-north-vic-3161-16073003,Acland Court Shopping Centre,721.13,114.66,3161,310.0
690,3-53-wanda-rd-caulfield-north-vic-3161-16087035,Acland Court Shopping Centre,1596.96,194.06,3161,480.0
691,7-237-balaclava-road-caulfield-north-vic-3161-16078540,206 Bourke Street,1645.75,172.85,3161,710.0
692,8-62-hawthorn-road-caulfield-north-vic-3161-16081715,Acland Court Shopping Centre,1397.83,165.95,3161,600.0
693,5-556-dandenong-rd-caulfield-north-vic-3161-16072372,Altona Gate Shopping Centre,1107.81,166.13,3161,460.0
694,3-40-northcote-avenue-caulfield-north-vic-3161-15503694,206 Bourke Street,2020.37,247.68,3161,520.0
695,3-24-park-crescent-caulfield-north-vic-3161-16035184,Acland Court Shopping Centre,1075.58,160.25,3161,275.0
696,10-633-inkerman-road-caulfield-north-vic-3161-16085522,Acland Court Shopping Centre,1599.31,189.81,3161,525.0
697,18-41-northcote-ave-caulfield-north-vic-3161-16089431,Acland Court Shopping Centre,1960.82,233.39,3161,300.0
698,1-17-sebastopol-street-caulfield-north-vic-3161-16076196,Acland Court Shopping Centre,1865.06,228.91,3161,650.0
699,24-orrong-crescent-caulfield-north-vic-3161-16063914,Acland Court Shopping Centre,1636.59,191.63,3161,950.0
700,105-337-balaclava-road-caulfield-north-vic-3161-16053704,Acland Court Shopping Centre,835.82,119.85,3161,600.0
701,9-20-kooyong-road-caulfield-north-vic-3161-16071029,Acland Court Shopping Centre,1018.7,125.45,3161,550.0
702,7-56-kooyong-road-caulfield-north-vic-3161-16054643,Acland Court Shopping Centre,1510.83,178.56,3161,500.0
703,4-129-131-kambrook-road-caulfield-north-vic-3161-16064416,Acland Court Shopping Centre,1360.56,170.15,3161,425.0
704,724-inkerman-road-caulfield-north-vic-3161-16088678,Acland Court Shopping Centre,1647.22,187.9,3161,630.0
705,2-46-orrong-cres-caulfield-north-vic-3161-16085943,Acland Court Shopping Centre,1688.92,185.32,3161,500.0
706,2-74-hawthorn-rd-caulfield-north-vic-3161-16062077,Acland Court Shopping Centre,1497.22,172.26,3161,560.0
707,4-273-balaclava-rd-caulfield-north-vic-3161-16013121,Acland Court Shopping Centre,1289.11,149.51,3161,649.0
708,5-20-kooyong-rd-caulfield-north-vic-3161-16065046,Acland Court Shopping Centre,1018.7,125.45,3161,570.0
709,38-park-crescent-caulfield-north-vic-3161-16084584,Acland Court Shopping Centre,1089.89,159.87,3161,920.0
710,5-12-wyuna-rd-caulfield-north-vic-3161-16060765,Acland Court Shopping Centre,1468.99,181.09,3161,440.0
711,2-372-orrong-road-caulfield-north-vic-3161-16064315,Acland Court Shopping Centre,2017.09,217.6,3161,550.0
712,4-14-narong-road-caulfield-north-vic-3161-16075742,Acland Court Shopping Centre,1393.29,198.92,3161,570.0
713,4-60-eskdale-road-caulfield-north-vic-3161-16075441,Acland Court Shopping Centre,1559.49,179.05,3161,575.0
714,39a-beech-st-caulfield-south-vic-3162-16085959,Acland Court Shopping Centre,4194.93,401.26,3162,1250.0
715,24-brooklyn-avenue-caulfield-south-vic-3162-16069207,206 Bourke Street,4172.6,390.07,3162,695.0
716,1-12-omar-street-caulfield-south-vic-3162-16085399,Acland Court Shopping Centre,3877.87,335.23,3162,690.0
717,313-15-bond-street-caulfield-vic-3162-16083470,Acland Court Shopping Centre,800.96,134.37,3162,450.0
718,10-urandaline-grove-caulfield-vic-3162-16067602,Acland Court Shopping Centre,1883.37,230.46,3162,900.0
719,202-2a-royal-parade-caulfield-south-vic-3162-16086143,Acland Court Shopping Centre,3694.09,319.82,3162,525.0
720,18-214-kambrook-road-caulfield-vic-3162-16065771,Acland Court Shopping Centre,2300.42,235.85,3162,450.0
721,206-2-cedar-street-caulfield-south-vic-3162-15113111,Acland Court Shopping Centre,3434.66,301.89,3162,450.0
722,5-14-olive-street-caulfield-south-vic-3162-16066746,Acland Court Shopping Centre,3612.51,333.47,3162,360.0
723,1-rotorua-street-caulfield-south-vic-3162-16053690,206 Bourke Street,4253.46,380.72,3162,700.0
724,2a-stephens-street-caulfield-vic-3162-16083642,Acland Court Shopping Centre,1627.45,203.35,3162,670.0
725,46-alder-st-caulfield-south-vic-3162-16073205,Acland Court Shopping Centre,4035.42,356.24,3162,790.0
726,16-667-glenhuntly-road-caulfield-vic-3162-15930196,Acland Court Shopping Centre,3751.72,322.69,3162,450.0
727,2-193-bambra-road-caulfield-south-vic-3162-16083583,206 Bourke Street,2985.63,277.98,3162,590.0
728,1-27-venus-st-caulfield-south-vic-3162-16061113,206 Bourke Street,4912.86,401.65,3162,430.0
729,68-dover-street-caulfield-south-vic-3162-16074034,206 Bourke Street,3756.46,333.65,3162,1400.0
730,14-harcourt-ave-caulfield-vic-3162-16076560,Acland Court Shopping Centre,3040.14,283.86,3162,950.0
731,8-27-beena-avenue-carnegie-vic-3163-16069094,206 Bourke Street,1299.85,138.15,3163,360.0
732,11-2-belsize-avenue-carnegie-vic-3163-16055916,206 Bourke Street,887.83,104.28,3163,495.0
733,31-foster-ave-glen-huntly-vic-3163-16064783,Acland Court Shopping Centre,2915.18,302.84,3163,880.0
734,13-25-royal-avenue-glen-huntly-vic-3163-16087887,206 Bourke Street,2468.7,223.15,3163,320.0
735,7-1204-glen-huntly-road-glen-huntly-vic-3163-16064791,206 Bourke Street,1899.48,172.45,3163,495.0
736,9-55-blackwood-street-carnegie-vic-3163-16073375,206 Bourke Street,851.49,105.21,3163,295.0
737,10-18-gerald-street-murrumbeena-vic-3163-16063451,206 Bourke Street,2259.27,234.75,3163,310.0
738,7-11-truganini-road-carnegie-vic-3163-16089644,206 Bourke Street,898.85,86.2,3163,390.0
739,2-28-shepparson-avenue-carnegie-vic-3163-16088563,206 Bourke Street,753.8,86.0,3163,385.0
740,14-hawson-avenue-glen-huntly-vic-3163-16072886,Acland Court Shopping Centre,2576.42,270.33,3163,540.0
741,4-3-park-avenue-glen-huntly-vic-3163-16067217,206 Bourke Street,2750.01,259.63,3163,550.0
742,6-19-sydney-street-murrumbeena-vic-3163-16079700,206 Bourke Street,1531.69,158.93,3163,300.0
743,9-1264-glen-huntly-road-carnegie-vic-3163-16075104,206 Bourke Street,1660.47,157.4,3163,340.0
744,1-10-roseberry-grove-glen-huntly-vic-3163-16072245,Acland Court Shopping Centre,1747.43,190.45,3163,375.0
745,5-2-park-avenue-glen-huntly-vic-3163-16066311,206 Bourke Street,2809.0,255.7,3163,500.0
746,11-25-27-dunoon-street-murrumbeena-vic-3163-16086107,206 Bourke Street,1977.63,183.0,3163,420.0
747,1102a-glen-huntly-road-glen-huntly-vic-3163-16088434,Acland Court Shopping Centre,1892.74,205.9,3163,300.0
748,r-1134-dandenong-road-carnegie-vic-3163-16038868,206 Bourke Street,648.38,94.31,3163,215.0
749,3-22-roseberry-grove-glen-huntly-vic-3163-16078525,Acland Court Shopping Centre,1646.95,178.39,3163,335.0
750,7-21-dunoon-st-murrumbeena-vic-3163-16090776,206 Bourke Street,1703.09,185.0,3163,400.0
751,5-64-moonya-road-carnegie-vic-3163-16086569,206 Bourke Street,1966.21,198.08,3163,320.0
752,5-20-anzac-street-carnegie-vic-3163-16077592,206 Bourke Street,948.07,134.32,3163,320.0
753,8-24-melbourne-street-murrumbeena-vic-3163-16078538,206 Bourke Street,1546.05,162.38,3163,270.0
754,1-1204-glen-huntly-road-glen-huntly-vic-3163-16083529,206 Bourke Street,1899.48,172.45,3163,450.0
755,101-17-murrumbeena-road-murrumbeena-vic-3163-16061406,206 Bourke Street,1338.63,155.92,3163,460.0
756,1-12-toward-street-murrumbeena-vic-3163-16058355,206 Bourke Street,1820.33,225.93,3163,350.0
757,2-5-gilsland-road-murrumbeena-vic-3163-16088625,Acland Court Shopping Centre,1582.86,290.4,3163,500.0
758,2-44-rosstown-road-carnegie-vic-3163-16078450,206 Bourke Street,462.11,86.44,3163,545.0
759,3-19-truganini-road-carnegie-vic-3163-16071226,206 Bourke Street,833.66,80.98,3163,420.0
760,353-neerim-rd-carnegie-vic-3163-16077333,206 Bourke Street,926.25,100.4,3163,425.0
761,3-16-oakleigh-road-carnegie-vic-3163-16077422,206 Bourke Street,2452.6,221.21,3163,450.0
