rent_address,stop_name,min_distance,min_duration
13-fenwick-street-thornbury-vic-3071-16108011,Southern Cross Railway Station (Melbourne City),10864.67,1052.61
3-4-beverley-street-glen-huntly-vic-3163-16109544,Southern Cross Railway Station (Melbourne City),14359.85,1280.02
2-ritz-street-vermont-south-vic-3133-15960853,Southern Cross Railway Station (Melbourne City),36591.02,2238.71
1-3-jaguar-drive-clayton-vic-3168-16022646,Southern Cross Railway Station (Melbourne City),25370.86,1915.84
505-79-river-street-south-yarra-vic-3141-16108010,Southern Cross Railway Station (Melbourne City),6407.35,754.15
15-18-princes-street-st-kilda-vic-3182-16027235,Southern Cross Railway Station (Melbourne City),6552.12,640.91
3-1-freeman-street-caulfield-vic-3162-16092052,Southern Cross Railway Station (Melbourne City),13035.96,1148.42
706-75-wellington-street-collingwood-vic-3066-15210408,Southern Cross Railway Station (Melbourne City),4676.15,559.74
3-3-mackay-ave-carnegie-vic-3163-16098646,Southern Cross Railway Station (Melbourne City),15133.71,1314.41
12-abbotsford-avenue-malvern-east-vic-3145-16092573,Southern Cross Railway Station (Melbourne City),18776.93,1381.14
13-47-brighton-road-st-kilda-vic-3182-16099504,Southern Cross Railway Station (Melbourne City),7793.07,768.15
1-2-2-woodstock-street-st-kilda-vic-3182-16093793,Southern Cross Railway Station (Melbourne City),8263.32,825.1
1601-7-claremont-street-south-yarra-vic-3141-15452608,Southern Cross Railway Station (Melbourne City),6299.22,793.85
512-4-joseph-rd-footscray-vic-3011-15583218,Southern Cross Railway Station (Melbourne City),4964.59,522.73
44-elliott-ave-balwyn-vic-3103-16105752,Southern Cross Railway Station (Melbourne City),15963.56,1337.57
4-22-allison-road-elsternwick-vic-3185-11212197,Southern Cross Railway Station (Melbourne City),10710.39,993.02
29-2-hanlon-court-wodonga-vic-3690-16106894,Wodonga Railway Station (Wodonga),4161.05,540.77
17-crown-close-oakleigh-east-vic-3166-16113552,Southern Cross Railway Station (Melbourne City),22749.89,1569.5
72-perth-street-prahran-vic-3181-16108083,Southern Cross Railway Station (Melbourne City),6285.76,739.14
22a-tweed-st-highett-vic-3190-16103736,Southern Cross Railway Station (Melbourne City),19581.75,1796.79
1305-45-claremont-street-south-yarra-vic-3141-16097070,Southern Cross Railway Station (Melbourne City),6060.89,753.85
13-58-clarendon-street-thornbury-vic-3071-16101018,Southern Cross Railway Station (Melbourne City),10751.23,1057.79
1c-lewisham-road-windsor-vic-3181-16104364,Southern Cross Railway Station (Melbourne City),8995.54,910.03
4-86-normanby-avenue-thornbury-vic-3071-16108540,Southern Cross Railway Station (Melbourne City),9943.0,936.3
5-120-murray-street-caulfield-vic-3162-16098698,Southern Cross Railway Station (Melbourne City),12634.56,1121.2
75-cutter-street-richmond-vic-3121-16105791,Southern Cross Railway Station (Melbourne City),8682.35,798.62
46-elm-grove-kew-east-vic-3102-16099817,Southern Cross Railway Station (Melbourne City),12322.35,1246.99
24-300-high-street-prahran-vic-3181-16092833,Southern Cross Railway Station (Melbourne City),7272.27,837.75
6-217-buckley-street-seddon-vic-3011-16104892,Southern Cross Railway Station (Melbourne City),6258.76,674.4
402-2a-clarence-street-malvern-east-vic-3145-16095778,Southern Cross Railway Station (Melbourne City),12504.36,1188.4
2-hailar-lane-lara-vic-3212-16107512,Lara Railway Station (Lara),2371.19,278.98
2-276-hawthorn-road-caulfield-vic-3162-16097784,Southern Cross Railway Station (Melbourne City),11992.85,1051.06
107-324-centre-road-bentleigh-vic-3204-16094020,Southern Cross Railway Station (Melbourne City),17102.15,1435.0
402-1-chapel-mews-south-yarra-vic-3141-16108066,Southern Cross Railway Station (Melbourne City),6318.9,735.61
g06-501-little-collins-street-melbourne-vic-3000-16096996,Southern Cross Railway Station (Melbourne City),1587.22,196.28
72b-ardoyne-st-black-rock-vic-3193-16109670,Southern Cross Railway Station (Melbourne City),21595.38,2012.28
19-canterbury-street-richmond-vic-3121-16096668,Southern Cross Railway Station (Melbourne City),6719.21,769.66
102-9-dryburgh-street-west-melbourne-vic-3003-15235467,Southern Cross Railway Station (Melbourne City),2030.49,278.94
3006-31-a-beckett-street-melbourne-vic-3000-16104600,Southern Cross Railway Station (Melbourne City),2706.79,326.19
1402-82-queens-rd-melbourne-vic-3004-16099647,Southern Cross Railway Station (Melbourne City),6173.96,715.39
4-162-lygon-street-brunswick-east-vic-3057-16101848,Southern Cross Railway Station (Melbourne City),6840.12,735.29
1311-18-claremont-street-south-yarra-vic-3141-16106506,Southern Cross Railway Station (Melbourne City),6232.67,781.88
102-4-yertchuk-avenue-ashwood-vic-3147-16095641,Southern Cross Railway Station (Melbourne City),18529.24,1698.1
1508-6-joseph-road-footscray-vic-3011-16091829,Southern Cross Railway Station (Melbourne City),5010.27,528.22
27-carroll-street-north-melbourne-vic-3051-16104463,Southern Cross Railway Station (Melbourne City),3701.07,431.31
g09-59-earl-street-kew-vic-3101-14910454,Southern Cross Railway Station (Melbourne City),10375.67,997.38
11-mell-street-toorak-vic-3142-16096375,Southern Cross Railway Station (Melbourne City),7937.75,886.63
82-115-neerim-road-glen-huntly-vic-3163-16095621,Southern Cross Railway Station (Melbourne City),13741.84,1210.63
1108-81-south-wharf-drive-docklands-vic-3008-16107733,Southern Cross Railway Station (Melbourne City),2420.84,314.86
4-35-marne-street-south-yarra-vic-3141-16103633,Southern Cross Railway Station (Melbourne City),5340.36,617.94
3-15-17-bendigo-street-collingwood-vic-3066-16108579,Southern Cross Railway Station (Melbourne City),6536.57,783.05
21-425-toorak-road-toorak-vic-3142-16113469,Southern Cross Railway Station (Melbourne City),7126.41,852.45
3-15-elata-street-oakleigh-south-vic-3167-16099363,Southern Cross Railway Station (Melbourne City),21723.66,1663.84
13-neptune-street-st-kilda-vic-3182-16108169,Southern Cross Railway Station (Melbourne City),6543.03,642.08
88-surrey-road-blackburn-north-vic-3130-16112949,Southern Cross Railway Station (Melbourne City),23066.34,1466.87
13-trenerry-crescent-abbotsford-vic-3067-14338216,Southern Cross Railway Station (Melbourne City),6756.7,779.95
4-44-clarence-street-elsternwick-vic-3185-16110408,Southern Cross Railway Station (Melbourne City),12673.87,1117.69
8-36-blessington-street-st-kilda-vic-3182-16110703,Southern Cross Railway Station (Melbourne City),7823.89,807.78
station-street-caulfield-north-vic-3161-16094214,Southern Cross Railway Station (Melbourne City),12408.62,1098.07
24-723-orrong-road-toorak-vic-3142-16109865,Southern Cross Railway Station (Melbourne City),8906.1,807.37
