rent_address,stop_name,min_distance,min_duration
3-291-rathmines-street-thornbury-vic-3071-16091151,Southern Cross Railway Station (Melbourne City),11798.57,1120.28
4-odessa-street-st-kilda-vic-3182-16094649,Southern Cross Railway Station (Melbourne City),7297.84,747.64
205-6-8-wellington-road-box-hill-vic-3128-16110292,Southern Cross Railway Station (Melbourne City),21135.94,1543.9
6-berrima-street-oakleigh-east-vic-3166-15137796,Southern Cross Railway Station (Melbourne City),22795.86,1566.07
1-62-simpson-st-east-melbourne-vic-3002-16099921,Southern Cross Railway Station (Melbourne City),4641.4,594.9
906-14-queens-road-melbourne-vic-3004-16104224,Southern Cross Railway Station (Melbourne City),4063.05,541.27
8-victoria-road-northcote-vic-3070-16093432,Southern Cross Railway Station (Melbourne City),9888.31,996.87
703-500-flinders-street-melbourne-vic-3000-16102690,Southern Cross Railway Station (Melbourne City),1606.97,203.0
310-380-bay-street-brighton-vic-3186-16097678,Southern Cross Railway Station (Melbourne City),12375.14,1268.72
1-40-glenbrook-avenue-clayton-vic-3168-16110445,Southern Cross Railway Station (Melbourne City),23572.24,1594.41
2-23-amaroo-street-chadstone-vic-3148-15802799,Southern Cross Railway Station (Melbourne City),19183.27,1474.65
16-197-auburn-road-hawthorn-vic-3122-16109889,Southern Cross Railway Station (Melbourne City),11067.11,1037.58
10-15-inkerman-street-st-kilda-vic-3182-16111511,Southern Cross Railway Station (Melbourne City),6702.64,643.1
3-34-durham-road-surrey-hills-vic-3127-16103162,Southern Cross Railway Station (Melbourne City),15445.6,1433.79
5-90-toorak-road-west-south-yarra-vic-3141-16096683,Southern Cross Railway Station (Melbourne City),4624.26,561.85
9-4-normanby-street-windsor-vic-3181-16103941,Southern Cross Railway Station (Melbourne City),7655.49,885.74
49-northcote-road-armadale-vic-3143-16097996,Southern Cross Railway Station (Melbourne City),8980.38,988.88
12-valiant-street-abbotsford-vic-3067-16098146,Southern Cross Railway Station (Melbourne City),6429.67,768.26
103-38-nicholson-street-fitzroy-north-vic-3068-16097154,Southern Cross Railway Station (Melbourne City),7517.49,806.87
9-pine-camberwell-vic-3124-16112483,Southern Cross Railway Station (Melbourne City),13035.68,1098.84
21-361-royal-parade-parkville-vic-3052-16104740,Southern Cross Railway Station (Melbourne City),4916.46,555.94
27-pepperell-lane-malvern-east-vic-3145-16109184,Southern Cross Railway Station (Melbourne City),14048.37,1274.29
312b-399-bourke-street-melbourne-vic-3000-16096996,Southern Cross Railway Station (Melbourne City),2112.04,235.6
305-115-nott-street-port-melbourne-vic-3207-16105599,Southern Cross Railway Station (Melbourne City),4477.59,517.88
207-6-station-st-caulfield-north-vic-3161-16108569,Southern Cross Railway Station (Melbourne City),12244.53,1084.94
9-312-316-barkers-road-hawthorn-vic-3122-16109610,Southern Cross Railway Station (Melbourne City),9626.47,1058.1
301-27-dickmann-street-richmond-vic-3121-16112647,Southern Cross Railway Station (Melbourne City),5779.34,700.73
37a-bambra-road-caulfield-north-vic-3161-16098329,Southern Cross Railway Station (Melbourne City),11933.4,1060.56
4-3-finchley-court-hawthorn-vic-3122-16104849,Southern Cross Railway Station (Melbourne City),10380.53,997.24
210-12-napier-street-footscray-vic-3011-16100855,Southern Cross Railway Station (Melbourne City),4562.25,444.84
104-16-cobden-street-north-melbourne-vic-3051-16096636,Southern Cross Railway Station (Melbourne City),2699.92,352.47
1-127-cambridge-street-collingwood-vic-3066-16091234,Southern Cross Railway Station (Melbourne City),4901.45,617.75
3-22-wave-street-elwood-vic-3184-16095176,Southern Cross Railway Station (Melbourne City),9649.25,959.04
128-gordon-street-balwyn-vic-3103-16091813,Southern Cross Railway Station (Melbourne City),13269.42,1362.83
1806-8-joseph-road-footscray-vic-3011-16109988,Southern Cross Railway Station (Melbourne City),5018.79,529.24
9-164-wattletree-road-malvern-vic-3144-16100352,Southern Cross Railway Station (Melbourne City),11225.97,1068.78
429-burnley-street-richmond-vic-3121-16100386,Southern Cross Railway Station (Melbourne City),7937.56,713.72
1008-68-cambridge-street-collingwood-vic-3066-16096565,Southern Cross Railway Station (Melbourne City),4643.6,562.71
103-567-569-glenferrie-road-hawthorn-vic-3122-16108509,Southern Cross Railway Station (Melbourne City),10082.32,956.55
66-albany-road-toorak-vic-3142-16109249,Southern Cross Railway Station (Melbourne City),9899.87,899.08
6-mckay-avenue-black-rock-vic-3193-16110627,Southern Cross Railway Station (Melbourne City),19945.09,1877.29
37-109-lygon-street-carlton-vic-3053-16105252,Southern Cross Railway Station (Melbourne City),3273.6,403.66
209-427-hampton-street-hampton-vic-3188-16108518,Southern Cross Railway Station (Melbourne City),16165.92,1532.46
3-529-balcombe-rd-black-rock-vic-3193-16100369,Southern Cross Railway Station (Melbourne City),21326.5,1990.6
17-29-kooyong-road-armadale-vic-3143-16109622,Southern Cross Railway Station (Melbourne City),10420.16,1001.83
7-94-eskdale-rd-caulfield-north-vic-3161-16111066,Southern Cross Railway Station (Melbourne City),11998.19,1092.56
22-kiewa-east-road-tangambalanga-vic-3691-16101133,Wodonga Railway Station (Wodonga),25878.42,1758.68
46-mutton-road-fawkner-vic-3060-15915330,Southern Cross Railway Station (Melbourne City),16171.65,1363.49
3-17-munro-st-kew-east-vic-3102-16104263,Southern Cross Railway Station (Melbourne City),13858.48,1148.14
24-6-hensley-road-lalor-vic-3075-16093487,Donnybrook Railway Station (Donnybrook),20533.53,1235.56
1-20-lincoln-street-oakleigh-vic-3166-16107897,Southern Cross Railway Station (Melbourne City),20149.3,1544.28
315-118-russell-street-melbourne-vic-3000-16108688,Southern Cross Railway Station (Melbourne City),2618.15,319.7
1-791-malvern-road-toorak-vic-3142-16098134,Southern Cross Railway Station (Melbourne City),9045.49,959.07
7-680-malvern-road-prahran-vic-3181-16097081,Southern Cross Railway Station (Melbourne City),8071.56,862.73
23-milan-street-mentone-vic-3194-16094642,Southern Cross Railway Station (Melbourne City),25756.41,2382.95
42-cassels-road-brunswick-vic-3056-16110238,Southern Cross Railway Station (Melbourne City),10729.55,870.95
98a-stawell-street-richmond-vic-3121-16104417,Southern Cross Railway Station (Melbourne City),8682.62,781.31
2-29-wheeler-street-ormond-vic-3204-16107896,Southern Cross Railway Station (Melbourne City),16217.41,1386.57
5-33-parkhill-road-kew-vic-3101-16112182,Southern Cross Railway Station (Melbourne City),10596.81,1143.93
710-stud-road-scoresby-vic-3179-15268201,Southern Cross Railway Station (Melbourne City),37734.01,2184.14
3-112-114-huntingdale-road-mount-waverley-vic-3149-14880327,Southern Cross Railway Station (Melbourne City),18524.5,1642.42
66-spring-street-east-port-melbourne-vic-3207-16111770,Southern Cross Railway Station (Melbourne City),3528.36,378.04
1140-dandenong-rd-carnegie-vic-3163-16097320,Southern Cross Railway Station (Melbourne City),14767.28,1333.92
108-139-143-bouverie-street-carlton-vic-3053-16100726,Southern Cross Railway Station (Melbourne City),3032.58,397.93
110-brunswick-road-brunswick-vic-3056-16103107,Southern Cross Railway Station (Melbourne City),6152.19,657.07
2-9-lillimur-road-ormond-vic-3204-16107547,Southern Cross Railway Station (Melbourne City),15882.4,1375.15
2-melville-avenue-geelong-west-vic-3218-16090991,Geelong Railway Station (Geelong),3448.95,406.34
112-124-palmerston-street-carlton-vic-3053-16103862,Southern Cross Railway Station (Melbourne City),4738.35,556.4
152-nelson-road-south-melbourne-vic-3205-16106350,Southern Cross Railway Station (Melbourne City),3350.78,422.88
3-107-park-crescent-williamstown-north-vic-3016-16108944,Southern Cross Railway Station (Melbourne City),11591.87,1075.11
147-stewart-st-brunswick-east-vic-3057-16108585,Southern Cross Railway Station (Melbourne City),8005.77,841.71
6-230-dawson-street-brunswick-west-vic-3055-16103397,Southern Cross Railway Station (Melbourne City),7510.59,715.23
2-45-queen-street-ormond-vic-3204-16101296,Southern Cross Railway Station (Melbourne City),15643.94,1327.17
6-4-holloway-street-ormond-vic-3204-16099235,Southern Cross Railway Station (Melbourne City),15908.0,1383.1
2-45-browns-road-bentleigh-east-vic-3165-16104783,Southern Cross Railway Station (Melbourne City),19138.5,1607.95
62-queens-avenue-caulfield-east-vic-3145-16104907,Southern Cross Railway Station (Melbourne City),13144.89,1175.55
