rent_address,stop_name,min_distance,min_duration
406-75-palmerston-crescent-south-melbourne-vic-3205-16093654,Southern Cross Railway Station (Melbourne City),3457.71,425.86
34-abinger-street-richmond-vic-3121-16096038,Southern Cross Railway Station (Melbourne City),5711.84,698.41
121-5-beavers-road-northcote-vic-3070-16088994,Southern Cross Railway Station (Melbourne City),9547.95,960.73
5-1011-glen-huntly-road-caulfield-vic-3162-16111675,Southern Cross Railway Station (Melbourne City),13502.08,1165.06
51-spearmint-boulevard-manor-lakes-vic-3024-13582212,Wyndham Vale Railway Station (Manor Lakes),2534.53,260.91
8-9-celeste-court-st-kilda-east-vic-3183-16109885,Southern Cross Railway Station (Melbourne City),9063.4,895.04
104-71-abinger-street-richmond-vic-3121-16096988,Southern Cross Railway Station (Melbourne City),5989.55,694.12
2503-7-katherine-place-melbourne-vic-3000-16096811,Southern Cross Railway Station (Melbourne City),1530.62,170.32
16-2-armadale-street-armadale-vic-3143-16092266,Southern Cross Railway Station (Melbourne City),10487.27,1013.91
1-3-7-sebastopol-street-st-kilda-vic-3182-16104975,Southern Cross Railway Station (Melbourne City),8186.65,798.55
1701-620-collins-street-melbourne-vic-3000-16114048,Southern Cross Railway Station (Melbourne City),1112.44,119.68
407-386-spencer-street-west-melbourne-vic-3003-16106534,Southern Cross Railway Station (Melbourne City),1716.62,185.2
2-41-albenca-street-mentone-vic-3194-15355277,Southern Cross Railway Station (Melbourne City),27585.94,2447.79
7-1344-dandenong-road-hughesdale-vic-3166-16112445,Southern Cross Railway Station (Melbourne City),19811.99,1464.06
9a-spencer-street-northcote-vic-3070-16103679,Southern Cross Railway Station (Melbourne City),9627.82,934.74
2-horne-street-brunswick-vic-3056-16107121,Southern Cross Railway Station (Melbourne City),6954.17,759.1
257-koornang-road-carnegie-vic-3163-16108611,Southern Cross Railway Station (Melbourne City),15672.85,1369.76
815-91-galada-avenue-parkville-vic-3052-16108978,Southern Cross Railway Station (Melbourne City),5907.05,561.96
g02-178-union-rd-surrey-hills-vic-3127-16103762,Southern Cross Railway Station (Melbourne City),14864.15,1504.76
33a-marcus-road-dingley-village-vic-3172-16097552,Southern Cross Railway Station (Melbourne City),32821.77,2448.52
306-63-lygon-street-brunswick-east-vic-3057-16104850,Southern Cross Railway Station (Melbourne City),6407.7,701.92
60-spring-street-east-port-melbourne-vic-3207-16113151,Southern Cross Railway Station (Melbourne City),3541.83,386.82
22-399-toorak-rd-south-yarra-vic-3141-16103168,Southern Cross Railway Station (Melbourne City),6629.67,775.5
507-23-queens-road-melbourne-vic-3004-16098966,Southern Cross Railway Station (Melbourne City),4341.16,557.86
20a-park-street-pascoe-vale-vic-3044-16100660,Southern Cross Railway Station (Melbourne City),11594.44,942.91
ug05c-55-camberwell-road-hawthorn-east-vic-3123-16065863,Southern Cross Railway Station (Melbourne City),10004.78,1063.18
1-151-glen-huntly-rd-elwood-vic-3184-16095357,Southern Cross Railway Station (Melbourne City),9495.81,934.16
214-15-31-batman-street-west-melbourne-vic-3003-14585741,Southern Cross Railway Station (Melbourne City),1606.02,194.89
4-15-munro-st-kew-east-vic-3102-16103832,Southern Cross Railway Station (Melbourne City),13876.25,1150.69
27-clynden-avenue-malvern-east-vic-3145-16105966,Southern Cross Railway Station (Melbourne City),14690.57,1257.71
3-21-brickwood-st-brighton-vic-3186-16109290,Southern Cross Railway Station (Melbourne City),11160.88,1159.07
106-8-wells-st-southbank-vic-3006-16110505,Southern Cross Railway Station (Melbourne City),3556.45,439.2
29-400-little-collins-street-melbourne-vic-3000-16022489,Southern Cross Railway Station (Melbourne City),1894.72,217.77
16-2a-brougham-street-richmond-vic-3121-16094696,Southern Cross Railway Station (Melbourne City),5761.65,698.43
05-07-lambeth-place-st-kilda-vic-3182-16111844,Southern Cross Railway Station (Melbourne City),7201.2,732.98
23-palm-street-fairfield-vic-3078-16099457,Southern Cross Railway Station (Melbourne City),11614.83,1176.74
7-15-hotham-st-st-kilda-east-vic-3183-16104219,Southern Cross Railway Station (Melbourne City),8578.63,856.6
2-424-toorak-road-toorak-vic-3142-16103422,Southern Cross Railway Station (Melbourne City),6986.84,811.41
207-2-willis-lane-hampton-east-vic-3188-16093050,Southern Cross Railway Station (Melbourne City),16590.13,1600.11
714-11-urquhart-street-coburg-vic-3058-16097143,Southern Cross Railway Station (Melbourne City),13154.29,1139.63
409-41-dryburgh-street-west-melbourne-vic-3003-16113705,Southern Cross Railway Station (Melbourne City),1974.2,259.64
9-39-eildon-rd-st-kilda-vic-3182-14637707,Southern Cross Railway Station (Melbourne City),6265.52,601.77
229b-1-19-colombo-street-mitcham-vic-3132-16106908,Southern Cross Railway Station (Melbourne City),27695.71,1891.8
260-adderley-street-west-melbourne-vic-3003-16103206,Southern Cross Railway Station (Melbourne City),1678.85,217.07
210-445-royal-parade-parkville-vic-3052-16105650,Southern Cross Railway Station (Melbourne City),5086.74,586.59
1-flinders-street-coburg-vic-3058-15138487,Southern Cross Railway Station (Melbourne City),11788.57,976.19
3-fortelny-way-moonee-ponds-vic-3039-16103083,Southern Cross Railway Station (Melbourne City),8961.14,872.56
1-2-mill-road-oakleigh-vic-3166-15374846,Southern Cross Railway Station (Melbourne City),19865.23,1504.76
3-1-alexandra-avenue-south-yarra-vic-3141-16103763,Southern Cross Railway Station (Melbourne City),4381.4,577.75
5-16-blessington-court-st-kilda-vic-3182-16091470,Southern Cross Railway Station (Melbourne City),7891.15,800.84
4-82-buckingham-street-richmond-vic-3121-16109770,Southern Cross Railway Station (Melbourne City),6269.24,758.37
28-lyons-street-carnegie-vic-3163-16096310,Southern Cross Railway Station (Melbourne City),15316.98,1332.4
685-orrong-rd-toorak-vic-3142-16111493,Southern Cross Railway Station (Melbourne City),9388.7,857.78
3-119-mcdonald-st-mordialloc-vic-3195-16111302,Southern Cross Railway Station (Melbourne City),34668.22,2646.72
21-palermo-street-south-yarra-vic-3141-16099286,Southern Cross Railway Station (Melbourne City),6263.48,749.16
2-53-evans-street-brunswick-vic-3056-16092503,Southern Cross Railway Station (Melbourne City),7070.19,777.5
2-7-jika-place-richmond-vic-3121-16096685,Southern Cross Railway Station (Melbourne City),4987.34,614.36
1-08-91-dow-street-port-melbourne-vic-3207-16108681,Southern Cross Railway Station (Melbourne City),4308.63,496.52
15-99-109-creswick-street-footscray-vic-3011-16105427,Southern Cross Railway Station (Melbourne City),6646.23,701.61
207g-31-napoleon-street-collingwood-vic-3066-16108865,Southern Cross Railway Station (Melbourne City),5514.7,654.41
1-huntley-street-brighton-vic-3186-16110309,Southern Cross Railway Station (Melbourne City),9789.12,992.55
144-high-st-glen-iris-vic-3146-16092883,Southern Cross Railway Station (Melbourne City),14998.08,1244.08
43-bevan-street-albert-park-vic-3206-16109623,Southern Cross Railway Station (Melbourne City),3334.7,380.69
4-26-davis-avenue-south-yarra-vic-3141-16111137,Southern Cross Railway Station (Melbourne City),5681.86,701.22
3-15-leman-crescent-noble-park-vic-3174-16104774,Southern Cross Railway Station (Melbourne City),34815.84,2084.29
62-hawksburn-road-south-yarra-vic-3141-16109344,Southern Cross Railway Station (Melbourne City),6591.2,788.23
1-26-patty-street-mentone-vic-3194-16106737,Southern Cross Railway Station (Melbourne City),24201.96,2237.49
3-60-patrick-street-oakleigh-east-vic-3166-16099764,Southern Cross Railway Station (Melbourne City),23758.14,1613.53
2-1845-dandenong-road-oakleigh-east-vic-3166-16092807,Southern Cross Railway Station (Melbourne City),24181.92,1671.13
2-22-ellesmere-road-prahran-vic-3181-16112401,Southern Cross Railway Station (Melbourne City),8896.21,892.03
104-71-89-hobsons-road-kensington-vic-3031-16111222,Southern Cross Railway Station (Melbourne City),5316.56,549.39
111-436-442-huntingdale-road-mount-waverley-vic-3149-16105315,Southern Cross Railway Station (Melbourne City),19690.01,1444.96
9-39-studley-park-rd-kew-vic-3101-16110655,Southern Cross Railway Station (Melbourne City),8528.87,957.19
10-949-high-street-reservoir-vic-3073-15297144,Southern Cross Railway Station (Melbourne City),15625.88,1451.05
201-26-30-waltham-street-sandringham-vic-3191-16102732,Southern Cross Railway Station (Melbourne City),17529.67,1684.13
109-380-queensberry-street-north-melbourne-vic-3051-14961044,Southern Cross Railway Station (Melbourne City),2558.46,339.02
49-spring-road-highett-vic-3190-16111073,Southern Cross Railway Station (Melbourne City),19589.59,1790.39
