rent_address,stop_name,min_distance,min_duration
11-2-belsize-avenue-carnegie-vic-3163-16055916,Wattle Park,9313.59,910.13
3-83-fewster-road-hampton-vic-3188-16055794,Sandringham Jetty and Breakwater,4116.7,387.07
207-107-beach-street-port-melbourne-vic-3207-16055713,Kerford Road and Lagoon Piers,1422.83,163.8
24-union-street-windsor-vic-3181-16055616,Albert Park,1072.04,154.27
1-12-darling-street-south-yarra-vic-3141-16055432,Albert Park,2089.33,266.12
8b-highbury-grove-prahran-vic-3181-15809710,Albert Park,3402.08,424.13
3-flinders-avenue-lara-vic-3212-16055309,Serendip Wetlands Education Facility,4004.81,443.58
2-airedale-avenue-hawthorn-east-vic-3123-16029073,Lower Yarra River land,4483.92,411.5
10-3-boston-road-balwyn-vic-3103-16055201,Wattle Park,4752.33,444.14
3108-500-elizabeth-st-melbourne-vic-3000-16055187,Carlton Court House Historic Reserve,1885.35,229.21
7-13-hughenden-road-st-kilda-east-vic-3183-16055120,Albert Park,3149.46,346.48
217-339-swanston-st-melbourne-vic-3000-16055041,Carlton Court House Historic Reserve,2101.86,266.61
104-12-queens-road-melbourne-vic-3004-16055021,Albert Park,622.54,119.42
7-56-kooyong-road-caulfield-north-vic-3161-16054643,Albert Park,4279.46,418.78
7-161-victoria-road-hawthorn-east-vic-3123-16054548,Lower Yarra River land,4164.27,433.44
3-30-logan-street-hamlyn-heights-vic-3215-16054463,Geelong Telegraph Station Historic Reserve,3896.32,403.32
108-best-street-fitzroy-north-vic-3068-16054451,Carlton Court House Historic Reserve,2959.2,305.37
11-13-tibbles-street-beaumaris-vic-3193-16054347,Ricketts Point Marine Sanctuary,2756.7,241.29
220-631-victoria-street-abbotsford-vic-3067-16054340,Lower Yarra River land,106.23,16.16
7-8-10-james-avenue-kew-vic-3101-16054256,Yarra Bend Park,2020.16,316.73
25-living-cres-point-cook-vic-3030-16054167,Point Cook Coastal Park,1089.25,129.27
9-76-carlisle-street-st-kilda-vic-3182-16054050,St Kilda (Brookes Jetty),1445.01,194.14
102-9-village-avenue-brunswick-east-vic-3057-15220991,Carlton Court House Historic Reserve,3558.13,398.36
1-rotorua-street-caulfield-south-vic-3162-16053690,Middle Brighton Pier and Breakwater,4871.17,524.48
270-langridge-street-abbotsford-vic-3067-15242733,Lower Yarra River land,526.18,70.99
2-91-beach-road-sandringham-vic-3191-16053597,Sandringham Jetty and Breakwater,707.05,101.58
1312-35-albert-rd-melbourne-vic-3004-16053245,Albert Park,176.92,41.47
3-21-tibrockney-street-highett-vic-3190-16053078,Black Rock Jetty,4083.38,348.74
41b-arkaringa-crescent-black-rock-vic-3193-16052986,Black Rock Jetty,945.17,149.13
