rent_address,stop_name,min_distance,min_duration
704-111-parkview-road-alphington-vic-3078-16069779,Darebin Creek Land,656.29,51.76
5-8-devorgilla-ave-toorak-vic-3142-16069736,Herring Island,4195.96,419.64
113-436-burke-road-camberwell-vic-3124-16069716,Wattle Park,5831.66,541.97
3-11-stewart-street-hawthorn-east-vic-3123-16069694,Lower Yarra River land,3992.57,408.51
36-beau-vorno-avenue-keysborough-vic-3173-16069684,Braeside Park,2718.45,362.21
47-clarke-street-newtown-vic-3220-16069677,Geelong Telegraph Station Historic Reserve,1949.83,276.15
1-910-burke-road-deepdene-vic-3103-16069623,Lower Yarra River land,4421.05,442.62
114-clark-street-port-melbourne-vic-3207-16069584,Kerford Road and Lagoon Piers,1895.46,204.67
7-27-avoca-street-south-yarra-vic-3141-16069516,Albert Park,1923.87,264.84
31-garton-street-port-melbourne-vic-3207-16069433,Kerford Road and Lagoon Piers,2132.72,259.9
24-snapshot-drive-coburg-north-vic-3058-16069368,Merri Creek Land (368 Mahoneys Rd),8482.86,723.67
unit-1713-200-spencer-st-melbourne-vic-3000-16069309,Albert Park,2989.12,411.14
48-yarra-street-abbotsford-vic-3067-16069226,Lower Yarra River land,845.18,109.44
48-thompson-road-upwey-vic-3158-16069181,Belgrave G185 Bushland Reserve,1958.63,362.28
40-kelvin-grove-prahran-vic-3181-16068985,Albert Park,3954.25,413.71
5-17-ellesmere-road-prahran-vic-3181-16068966,Albert Park,2879.07,327.26
111-8-lygon-street-brunswick-east-vic-3057-16068888,Carlton Court House Historic Reserve,2321.95,240.37
4-mcpherson-street-brunswick-vic-3056-16068777,Carlton Court House Historic Reserve,4842.11,488.9
11-90-hambleton-street-middle-park-vic-3206-16068766,Kerford Road and Lagoon Piers,1118.95,171.2
13-martin-street-south-melbourne-vic-3205-16068578,Albert Park,1639.49,236.96
2-16-green-street-prahran-vic-3181-16068447,Albert Park,1703.76,247.09
10-86-park-street-st-kilda-west-vic-3182-16068440,St Kilda Pier and Breakwater,931.42,114.96
1-lillian-street-glen-iris-vic-3146-16068377,Wattle Park,3320.48,348.69
1-26-redfern-road-hawthorn-east-vic-3123-16068361,Lower Yarra River land,4104.5,395.68
1-106-alexandra-street-st-st-kilda-east-vic-3183-16068309,Albert Park,2647.05,287.49
8-16-chapel-street-st-kilda-vic-3182-16068250,Albert Park,1682.98,203.77
102-729-sydney-road-coburg-vic-3058-16068134,Merri Creek Land (368 Mahoneys Rd),6155.08,483.03
10-wenden-grove-st-kilda-east-vic-3183-16068114,Albert Park,3455.72,361.62
405-14-david-street-richmond-vic-3121-16068009,Lower Yarra River land,419.77,89.56
2-52-william-street-oakleigh-vic-3166-16067917,Karkarook Park (water authority land),6103.06,633.29
3-34-mathoura-road-toorak-vic-3142-16067906,Herring Island,3251.94,364.62
4-317-dandenong-road-prahran-vic-3181-16067845,Albert Park,3666.98,379.06
43-philipson-street-albert-park-vic-3206-16067830,Kerford Road and Lagoon Piers,267.1,49.46
5-69-river-street-richmond-vic-3121-16067702,Lower Yarra River land,46.03,3.68
2-6-scheele-street-surrey-hills-vic-3127-16067630,Wattle Park,3461.04,349.28
10-urandaline-grove-caulfield-vic-3162-16067602,Middle Brighton Pier and Breakwater,6893.55,628.58
3-1-birtles-st-balwyn-vic-3103-16067443,Part Yarra Valley Parklands,3893.14,414.36
7-alexandra-street-st-kilda-east-vic-3183-16067396,Albert Park,2910.63,296.64
28-gillies-street-fairfield-vic-3078-16067381,Yarra Bend Park,1038.93,116.05
2-1266-toorak-road-camberwell-vic-3124-16067345,Wattle Park,3337.01,324.59
2-26-patricia-street-bentleigh-east-vic-3165-16067339,Karkarook Park (water authority land),2423.51,304.0
47-somerset-road-glen-iris-vic-3146-16067326,Wattle Park,4632.36,487.34
2-appleton-street-richmond-vic-3121-16067294,Lower Yarra River land,521.67,57.69
12-30-swanston-street-mentone-vic-3194-16067279,Mordialloc Pier,4501.67,456.19
98-johnston-st-collingwood-vic-3066-16067212,Lower Yarra River land,1275.09,205.04
1652-dandenong-road-oakleigh-east-vic-3166-16067192,Karkarook Park (water authority land),6713.76,715.88
26-55-alexandra-st-st-kilda-east-vic-3183-16067159,Albert Park,2652.94,287.97
26-victoria-grove-hawthorn-east-vic-3123-16067087,Lower Yarra River land,3411.91,355.7
516-480-riversdale-road-hawthorn-east-vic-3123-16067030,Lower Yarra River land,4282.63,414.74
63-mcarthur-street-malvern-vic-3144-16067027,Herring Island,5805.14,516.72
11-43-spenser-street-st-kilda-vic-3182-16067006,St Kilda (Brookes Jetty),526.66,73.87
1201-8-joseph-road-footscray-vic-3011-16066987,Lower Maribyrnong River land,805.35,104.57
7-reid-street-ashwood-vic-3147-16066841,Wattle Park,4511.84,469.11
24-spring-street-prahran-vic-3181-16066838,Albert Reserve,3435.11,341.25
408d-615-victoria-street-abbotsford-vic-3067-16066835,Lower Yarra River land,181.54,22.95
3-57-59-brunswick-road-brunswick-east-vic-3057-16066832,Carlton Court House Historic Reserve,2667.32,278.5
5-airlie-street-brighton-vic-3186-16066747,Middle Brighton Pier and Breakwater,3324.62,335.15
5-14-olive-street-caulfield-south-vic-3162-16066746,Middle Brighton Pier and Breakwater,5539.64,548.2
2-3-ada-street-doncaster-vic-3108-16066714,Yarra Valley Parklands,5167.79,607.22
10a-mackie-road-bentleigh-east-vic-3165-16066650,Karkarook Park (water authority land),2790.85,330.54
1201-8-joseph-road-footscray-vic-3011-16066987,Lower Maribyrnong River land,805.35,104.57
