,rent_address,stop_name,min_distance,min_duration,postcode,price
244,24-snapshot-drive-coburg-north-vic-3058-16069368,Merri Creek Land (368 Mahoneys Rd),8482.86,723.67,3058,620.0
245,6-rolls-street-coburg-vic-3058-16063327,Carlton Court House Historic Reserve,6180.65,611.18,3058,600.0
246,10-illawara-drive-mickleham-vic-3064-16087933,Melbourne Strategic Assessment Reserve,2816.47,349.6,3064,450.0
247,1-48-pearl-drive-craigieburn-vic-3064-16084074,Greenvale Reservoir Park,6459.63,979.5,3064,390.0
248,107-176-argyle-street-fitzroy-vic-3065-16080545,Carlton Court House Historic Reserve,1338.99,215.56,3065,450.0
249,349-fitzroy-street-fitzroy-vic-3065-16084496,Carlton Court House Historic Reserve,892.81,142.01,3065,650.0
250,311-75-wellington-st-collingwood-vic-3066-16068804,Lower Yarra River land,1380.03,163.87,3066,700.0
251,2-61-little-oxford-street-collingwood-vic-3066-16061683,Lower Yarra River land,1862.29,299.56,3066,550.0
252,98-johnston-st-collingwood-vic-3066-16067212,Lower Yarra River land,1275.09,205.04,3066,1150.0
253,73-easey-street-collingwood-vic-3066-16027969,Lower Yarra River land,1588.54,252.4,3066,750.0
254,108-3-11-hoddle-street-collingwood-vic-3066-16088068,Lower Yarra River land,1086.96,131.52,3066,465.0
255,311-75-wellington-st-collingwood-vic-3066-16068804,Lower Yarra River land,1380.03,163.87,3066,700.0
256,105-88-cambridge-street-collingwood-vic-3066-15175620,Lower Yarra River land,1476.67,177.04,3066,500.0
257,703-75-wellington-st-collingwood-vic-3066-16054467,Lower Yarra River land,1380.03,163.87,3066,600.0
258,8-375-hoddle-street-collingwood-vic-3066-16057038,Lower Yarra River land,1112.88,186.24,3066,450.0
259,204-107-cambridge-street-collingwood-vic-3066-16085513,Lower Yarra River land,1367.05,206.51,3066,480.0
260,503-75-wellington-street-collingwood-vic-3066-16089857,Lower Yarra River land,1380.03,163.87,3066,465.0
261,103-107-cambridge-street-collingwood-vic-3066-16070749,Lower Yarra River land,1367.05,206.51,3066,480.0
262,1304e-9-robert-street-collingwood-vic-3066-16080814,Lower Yarra River land,1391.75,206.0,3066,450.0
263,605-70-stanley-street-collingwood-vic-3066-16089493,Lower Yarra River land,1446.69,205.9,3066,470.0
264,97-stafford-street-abbotsford-vic-3067-16066490,Lower Yarra River land,636.03,79.55,3067,625.0
265,902-627-victoria-street-abbotsford-vic-3067-16083095,Lower Yarra River land,206.09,41.05,3067,425.0
266,48-yarra-street-abbotsford-vic-3067-16069226,Lower Yarra River land,845.18,109.44,3067,900.0
267,eg07-11-flockhart-street-abbotsford-vic-3067-16084992,Lower Yarra River land (addition) Park,125.09,30.02,3067,375.0
268,509a-1-acacia-place-abbotsford-vic-3067-16082671,Lower Yarra River land,18.59,4.46,3067,410.0
269,106-119-turner-street-abbotsford-vic-3067-16088557,Lower Yarra River land,94.57,17.02,3067,440.0
270,9-328-johnston-street-abbotsford-vic-3067-16080546,Lower Yarra River land,597.66,75.28,3067,600.0
271,220-631-victoria-street-abbotsford-vic-3067-16054340,Lower Yarra River land,106.23,16.16,3067,625.0
272,64-little-charles-street-abbotsford-vic-3067-16077006,Lower Yarra River land,431.12,82.57,3067,620.0
273,11-turner-street-abbotsford-vic-3067-16082069,Lower Yarra River land,609.45,73.57,3067,550.0
274,270-langridge-street-abbotsford-vic-3067-15242733,Lower Yarra River land,526.18,70.99,3067,470.0
275,713-251-johnston-street-abbotsford-vic-3067-16085958,Lower Yarra River land,692.02,118.28,3067,460.0
276,514-6-acacia-place-abbotsford-vic-3067-16082921,Lower Yarra River land,0.0,0.0,3067,440.0
277,703-6-acacia-place-abbotsford-vic-3067-16087573,Lower Yarra River land,0.0,0.0,3067,420.0
278,5-16-princes-street-abbotsford-vic-3067-11131595,Lower Yarra River land,645.94,86.81,3067,850.0
279,12-park-street-abbotsford-vic-3067-16083814,Lower Yarra River land,1035.01,133.61,3067,675.0
280,408d-615-victoria-street-abbotsford-vic-3067-16066835,Lower Yarra River land,181.54,22.95,3067,550.0
281,714-20-shamrock-street-abbotsford-vic-3067-16083651,Lower Yarra River land (addition) Park,16.88,4.05,3067,350.0
282,4-82-trenerry-crescent-abbotsford-vic-3067-16057111,Lower Yarra River land,263.32,41.44,3067,675.0
283,1002-1-acacia-place-abbotsford-vic-3067-16087823,Lower Yarra River land,18.59,4.46,3067,380.0
284,215-56-nicholson-street-abbotsford-vic-3067-13682400,Lower Yarra River land,472.47,63.48,3067,560.0
285,532-631-victoria-street-abbotsford-vic-3067-16061939,Lower Yarra River land,106.23,16.16,3067,650.0
286,221-378-390-saint-georges-road-fitzroy-north-vic-3068-16052965,Yarra Bend Park,3200.79,347.04,3068,630.0
287,204-378-390-st-george-road-fitzroy-north-vic-3068-16084845,Yarra Bend Park,3200.79,347.04,3068,800.0
288,111-378-390-saint-georges-road-fitzroy-north-vic-3068-16057525,Yarra Bend Park,3200.79,347.04,3068,490.0
289,108-best-street-fitzroy-north-vic-3068-16054451,Carlton Court House Historic Reserve,2959.2,305.37,3068,1300.0
290,2s-378-390-st-georges-road-fitzroy-north-vic-3068-16055926,Yarra Bend Park,3200.79,347.04,3068,585.0
291,133-ramsden-street-clifton-hill-vic-3068-16083078,Lower Yarra River land,1142.67,160.18,3068,570.0
292,37-taylor-street-fitzroy-north-vic-3068-16061269,Carlton Court House Historic Reserve,3418.36,378.81,3068,1100.0
293,8-182-barkly-street-fitzroy-north-vic-3068-16068469,Carlton Court House Historic Reserve,3443.26,304.93,3068,310.0
294,173-spensley-street-clifton-hill-vic-3068-16078951,Lower Yarra River land,1737.26,250.98,3068,820.0
295,93-rowe-street-fitzroy-north-vic-3068-15629627,Yarra Bend Park,2986.9,344.7,3068,690.0
296,22l-378-390-st-georges-road-fitzroy-north-vic-3068-16082386,Yarra Bend Park,3200.79,347.04,3068,570.0
297,14-park-street-fitzroy-north-vic-3068-16082451,Lower Yarra River land,3167.71,461.13,3068,1200.0
298,113-392-st-georges-road-fitzroy-north-vic-3068-16089889,Yarra Bend Park,3173.48,344.14,3068,450.0
299,2-12-brennand-street-fitzroy-north-vic-3068-14628144,Lower Yarra River land,2699.15,432.26,3068,380.0
300,22l-378-390-st-georges-road-fitzroy-north-vic-3068-16082386,Yarra Bend Park,3200.79,347.04,3068,570.0
301,g09-22-nicholson-street-fitzroy-north-vic-3068-16052600,Carlton Court House Historic Reserve,3243.25,352.41,3068,900.0
302,5-55-may-street-fitzroy-north-vic-3068-16078317,Yarra Bend Park,3394.0,389.77,3068,350.0
303,62-clauscen-street-fitzroy-north-vic-3068-16065136,Carlton Court House Historic Reserve,3116.91,345.29,3068,680.0
304,188-park-street-fitzroy-north-vic-3068-16090583,Carlton Court House Historic Reserve,3066.9,316.02,3068,1200.0
305,105-field-street-clifton-hill-vic-3068-16078319,Lower Yarra River land,1172.57,175.63,3068,950.0
306,2-3-jessie-street-northcote-vic-3070-16078331,Yarra Bend Park,1537.14,140.78,3070,375.0
307,10-2-johnson-street-northcote-vic-3070-16081202,Yarra Bend Park,4374.42,391.37,3070,330.0
308,57-bent-street-northcote-vic-3070-16078474,Yarra Bend Park,3959.62,418.92,3070,570.0
309,13-bird-avenue-northcote-vic-3070-16053046,Yarra Bend Park,5601.96,465.42,3070,600.0
310,27-hawthorn-road-northcote-vic-3070-16051293,Yarra Bend Park,3816.64,415.22,3070,950.0
311,94-helen-street-northcote-vic-3070-16059106,Yarra Bend Park,3562.19,364.13,3070,720.0
312,4-165-clarke-street-northcote-vic-3070-16082860,Yarra Bend Park,2681.64,276.92,3070,560.0
313,8-4-mccracken-avenue-northcote-vic-3070-16064578,Yarra Bend Park,3822.67,402.58,3070,450.0
314,121-5-beavers-road-northcote-vic-3070-16087294,Yarra Bend Park,3699.05,375.41,3070,485.0
315,9-harold-street-thornbury-vic-3071-16076652,Yarra Bend Park,4854.12,415.45,3071,905.0
316,86-hutton-street-thornbury-vic-3071-16075459,Yarra Bend Park,5823.68,508.36,3071,650.0
317,115b-collins-street-thornbury-vic-3071-16089002,Yarra Bend Park,3983.27,355.87,3071,620.0
318,20-12-dundas-street-thornbury-vic-3071-15981310,Yarra Bend Park,5326.56,457.48,3071,240.0
319,1-53-woolton-avenue-thornbury-vic-3071-16090180,Yarra Bend Park,4726.54,471.47,3071,310.0
320,2-9-rennie-street-thornbury-vic-3071-16065901,Yarra Bend Park,5876.81,486.07,3071,390.0
321,23-clyde-street-thornbury-vic-3071-16065124,Yarra Bend Park,3778.18,354.78,3071,780.0
322,146-raleigh-street-thornbury-vic-3071-16080236,Yarra Bend Park,3786.61,354.23,3071,850.0
323,12-45-collins-street-thornbury-vic-3071-16090482,Yarra Bend Park,5357.21,474.68,3071,420.0
324,8-2-murray-street-thornbury-vic-3071-16089692,Yarra Bend Park,5706.89,490.26,3071,300.0
325,11-52-pender-street-thornbury-vic-3071-16088581,Yarra Bend Park,4416.52,426.8,3071,260.0
326,11-326-plenty-road-preston-vic-3072-16068669,Gresswell Forest (part a) Nature Conservation Reserve,6324.9,734.76,3072,250.0
327,47-gilbert-road-preston-vic-3072-16082846,Yarra Bend Park,6712.5,571.55,3072,700.0
328,3-492-plenty-road-preston-vic-3072-16083908,Gresswell Forest (part a) Nature Conservation Reserve,5584.28,658.9,3072,500.0
329,2-24-o-connor-street-reservoir-vic-3073-16084487,Merri Creek Park,6827.11,576.24,3073,430.0
330,3-72-leamington-street-reservoir-vic-3073-16055115,Merri Creek Park,7379.31,644.24,3073,420.0
331,28-gillies-street-fairfield-vic-3078-16067381,Yarra Bend Park,1038.93,116.05,3078,750.0
332,565-heidelberg-road-alphington-vic-3078-16079269,Yarra Bend Park,1258.3,196.57,3078,600.0
333,38-262-heidelberg-road-fairfield-vic-3078-16056607,Yarra Bend Park,100.59,16.06,3078,380.0
334,12-1-rex-avenue-alphington-vic-3078-16077577,Yarra Bend Park,945.05,132.61,3078,460.0
335,704-111-parkview-road-alphington-vic-3078-16069779,Darebin Creek Land,656.29,51.76,3078,540.0
336,89-marshall-street-ivanhoe-vic-3079-16071672,Darebin Creek Land,1578.12,160.7,3079,510.0
337,108-56-myrtle-street-ivanhoe-vic-3079-16074928,Yarra Valley Parklands,1879.88,228.24,3079,385.0
338,4-45-st-elmo-road-ivanhoe-vic-3079-16052693,Darebin Creek Land,2262.36,263.01,3079,390.0
339,562-waterdale-rd-heidelberg-heights-vic-3081-16076688,Gresswell Forest (part a) Nature Conservation Reserve,3755.71,519.2,3081,385.0
340,502-21-plenty-road-bundoora-vic-3083-16055079,Gresswell Forest (part a) Nature Conservation Reserve,2865.46,430.16,3083,330.0
341,106-34-princeton-terrace-bundoora-vic-3083-16088123,Plenty Gorge Parklands (COM),2816.62,514.62,3083,324.0
342,30-80-enterprise-dr-bundoora-vic-3083-16083831,Plenty Gorge Parklands (COM),2502.25,470.86,3083,385.0
343,67-weir-loop-bundoora-vic-3083-16073139,Gresswell Forest (part a) Nature Conservation Reserve,3223.62,483.77,3083,500.0
344,10-brooke-street-eaglemont-vic-3084-16087413,Yarra Valley Parklands (COM),1275.9,222.86,3084,680.0
345,2-14-binns-street-montmorency-vic-3094-16085351,Eltham Bushland Reserve,3331.88,366.18,3094,450.0
346,23-frank-street-eltham-vic-3095-16065746,Pauline Toner Butterfly Nature Conservation Reserve,2047.89,249.9,3095,500.0
347,3-8-10-james-avenue-kew-vic-3101-16064942,Yarra Bend Park,2020.16,316.73,3101,390.0
348,90-edgevale-road-kew-vic-3101-16078740,Lower Yarra River land,3008.05,348.95,3101,1600.0
349,605-369-high-street-kew-vic-3101-16088032,Yarra Bend Park,2217.68,318.23,3101,1300.0
350,3-17-pakington-street-kew-vic-3101-16075619,Yarra Bend Park,1520.63,272.55,3101,850.0
351,14-58-62-mary-street-kew-vic-3101-16079756,Yarra Bend Park,2251.53,318.29,3101,470.0
352,98-edgevale-road-kew-vic-3101-16086114,Lower Yarra River land,3050.24,356.55,3101,700.0
353,7-8-10-james-avenue-kew-vic-3101-16054256,Yarra Bend Park,2020.16,316.73,3101,330.0
354,6-103-walpole-street-kew-vic-3101-16074115,Yarra Bend Park,1514.51,206.2,3101,435.0
355,5-200-cotham-road-kew-vic-3101-16080273,Yarra Bend Park,2722.8,356.29,3101,1250.0
356,6-11-davis-street-kew-vic-3101-16020234,Yarra Bend Park,3265.0,420.39,3101,410.0
357,1-1-namur-street-kew-east-vic-3102-16072307,Yarra Valley Parklands (COM),3710.45,472.74,3102,500.0
358,19-parkdale-avenue-balwyn-vic-3103-16041468,Wattle Park,4914.82,473.06,3103,550.0
359,1-910-burke-road-deepdene-vic-3103-16069623,Lower Yarra River land,4421.05,442.62,3103,690.0
360,1-18-raynes-street-balwyn-vic-3103-16054448,Wattle Park,5242.14,515.92,3103,860.0
361,12-2a-brenbeal-street-balwyn-vic-3103-16061618,Wattle Park,4608.98,428.16,3103,400.0
362,4-48-weir-street-balwyn-vic-3103-16073644,Wattle Park,4796.34,444.06,3103,470.0
363,3-1-birtles-st-balwyn-vic-3103-16067443,Part Yarra Valley Parklands,3893.14,414.36,3103,575.0
364,37-kireep-road-balwyn-vic-3103-16071098,Wattle Park,4893.81,470.53,3103,720.0
365,15-31-barnsbury-road-deepdene-vic-3103-16051009,Yarra Bend Park,4703.25,520.29,3103,400.0
366,2-15-parring-road-balwyn-vic-3103-16088426,Wattle Park,4333.66,415.48,3103,720.0
367,1-salford-avenue-balwyn-vic-3103-16083324,Wattle Park,4701.0,433.32,3103,790.0
368,4-84-rochester-rd-balwyn-vic-3103-16081633,Wattle Park,4435.14,412.01,3103,480.0
369,5-whitehorse-road-deepdene-vic-3103-16077539,Yarra Bend Park,4306.88,475.36,3103,850.0
370,10-3-boston-road-balwyn-vic-3103-16055201,Wattle Park,4752.33,444.14,3103,450.0
371,5-19-kireep-road-balwyn-vic-3103-16078337,Wattle Park,4523.06,456.49,3103,400.0
372,1-1062-burke-rd-balwyn-north-vic-3104-16053394,Yarra Bend Park,3896.13,453.07,3104,425.0
373,2-14-hatfield-street-balwyn-north-vic-3104-16039515,Part Yarra Valley Parklands,3363.32,347.48,3104,430.0
374,3-12-thea-avenue-balwyn-north-vic-3104-16062335,Part Yarra Valley Parklands,5094.63,409.59,3104,640.0
375,6-46a-corhampton-road-balwyn-north-vic-3104-16086851,Part Yarra Valley Parklands,3575.06,379.39,3104,525.0
376,5-citron-avenue-balwyn-north-vic-3104-16086189,Part Yarra Valley Parklands,4825.94,381.81,3104,485.0
377,3-84-winfield-road-balwyn-north-vic-3104-16089860,Part Yarra Valley Parklands,4935.28,378.18,3104,440.0
378,127-willow-bend-bulleen-vic-3105-16081615,Yarra Valley Parklands (COM),3909.91,342.28,3105,600.0
379,1a-chivers-road-templestowe-vic-3106-16087683,Yarra Valley Parklands,3929.29,423.11,3106,1175.0
380,104-88-tram-road-doncaster-vic-3108-14825508,Yarra Valley Parklands,4902.41,552.68,3108,420.0
381,2-3-ada-street-doncaster-vic-3108-16066714,Yarra Valley Parklands,5167.79,607.22,3108,520.0
382,20a-belvoir-street-doncaster-vic-3108-16086525,Mullum Mullum Park,5153.97,583.15,3108,510.0
383,2-11-firth-street-doncaster-vic-3108-16078255,Yarra Valley Parklands,4761.2,565.44,3108,360.0
384,103-88-tram-road-doncaster-vic-3108-14872098,Yarra Valley Parklands,4902.41,552.68,3108,395.0
385,3-17-firth-street-doncaster-vic-3108-15138255,Yarra Valley Parklands,5017.02,573.57,3108,540.0
386,g10-1-red-hill-terrace-doncaster-east-vic-3109-16085903,Yarra Valley Parklands,4012.19,465.76,3109,440.0
387,1-11-churchill-street-doncaster-east-vic-3109-15856463,Mullum Mullum Park,4757.88,543.66,3109,695.0
388,130-corriedale-crescent-park-orchards-vic-3114-16040346,Mullum Mullum Park,4473.56,551.64,3114,595.0
389,25-hull-street-richmond-vic-3121-16067586,Lower Yarra River land (addition) Park,1703.31,213.31,3121,700.0
390,24-wertheim-street-richmond-vic-3121-16079802,Lower Yarra River land,923.53,173.61,3121,625.0
391,5-26-union-street-richmond-vic-3121-16073238,Lower Yarra River land,2158.17,212.01,3121,340.0
392,108-10-bromham-place-richmond-vic-3121-16088846,Lower Yarra River land (addition) Park,1689.03,216.21,3121,525.0
393,6-137-coppin-street-richmond-vic-3121-16080016,Lower Yarra River land,1557.25,146.36,3121,360.0
394,3-74-cutter-street-richmond-vic-3121-16077345,Lower Yarra River land,1538.25,193.24,3121,600.0
395,24-343-church-street-richmond-vic-3121-16061297,Lower Yarra River land,1987.14,199.16,3121,600.0
396,60-neptune-street-richmond-vic-3121-16087614,Lower Yarra River land,1016.54,143.14,3121,765.0
397,126-243-249a-bridge-road-richmond-vic-3121-16080478,Lower Yarra River land,1603.92,148.27,3121,400.0
398,17-81-edinburgh-street-richmond-vic-3121-16080509,Lower Yarra River land,1548.16,178.23,3121,300.0
399,209-8-garfield-street-richmond-vic-3121-16080755,Lower Yarra River land,1551.67,204.53,3121,450.0
400,17-king-street-richmond-vic-3121-16085050,Princes Warf,2389.57,401.81,3121,560.0
401,1-263-lennox-street-richmond-vic-3121-16089089,Lower Yarra River land,2395.71,230.94,3121,325.0
402,121-lord-street-richmond-vic-3121-16064776,Lower Yarra River land,1750.68,196.64,3121,950.0
403,4-52-lyndhurst-street-richmond-vic-3121-16085100,Lower Yarra River land,1569.73,178.7,3121,950.0
404,25-chestnut-street-richmond-vic-3121-16068056,Parks Victoria Depot - Barkly Ave Park,2222.91,215.87,3121,1100.0
405,46-loyola-grove-richmond-vic-3121-16068071,Herring Island,1166.7,122.05,3121,750.0
406,108-14-david-street-richmond-vic-3121-16089176,Lower Yarra River land,419.77,89.56,3121,550.0
407,283a-burnley-street-richmond-vic-3121-16064303,Lower Yarra River land,1102.07,123.2,3121,1500.0
408,616-14-david-street-richmond-vic-3121-16079171,Lower Yarra River land,419.77,89.56,3121,550.0
409,51-duke-street-richmond-vic-3121-16089558,Lower Yarra River land,2102.46,227.85,3121,775.0
410,5-47-mary-street-richmond-vic-3121-16069592,Lower Yarra River land,1439.43,165.7,3121,840.0
411,2-94-buckingham-street-richmond-vic-3121-14830817,Lower Yarra River land (addition) Park,870.53,171.36,3121,600.0
412,609-14-david-street-richmond-vic-3121-16085191,Lower Yarra River land,419.77,89.56,3121,560.0
413,94-coppin-street-richmond-vic-3121-16062861,Lower Yarra River land,1327.78,128.21,3121,650.0
414,15-2-the-vaucluse-richmond-vic-3121-15094456,Lower Yarra River land,2360.51,237.88,3121,325.0
415,45-69-palmer-street-richmond-vic-3121-16072067,Lower Yarra River land,663.92,78.11,3121,430.0
416,3-34-leslie-street-richmond-vic-3121-16067868,Lower Yarra River land,516.59,79.73,3121,320.0
417,6-fordham-court-richmond-vic-3121-16065885,Lower Yarra River land,2239.54,224.14,3121,460.0
418,3-36-egan-street-richmond-vic-3121-16086330,Lower Yarra River land,1648.92,218.6,3121,450.0
419,57-baker-street-richmond-vic-3121-16062642,Lower Yarra River land (addition) Park,650.55,90.0,3121,650.0
420,13-160-coppin-street-richmond-vic-3121-16075196,Lower Yarra River land,1598.06,149.63,3121,330.0
421,4-wells-street-richmond-vic-3121-16069616,Lower Yarra River land (addition) Park,687.91,101.24,3121,650.0
422,104-somerset-street-richmond-vic-3121-16083987,Lower Yarra River land (addition) Park,931.6,178.09,3121,695.0
423,1-36-burnley-street-richmond-vic-3121-16083578,Lower Yarra River land,674.88,76.35,3121,720.0
424,19-baker-street-richmond-vic-3121-16083535,Lower Yarra River land (addition) Park,797.74,105.14,3121,510.0
425,612-30-burnley-street-richmond-vic-3121-16083288,Lower Yarra River land,229.95,27.84,3121,425.0
426,405-14-david-street-richmond-vic-3121-16068009,Lower Yarra River land,419.77,89.56,3121,530.0
427,511-2-mcgoun-street-richmond-vic-3121-14233176,Lower Yarra River land (addition) Park,1886.88,236.1,3121,550.0
428,2-2-smith-street-richmond-vic-3121-16081068,Lower Yarra River land,1209.1,165.11,3121,300.0
429,5-69-river-street-richmond-vic-3121-16067702,Lower Yarra River land,46.03,3.68,3121,650.0
430,2-appleton-street-richmond-vic-3121-16067294,Lower Yarra River land,521.67,57.69,3121,625.0
431,3-4-stillman-street-richmond-vic-3121-16082280,Lower Yarra River land,1126.82,135.7,3121,875.0
432,2-neptune-street-richmond-vic-3121-16058275,Lower Yarra River land,840.23,99.69,3121,625.0
433,11-corsair-street-richmond-vic-3121-16074197,Lower Yarra River land,1231.41,141.17,3121,675.0
434,1-8-murphy-street-richmond-vic-3121-14865370,Lower Yarra River land,1128.06,143.36,3121,470.0
435,38-highett-street-richmond-vic-3121-16087992,Lower Yarra River land (addition) Park,2013.92,228.35,3121,1000.0
436,20-lord-street-richmond-vic-3121-16059083,Lower Yarra River land,1145.89,142.8,3121,790.0
437,12-cameron-street-richmond-vic-3121-14219096,Lower Yarra River land (addition) Park,1805.38,217.84,3121,520.0
438,68-yarra-boulevard-richmond-vic-3121-12659355,Lower Yarra River land,702.87,84.25,3121,1225.0
439,89-elizabeth-street-richmond-vic-3121-16076960,Lower Yarra River land,1234.6,156.55,3121,425.0
440,1-118-brighton-street-richmond-vic-3121-16081521,Parks Victoria Depot - Barkly Ave Park,2204.12,204.68,3121,700.0
441,11-bennett-street-richmond-vic-3121-16061186,Lower Yarra River land (addition) Park,372.14,79.94,3121,565.0
442,604-8-burnley-street-richmond-vic-3121-16076303,Lower Yarra River land,109.88,19.91,3121,600.0
443,105-39-appleton-street-richmond-vic-3121-16061881,Lower Yarra River land,505.79,103.67,3121,430.0
444,303-81-riversdale-road-hawthorn-vic-3122-16084849,Lower Yarra River land,2729.7,303.08,3122,500.0
445,15-64-auburn-rd-hawthorn-vic-3122-16085195,Lower Yarra River land,3238.52,324.64,3122,330.0
446,3-bell-street-hawthorn-vic-3122-16090187,Lower Yarra River land,2864.24,312.26,3122,830.0
447,11-64-auburn-rd-hawthorn-vic-3122-16076131,Lower Yarra River land,3238.52,324.64,3122,350.0
448,6-566-glenferrie-road-hawthorn-vic-3122-16084160,Lower Yarra River land,2505.49,264.37,3122,480.0
449,102-21-riversdale-road-hawthorn-vic-3122-16066891,Lower Yarra River land,2061.78,278.37,3122,800.0
450,2-16-liddiard-street-hawthorn-vic-3122-16063478,Lower Yarra River land,2404.49,280.53,3122,825.0
451,9-488-glenferrie-road-hawthorn-vic-3122-16040221,Lower Yarra River land,3090.15,306.46,3122,450.0
452,g01-39-riversdale-road-hawthorn-vic-3122-15235034,Lower Yarra River land,2222.59,289.95,3122,580.0
453,1-42a-hawthorn-grove-hawthorn-vic-3122-16057366,Lower Yarra River land,1958.89,237.24,3122,450.0
454,3-23-auburn-grove-hawthorn-vic-3122-16084647,Lower Yarra River land,3281.51,341.64,3122,450.0
455,g-04-567-glenferrie-road-hawthorn-vic-3122-16079647,Lower Yarra River land,2462.01,261.24,3122,430.0
456,2a-garden-street-hawthorn-vic-3122-16056125,Albert Reserve,2584.14,269.49,3122,850.0
457,18-570-glenferrie-road-hawthorn-vic-3122-16088949,Lower Yarra River land,2471.69,261.94,3122,450.0
458,29-70-church-street-hawthorn-vic-3122-16063437,Lower Yarra River land,675.93,81.23,3122,450.0
459,26-219-227-auburn-road-hawthorn-vic-3122-16068411,Lower Yarra River land,3334.42,334.69,3122,460.0
460,41-haines-street-hawthorn-vic-3122-16089000,Lower Yarra River land,2784.11,299.95,3122,675.0
461,6-146-riversdale-road-hawthorn-vic-3122-16077570,Lower Yarra River land,3141.01,310.36,3122,445.0
462,309-17-lynch-street-hawthorn-vic-3122-16075457,Lower Yarra River land,1663.99,200.31,3122,495.0
463,9-566-glenferrie-road-hawthorn-vic-3122-16085611,Lower Yarra River land,2505.49,264.37,3122,395.0
464,2-474-glenferrie-road-hawthorn-vic-3122-16061541,Lower Yarra River land,3309.92,329.0,3122,520.0
465,101-567-glenferrie-road-hawthorn-vic-3122-16077459,Lower Yarra River land,2462.01,261.24,3122,500.0
466,8-5-glenroy-road-hawthorn-vic-3122-16075466,Lower Yarra River land,2799.51,326.14,3122,450.0
467,7-50-leura-grove-hawthorn-east-vic-3123-16075652,Lower Yarra River land,5154.71,485.87,3123,430.0
468,15-40-harold-street-hawthorn-east-vic-3123-16066989,Lower Yarra River land,3885.03,377.55,3123,600.0
469,7-161-victoria-road-hawthorn-east-vic-3123-16054548,Lower Yarra River land,4164.27,433.44,3123,500.0
470,516-480-riversdale-road-hawthorn-east-vic-3123-16067030,Lower Yarra River land,4282.63,414.74,3123,550.0
471,2-airedale-avenue-hawthorn-east-vic-3123-16029073,Lower Yarra River land,4483.92,411.5,3123,1800.0
472,26-victoria-grove-hawthorn-east-vic-3123-16067087,Lower Yarra River land,3411.91,355.7,3123,995.0
473,1-26-redfern-road-hawthorn-east-vic-3123-16068361,Lower Yarra River land,4104.5,395.68,3123,850.0
474,107-795-toorak-road-hawthorn-east-vic-3123-16060859,Herring Island,4847.86,424.68,3123,475.0
475,3-11-stewart-street-hawthorn-east-vic-3123-16069694,Lower Yarra River land,3992.57,408.51,3123,390.0
476,1-831-toorak-road-hawthorn-east-vic-3123-16087198,Herring Island,5346.68,467.66,3123,750.0
477,ug05-708-burwood-road-hawthorn-east-vic-3123-16065863,Lower Yarra River land,3359.3,335.06,3123,625.0
478,9-26-auburn-grove-hawthorn-east-vic-3123-16056022,Lower Yarra River land,3334.91,357.05,3123,380.0
479,19-154-164-rathmines-road-hawthorn-east-vic-3123-16086655,Lower Yarra River land,3989.58,382.6,3123,490.0
480,3-866-toorak-road-hawthorn-east-vic-3123-16075614,Herring Island,5428.49,474.35,3123,430.0
481,3-24-auburn-grove-hawthorn-east-vic-3123-16058606,Lower Yarra River land,3318.6,354.11,3123,400.0
482,4-2-clifton-road-hawthorn-east-vic-3123-16053841,Herring Island,5783.13,513.29,3123,520.0
483,2-841-toorak-road-hawthorn-east-vic-3123-16073848,Herring Island,5663.59,493.66,3123,570.0
484,2-10-allambee-avenue-camberwell-vic-3124-16087120,Wattle Park,3032.37,309.33,3124,610.0
485,3-6-gilmour-rd-camberwell-vic-3124-16066736,Wattle Park,2141.38,232.16,3124,1395.0
486,203-highfield-road-camberwell-vic-3124-16085093,Wattle Park,3033.67,283.06,3124,1150.0
487,2-1266-toorak-road-camberwell-vic-3124-16067345,Wattle Park,3337.01,324.59,3124,695.0
488,g43-347-camberwell-road-camberwell-vic-3124-16066506,Wattle Park,4565.44,416.07,3124,430.0
489,13-warburton-road-camberwell-vic-3124-16083344,Wattle Park,4098.78,455.57,3124,750.0
490,113-436-burke-road-camberwell-vic-3124-16069716,Wattle Park,5831.66,541.97,3124,565.0
491,2-45-cornell-street-camberwell-vic-3124-16077007,Wattle Park,1773.22,200.72,3124,1150.0
492,27-donna-buang-street-camberwell-vic-3124-15704271,Wattle Park,5763.03,505.86,3124,1900.0
493,24-spencer-rd-camberwell-vic-3124-16089697,Wattle Park,3581.42,347.56,3124,1300.0
494,108-326-328-burwood-highway-burwood-vic-3125-16081726,Wattle Park,3722.7,395.98,3125,500.0
495,222-burwood-highway-burwood-vic-3125-16065529,Wattle Park,2922.38,351.68,3125,220.0
496,23-parer-street-burwood-vic-3125-16090404,Wattle Park,2752.64,266.8,3125,530.0
497,1-51-rochester-road-canterbury-vic-3126-16038373,Wattle Park,4188.28,389.06,3126,450.0
498,31-bryson-street-canterbury-vic-3126-16077796,Wattle Park,3052.4,302.02,3126,1100.0
499,2-rubens-grove-canterbury-vic-3126-16090938,Wattle Park,5086.17,470.56,3126,750.0
500,205-85-maling-road-canterbury-vic-3126-16066413,Wattle Park,3585.7,376.19,3126,650.0
501,14-avenue-athol-canterbury-vic-3126-16070437,Wattle Park,5019.43,507.39,3126,1300.0
502,107-801-whitehorse-road-mont-albert-vic-3127-16069503,Wattle Park,4172.76,393.59,3127,535.0
