rent_address,stop_name,min_distance,min_duration
1-1013-dandenong-road-malvern-east-vic-3145-16081072,Herring Island,9361.02,804.75
2-2-smith-street-richmond-vic-3121-16081068,Lower Yarra River land,1209.1,165.11
2-997-dandenong-road-malvern-east-vic-3145-16081041,Herring Island,9088.5,774.75
11-york-street-prahran-vic-3181-15901403,Albert Reserve,2565.03,309.73
512-77-river-street-south-yarra-vic-3141-16082119,Albert Park,2756.08,339.73
4-180-little-collins-street-melbourne-vic-3000-16080818,Carlton Court House Historic Reserve,2152.33,271.63
1304e-9-robert-street-collingwood-vic-3066-16080814,Lower Yarra River land,1391.75,206.0
23-2-wellington-crescent-east-melbourne-vic-3002-16080787,Princes Warf,2729.03,390.89
1303-8-joseph-road-footscray-vic-3011-16080780,Lower Maribyrnong River land,805.35,104.57
209-8-garfield-street-richmond-vic-3121-16080755,Lower Yarra River land,1551.67,204.53
6-6-prince-edward-ave-mckinnon-vic-3204-16080738,Karkarook Park (water authority land),6648.12,634.57
2-6-millward-street-brunswick-vic-3056-16080703,Carlton Court House Historic Reserve,4680.67,478.95
9-328-johnston-street-abbotsford-vic-3067-16080546,Lower Yarra River land,597.66,75.28
107-176-argyle-street-fitzroy-vic-3065-16080545,Carlton Court House Historic Reserve,1338.99,215.56
16-174-peel-street-windsor-vic-3181-16080532,Albert Park,1559.52,240.25
9-67-blyth-st-brunswick-vic-3056-16080531,Carlton Court House Historic Reserve,4065.26,382.34
17-81-edinburgh-street-richmond-vic-3121-16080509,Lower Yarra River land,1548.16,178.23
10-2-lawson-grove-south-yarra-vic-3141-16080499,Albert Park,2375.57,318.89
126-243-249a-bridge-road-richmond-vic-3121-16080478,Lower Yarra River land,1603.92,148.27
23-hamer-street-moorabbin-vic-3189-16080433,Karkarook Park,4575.71,463.77
1605-565-flinders-street-melbourne-vic-3000-16080390,Albert Park,2780.73,347.43
705-26-southgate-avenue-southbank-vic-3006-16080371,Princes Warf,1817.91,258.92
44-chandler-road-noble-park-vic-3174-16080368,Braeside Park,7303.93,715.1
85-dunstan-parade-port-melbourne-vic-3207-16080357,Westgate Park,1795.84,356.37
54-kemp-avenue-mount-waverley-vic-3149-16080319,Wattle Park,8253.46,843.09
5-200-cotham-road-kew-vic-3101-16080273,Yarra Bend Park,2722.8,356.29
5-141-park-street-moonee-ponds-vic-3039-16080239,Lower Maribyrnong River land,2773.12,246.3
146-raleigh-street-thornbury-vic-3071-16080236,Yarra Bend Park,3786.61,354.23
1-38-alma-rd-st-kilda-vic-3182-16080210,Albert Park,932.05,143.98
39a-wattle-grove-mulgrave-vic-3170-16080168,Dandenong Valley Parklands,7822.6,984.22
6-30-docker-street-elwood-vic-3184-16080165,St Kilda (Brookes Jetty),2536.07,270.24
8-10-lincoln-road-essendon-vic-3040-16080138,Lower Maribyrnong River land,2283.72,193.65
g05-18-railway-crescent-hampton-vic-3188-16080133,Sandringham Jetty and Breakwater,1439.42,203.62
2005-178-edward-street-brunswick-east-vic-3057-16080082,Carlton Court House Historic Reserve,2875.47,306.79
2308-6-joseph-road-footscray-vic-3011-16080066,Lower Maribyrnong River land,796.83,103.55
6-137-coppin-street-richmond-vic-3121-16080016,Lower Yarra River land,1557.25,146.36
2-1-baden-powell-place-mount-eliza-vic-3930-16079935,Sweetwater Creek Natural Features Reserve,5438.24,523.09
4-15-howe-street-murrumbeena-vic-3163-16079909,Karkarook Park (water authority land),6114.05,626.67
806-18-mccombie-st-elsternwick-vic-3185-16073253,St Kilda (Brookes Jetty),3280.62,348.08
14-forbes-grove-oak-park-vic-3046-16079887,Lower Maribyrnong River land,8068.57,884.71
12-vine-street-moonee-ponds-vic-3039-16079832,Lower Maribyrnong River land,3880.59,429.0
1-buckland-court-wodonga-vic-3690-16079819,Wodonga Regional Park,4366.96,489.02
