rent_address,stop_name,min_distance,min_duration
6-770-malvern-road-armadale-vic-3143-16067956,Herring Island,3784.35,401.04
188b-kerferd-road-albert-park-vic-3206-16067878,Kerford Road and Lagoon Piers,432.53,85.53
3-34-leslie-street-richmond-vic-3121-16067868,Lower Yarra River land,516.59,79.73
20-12-dundas-street-thornbury-vic-3071-15981310,Yarra Bend Park,5326.56,457.48
8-46-the-grove-coburg-vic-3058-16067821,Carlton Court House Historic Reserve,5713.79,543.96
31-magnolia-avenue-bentleigh-east-vic-3165-16067616,Karkarook Park (water authority land),2591.11,340.41
25-hull-street-richmond-vic-3121-16067586,Lower Yarra River land (addition) Park,1703.31,213.31
2-32-caroline-street-aberfeldie-vic-3040-16067388,Lower Maribyrnong River land,1322.89,198.06
4-3-park-avenue-glen-huntly-vic-3163-16067217,Karkarook Park (water authority land),8707.98,818.97
46-princes-st-carlton-north-vic-3054-16067211,Carlton Court House Historic Reserve,1416.59,184.42
1306v-296-victoria-parade-east-melbourne-vic-3002-16067034,Lower Yarra River land,2361.54,293.42
15-40-harold-street-hawthorn-east-vic-3123-16066989,Lower Yarra River land,3885.03,377.55
102-21-riversdale-road-hawthorn-vic-3122-16066891,Lower Yarra River land,2061.78,278.37
705-8-joseph-road-footscray-vic-3011-16069015,Lower Maribyrnong River land,805.35,104.57
705-8-joseph-road-footscray-vic-3011-16069015,Lower Maribyrnong River land,805.35,104.57
25-mimosa-avenue-oakleigh-south-vic-3167-14978035,Karkarook Park (water authority land),4873.7,507.2
2-257-barkly-street-st-kilda-vic-3182-16066559,St Kilda (Brookes Jetty),783.33,127.73
97-stafford-street-abbotsford-vic-3067-16066490,Lower Yarra River land,636.03,79.55
26-thomas-street-south-windsor-vic-3181-16066356,Albert Park,1700.99,246.59
104-88-tram-road-doncaster-vic-3108-14825508,Yarra Valley Parklands,4902.41,552.68
421-528-swanston-street-carlton-vic-3053-16066152,Carlton Court House Historic Reserve,1301.67,156.18
3-22b-south-road-brighton-vic-3186-16065921,Sandringham Jetty and Breakwater,2829.21,279.85
ug05-708-burwood-road-hawthorn-east-vic-3123-16065863,Lower Yarra River land,3359.3,335.06
21-elm-grove-brighton-vic-3186-16065852,Middle Brighton Pier and Breakwater,2143.33,246.36
14-henderson-street-south-melbourne-vic-3205-16065791,Kerford Road and Lagoon Piers,1273.81,189.61
25-wolseley-parade-kensington-vic-3031-16065752,Lower Maribyrnong River land,1540.85,177.08
78-marriage-rd-brighton-east-vic-3187-16065745,Middle Brighton Pier and Breakwater,4339.14,415.75
202-4-chapel-mews-south-yarra-vic-3141-16065573,Parks Victoria Depot - Barkly Ave Park,2656.69,246.18
3-5-greig-court-elwood-vic-3184-16065526,St Kilda (Brookes Jetty),2291.04,387.29
4-90-clowes-street-south-yarra-vic-3141-16065476,Albert Park,2102.55,282.42
13-86-hotham-street-east-melbourne-vic-3002-16065438,Lower Yarra River land,1974.63,264.13
6-percy-place-prahran-vic-3181-16047983,Albert Reserve,1932.27,257.58
201-356-carlisle-street-balaclava-vic-3183-16065312,St Kilda (Brookes Jetty),2686.0,358.71
817-132-commercial-road-prahran-vic-3181-16065154,Albert Reserve,1809.26,201.27
62-clauscen-street-fitzroy-north-vic-3068-16065136,Carlton Court House Historic Reserve,3116.91,345.29
1-8-princes-close-prahran-vic-3181-16065129,Albert Reserve,2461.3,253.09
4-121-wellington-st-flemington-vic-3031-16065041,Lower Maribyrnong River land,2702.36,335.17
15-85-caroline-street-south-yarra-vic-3141-16064912,Albert Park,2012.15,265.24
2-372-orrong-road-caulfield-north-vic-3161-16064315,Albert Park,3273.1,348.93
48-321-chapel-street-prahran-vic-3181-16064313,Albert Reserve,2226.89,236.34
203-72-high-street-prahran-vic-3181-16064123,Albert Reserve,1611.8,194.35
2-61-little-oxford-street-collingwood-vic-3066-16061683,Lower Yarra River land,1862.29,299.56
2-17-sarton-road-clayton-vic-3168-14970451,Dandenong Valley Parklands (COM),9512.24,938.4
4-151-canterbury-road-toorak-vic-3142-16063497,Herring Island,2451.14,281.72
6-rolls-street-coburg-vic-3058-16063327,Carlton Court House Historic Reserve,6180.65,611.18
1206-118-russell-street-melbourne-vic-3000-16062720,Carlton Court House Historic Reserve,2026.67,253.84
57-baker-street-richmond-vic-3121-16062642,Lower Yarra River land (addition) Park,650.55,90.0
647-hawthorn-road-brighton-east-vic-3187-15563252,Middle Brighton Pier and Breakwater,3611.71,446.21
532-631-victoria-street-abbotsford-vic-3067-16061939,Lower Yarra River land,106.23,16.16
73-the-crescent-port-melbourne-vic-3207-16061763,Kerford Road and Lagoon Piers,1778.66,203.6
38-kauri-grove-glen-waverley-vic-3150-15889540,Dandenong Valley Parklands (COM),4303.12,596.36
14-13-churchill-avenue-chadstone-vic-3148-16061665,Wattle Park,8197.33,786.89
175-richardson-street-middle-park-vic-3206-16061617,Kerford Road and Lagoon Piers,1242.77,152.86
52-54-tinning-street-brunswick-vic-3056-16061469,Carlton Court House Historic Reserve,5607.54,540.77
7-11-15-basil-street-newport-vic-3015-16061402,Jawbone Marine Sanctuary,3281.97,364.12
26-austin-street-hughesdale-vic-3166-13441918,Karkarook Park (water authority land),4672.97,478.91
16-neville-street-bentleigh-east-vic-3165-16061303,Karkarook Park (water authority land),4007.25,461.46
11-bennett-street-richmond-vic-3121-16061186,Lower Yarra River land (addition) Park,372.14,79.94
7-126-wellington-parade-east-melbourne-vic-3002-16061003,Lower Yarra River land,2466.9,333.66
5-bemboka-avenue-clayton-south-vic-3169-16060995,Karkarook Park (water authority land),3892.99,459.82
210-79-81-asling-street-brighton-vic-3186-16060948,Middle Brighton Pier and Breakwater,2686.04,263.58
2-21-23-westgate-street-pascoe-vale-south-vic-3044-16060501,Merri Creek Land (368 Mahoneys Rd),8166.46,672.5
2-67-euston-road-hughesdale-vic-3166-16060352,Karkarook Park (water authority land),5162.99,618.42
2-30-clarendon-avenue-oakleigh-south-vic-3167-16060050,Karkarook Park (water authority land),5017.41,511.29
5-158-kangaroo-road-hughesdale-vic-3166-16059918,Karkarook Park (water authority land),6053.77,579.11
22-union-street-windsor-vic-3181-16059839,Albert Park,1061.68,153.21
311-75-wellington-st-collingwood-vic-3066-16068804,Lower Yarra River land,1380.03,163.87
54-o-grady-street-albert-park-vic-3206-16059651,Kerford Road and Lagoon Piers,1061.54,119.74
4-16-manor-street-brighton-vic-3186-16059609,Middle Brighton Pier and Breakwater,1388.24,185.64
94-helen-street-northcote-vic-3070-16059106,Yarra Bend Park,3562.19,364.13
20-lord-street-richmond-vic-3121-16059083,Lower Yarra River land,1145.89,142.8
level-35-3501-7-riverside-quay-southbank-vic-3006-16059042,Princes Warf,1667.02,231.1
1-12-toward-street-murrumbeena-vic-3163-16058355,Karkarook Park (water authority land),6801.06,670.6
2-neptune-street-richmond-vic-3121-16058275,Lower Yarra River land,840.23,99.69
705-89-gladstone-street-south-melbourne-vic-3205-16058273,Albert Park,2723.28,337.69
4-main-road-clayton-south-vic-3169-16057923,Karkarook Park (water authority land),6271.12,565.48
49-savoy-grove-cranbourne-north-vic-3977-15751808,Cranbourne Wetlands Nature Conservation Reserve,3726.25,429.14
25-spicer-street-beaumaris-vic-3193-16057734,Ricketts Point Marine Sanctuary,3486.62,296.69
