rent_address,stop_name,min_distance,min_duration
305-439-bay-street-brighton-vic-3186-16086850,Middle Brighton Pier and Breakwater,2286.9,261.28
203-7-9-cowra-street-brighton-vic-3186-16086801,Middle Brighton Pier and Breakwater,2440.21,292.36
1112-8-mccrae-street-docklands-vic-3008-16086787,Albert Park,3213.3,460.03
12-7-alfred-square-st-kilda-vic-3182-16086740,Albert Park,1188.27,172.96
19-154-164-rathmines-road-hawthorn-east-vic-3123-16086655,Lower Yarra River land,3989.58,382.6
2-cassia-court-keysborough-vic-3173-16086595,Braeside Park,2232.14,318.69
5-64-moonya-road-carnegie-vic-3163-16086569,Karkarook Park (water authority land),6803.52,657.37
93-rowe-street-fitzroy-north-vic-3068-15629627,Yarra Bend Park,2986.9,344.7
19-386-toorak-road-south-yarra-vic-3141-15398642,Herring Island,3012.47,336.95
20a-belvoir-street-doncaster-vic-3108-16086525,Mullum Mullum Park,5153.97,583.15
2-12-willow-glen-ct-dingley-village-vic-3172-16086455,Braeside Park,2056.15,299.16
27-duke-street-prahran-vic-3181-16086431,Albert Park,2049.54,291.5
56a-osborne-street-south-yarra-vic-3141-15943442,Albert Reserve,2030.69,227.2
3-36-egan-street-richmond-vic-3121-16086330,Lower Yarra River land,1648.92,218.6
4-32-adrian-street-chadstone-vic-3148-16002735,Wattle Park,8013.45,770.78
61a-fifth-avenue-altona-north-vic-3025-16086328,Altona Pier,4844.46,468.9
11-245-williams-rd-south-yarra-vic-3141-16086320,Herring Island,3204.25,350.39
8-davison-place-south-yarra-vic-3141-16086287,Albert Park,2730.26,351.41
16-dundas-place-albert-park-vic-3206-16086265,Kerford Road and Lagoon Piers,1188.26,156.5
52a-alexandra-street-st-kilda-east-vic-3183-16086233,Albert Park,2851.55,291.92
104-184-186-bay-street-brighton-vic-3186-16086213,Middle Brighton Pier and Breakwater,1554.21,171.47
35-walpole-avenue-belmont-vic-3216-16086198,Geelong Telegraph Station Historic Reserve,6160.89,715.1
5-citron-avenue-balwyn-north-vic-3104-16086189,Part Yarra Valley Parklands,4825.94,381.81
g11-2-hobson-street-south-yarra-vic-3141-16086164,Albert Reserve,2768.76,268.02
21-330-sydenham-road-sydenham-vic-3037-16086162,Banchory Grove Grassland Nature Conservation Reserve,4754.21,516.21
202-2a-royal-parade-caulfield-south-vic-3162-16086143,St Kilda (Brookes Jetty),5034.32,492.79
6-11-davis-street-kew-vic-3101-16020234,Yarra Bend Park,3265.0,420.39
98-edgevale-road-kew-vic-3101-16086114,Lower Yarra River land,3050.24,356.55
11-25-27-dunoon-street-murrumbeena-vic-3163-16086107,Karkarook Park (water authority land),7146.33,678.89
9-garland-terrace-point-cook-vic-3030-15364222,Point Cook Coastal Park,4860.28,511.75
205-10-claremont-street-south-yarra-vic-3141-15150687,Albert Park,2754.89,397.55
39a-beech-st-caulfield-south-vic-3162-16085959,Middle Brighton Pier and Breakwater,5297.25,562.02
713-251-johnston-street-abbotsford-vic-3067-16085958,Lower Yarra River land,692.02,118.28
3b-wedd-street-cheltenham-vic-3192-16085952,Mordialloc Pier,6108.61,670.72
2-46-orrong-cres-caulfield-north-vic-3161-16085943,Albert Park,3739.08,373.81
707-435-nepean-highway-frankston-vic-3199-16085906,Frankston Pier,952.87,189.54
