,rent_address,min_distance,min_duration,postcode,price
315,9-harold-street-thornbury-vic-3071-16076652,13087.74,1286.97,3071,905.0
316,23-clyde-street-thornbury-vic-3071-16065124,13372.65,1377.3,3071,780.0
317,115b-collins-street-thornbury-vic-3071-16089002,14422.42,1424.38,3071,620.0
318,86-hutton-street-thornbury-vic-3071-16075459,12836.22,1272.26,3071,650.0
319,2-9-rennie-street-thornbury-vic-3071-16065901,12889.34,1249.97,3071,390.0
320,8-2-murray-street-thornbury-vic-3071-16089692,12719.43,1254.15,3071,300.0
321,20-12-dundas-street-thornbury-vic-3071-15981310,13560.18,1328.99,3071,240.0
322,11-52-pender-street-thornbury-vic-3071-16088581,14371.83,1412.14,3071,260.0
323,1-53-woolton-avenue-thornbury-vic-3071-16090180,12003.91,1203.95,3071,310.0
324,146-raleigh-street-thornbury-vic-3071-16080236,13965.66,1392.62,3071,850.0
325,12-45-collins-street-thornbury-vic-3071-16090482,13590.83,1346.19,3071,420.0
326,11-326-plenty-road-preston-vic-3072-16068669,14705.76,1414.96,3072,250.0
327,47-gilbert-road-preston-vic-3072-16082846,13725.03,1335.45,3072,700.0
328,3-492-plenty-road-preston-vic-3072-16083908,15376.77,1474.11,3072,500.0
329,2-24-o-connor-street-reservoir-vic-3073-16084487,17980.91,1774.9,3073,430.0
330,3-72-leamington-street-reservoir-vic-3073-16055115,17976.71,1776.79,3073,420.0
331,38-262-heidelberg-road-fairfield-vic-3078-16056607,10857.61,1271.16,3078,380.0
332,565-heidelberg-road-alphington-vic-3078-16079269,12017.29,1428.49,3078,600.0
333,12-1-rex-avenue-alphington-vic-3078-16077577,13491.34,1364.92,3078,460.0
334,704-111-parkview-road-alphington-vic-3078-16069779,13852.46,1405.88,3078,540.0
335,28-gillies-street-fairfield-vic-3078-16067381,11795.95,1371.14,3078,750.0
336,89-marshall-street-ivanhoe-vic-3079-16071672,18425.93,1586.61,3079,510.0
337,4-45-st-elmo-road-ivanhoe-vic-3079-16052693,16982.59,1698.88,3079,390.0
338,108-56-myrtle-street-ivanhoe-vic-3079-16074928,18863.55,1767.48,3079,385.0
339,562-waterdale-rd-heidelberg-heights-vic-3081-16076688,19165.35,1824.93,3081,385.0
340,30-80-enterprise-dr-bundoora-vic-3083-16083831,25437.71,2300.94,3083,385.0
341,106-34-princeton-terrace-bundoora-vic-3083-16088123,25372.5,2302.99,3083,324.0
342,502-21-plenty-road-bundoora-vic-3083-16055079,21918.73,2077.87,3083,330.0
343,67-weir-loop-bundoora-vic-3083-16073139,22276.89,2131.48,3083,500.0
344,10-brooke-street-eaglemont-vic-3084-16087413,17542.62,1530.58,3084,680.0
345,2-14-binns-street-montmorency-vic-3094-16085351,26561.33,2384.32,3094,450.0
346,23-frank-street-eltham-vic-3095-16065746,31031.83,2656.45,3095,500.0
347,6-103-walpole-street-kew-vic-3101-16074115,12907.21,1243.59,3101,435.0
348,6-11-davis-street-kew-vic-3101-16020234,13456.88,1242.37,3101,410.0
349,5-200-cotham-road-kew-vic-3101-16080273,13564.5,1267.68,3101,1250.0
350,605-369-high-street-kew-vic-3101-16088032,13292.48,1245.08,3101,1300.0
351,3-17-pakington-street-kew-vic-3101-16075619,13081.07,1255.65,3101,850.0
352,90-edgevale-road-kew-vic-3101-16078740,13087.78,1271.15,3101,1600.0
353,14-58-62-mary-street-kew-vic-3101-16079756,13326.33,1245.14,3101,470.0
354,3-8-10-james-avenue-kew-vic-3101-16064942,13664.27,1334.76,3101,390.0
355,7-8-10-james-avenue-kew-vic-3101-16054256,13664.27,1334.76,3101,330.0
356,98-edgevale-road-kew-vic-3101-16086114,13129.97,1278.75,3101,700.0
357,1-1-namur-street-kew-east-vic-3102-16072307,15325.8,1456.98,3102,500.0
358,4-48-weir-street-balwyn-vic-3103-16073644,17101.88,1563.1,3103,470.0
359,37-kireep-road-balwyn-vic-3103-16071098,18071.33,1630.19,3103,720.0
360,1-910-burke-road-deepdene-vic-3103-16069623,14494.99,1327.44,3103,690.0
361,3-1-birtles-st-balwyn-vic-3103-16067443,16029.31,1489.49,3103,575.0
362,12-2a-brenbeal-street-balwyn-vic-3103-16061618,17562.99,1590.25,3103,400.0
363,19-parkdale-avenue-balwyn-vic-3103-16041468,18451.67,1661.17,3103,550.0
364,1-18-raynes-street-balwyn-vic-3103-16054448,18109.86,1698.18,3103,860.0
365,15-31-barnsbury-road-deepdene-vic-3103-16051009,15544.95,1431.68,3103,400.0
366,2-15-parring-road-balwyn-vic-3103-16088426,17848.15,1612.93,3103,720.0
367,1-salford-avenue-balwyn-vic-3103-16083324,16583.64,1504.95,3103,790.0
368,4-84-rochester-rd-balwyn-vic-3103-16081633,16650.22,1512.21,3103,480.0
369,10-3-boston-road-balwyn-vic-3103-16055201,16074.56,1470.94,3103,450.0
370,5-19-kireep-road-balwyn-vic-3103-16078337,17690.43,1628.95,3103,400.0
371,5-whitehorse-road-deepdene-vic-3103-16077539,15148.58,1386.75,3103,850.0
372,1-1062-burke-rd-balwyn-north-vic-3104-16053394,15534.48,1452.24,3104,425.0
373,6-46a-corhampton-road-balwyn-north-vic-3104-16086851,17098.16,1473.09,3104,525.0
374,2-14-hatfield-street-balwyn-north-vic-3104-16039515,16654.79,1438.02,3104,430.0
375,3-12-thea-avenue-balwyn-north-vic-3104-16062335,20716.06,1604.48,3104,640.0
376,3-84-winfield-road-balwyn-north-vic-3104-16089860,20556.71,1573.08,3104,440.0
377,5-citron-avenue-balwyn-north-vic-3104-16086189,20447.37,1576.7,3104,485.0
378,127-willow-bend-bulleen-vic-3105-16081615,20685.23,1645.02,3105,600.0
379,1a-chivers-road-templestowe-vic-3106-16087683,24663.65,2043.15,3106,1175.0
380,104-88-tram-road-doncaster-vic-3108-14825508,22381.67,1662.57,3108,420.0
381,2-3-ada-street-doncaster-vic-3108-16066714,22298.71,1673.95,3108,520.0
382,20a-belvoir-street-doncaster-vic-3108-16086525,26273.91,1893.26,3108,510.0
383,2-11-firth-street-doncaster-vic-3108-16078255,21462.65,1675.39,3108,360.0
384,103-88-tram-road-doncaster-vic-3108-14872098,22381.67,1662.57,3108,395.0
385,3-17-firth-street-doncaster-vic-3108-15138255,21350.37,1648.44,3108,540.0
386,1-11-churchill-street-doncaster-east-vic-3109-15856463,26089.53,1866.31,3109,695.0
387,g10-1-red-hill-terrace-doncaster-east-vic-3109-16085903,29476.82,2124.55,3109,440.0
388,130-corriedale-crescent-park-orchards-vic-3114-16040346,32140.66,2378.45,3114,595.0
389,1-263-lennox-street-richmond-vic-3121-16089089,5911.63,837.52,3121,325.0
390,24-wertheim-street-richmond-vic-3121-16079802,9866.86,886.26,3121,625.0
391,3-74-cutter-street-richmond-vic-3121-16077345,9503.46,867.13,3121,600.0
392,5-26-union-street-richmond-vic-3121-16073238,6890.39,824.39,3121,340.0
393,108-10-bromham-place-richmond-vic-3121-16088846,7551.73,904.92,3121,525.0
394,17-king-street-richmond-vic-3121-16085050,5618.83,804.29,3121,560.0
395,25-hull-street-richmond-vic-3121-16067586,7220.42,858.98,3121,700.0
396,60-neptune-street-richmond-vic-3121-16087614,9689.72,891.45,3121,765.0
397,24-343-church-street-richmond-vic-3121-16061297,7289.69,863.95,3121,600.0
398,126-243-249a-bridge-road-richmond-vic-3121-16080478,7121.25,829.9,3121,400.0
399,13-160-coppin-street-richmond-vic-3121-16075196,9743.64,859.91,3121,330.0
400,6-137-coppin-street-richmond-vic-3121-16080016,9784.45,863.18,3121,360.0
401,121-lord-street-richmond-vic-3121-16064776,9578.87,870.53,3121,950.0
402,104-somerset-street-richmond-vic-3121-16083987,8223.8,955.13,3121,695.0
403,209-8-garfield-street-richmond-vic-3121-16080755,7252.66,873.94,3121,450.0
404,25-chestnut-street-richmond-vic-3121-16068056,6966.09,847.28,3121,1100.0
405,46-loyola-grove-richmond-vic-3121-16068071,8532.33,733.55,3121,750.0
406,108-14-david-street-richmond-vic-3121-16089176,10667.46,982.97,3121,550.0
407,283a-burnley-street-richmond-vic-3121-16064303,9429.93,835.66,3121,1500.0
408,616-14-david-street-richmond-vic-3121-16079171,10667.46,982.97,3121,550.0
409,51-duke-street-richmond-vic-3121-16089558,9581.03,878.58,3121,775.0
410,5-47-mary-street-richmond-vic-3121-16069592,10153.03,917.62,3121,840.0
411,2-94-buckingham-street-richmond-vic-3121-14830817,8198.83,981.68,3121,600.0
412,609-14-david-street-richmond-vic-3121-16085191,10667.46,982.97,3121,560.0
413,94-coppin-street-richmond-vic-3121-16062861,10013.92,881.33,3121,650.0
414,15-2-the-vaucluse-richmond-vic-3121-15094456,7309.35,867.59,3121,325.0
415,105-39-appleton-street-richmond-vic-3121-16061881,10581.46,968.86,3121,430.0
416,4-52-lyndhurst-street-richmond-vic-3121-16085100,7590.37,905.65,3121,950.0
417,3-34-leslie-street-richmond-vic-3121-16067868,8491.31,1002.35,3121,320.0
418,17-81-edinburgh-street-richmond-vic-3121-16080509,9191.98,822.55,3121,300.0
419,2-2-smith-street-richmond-vic-3121-16081068,7445.49,879.97,3121,300.0
420,4-wells-street-richmond-vic-3121-16069616,8326.44,967.75,3121,650.0
421,1-36-burnley-street-richmond-vic-3121-16083578,10196.92,916.93,3121,720.0
422,19-baker-street-richmond-vic-3121-16083535,8108.75,937.96,3121,510.0
423,612-30-burnley-street-richmond-vic-3121-16083288,10732.29,976.47,3121,425.0
424,405-14-david-street-richmond-vic-3121-16068009,10667.46,982.97,3121,530.0
425,5-69-river-street-richmond-vic-3121-16067702,10476.96,953.71,3121,650.0
426,11-corsair-street-richmond-vic-3121-16074197,9681.82,889.55,3121,675.0
427,6-fordham-court-richmond-vic-3121-16065885,7188.37,853.85,3121,460.0
428,511-2-mcgoun-street-richmond-vic-3121-14233176,7036.48,845.6,3121,550.0
429,3-4-stillman-street-richmond-vic-3121-16082280,9617.55,874.13,3121,875.0
430,2-neptune-street-richmond-vic-3121-16058275,8017.26,909.79,3121,625.0
431,38-highett-street-richmond-vic-3121-16087992,6983.96,845.16,3121,1000.0
432,20-lord-street-richmond-vic-3121-16059083,10192.76,913.55,3121,790.0
433,2-appleton-street-richmond-vic-3121-16067294,10345.93,949.48,3121,625.0
434,1-118-brighton-street-richmond-vic-3121-16081521,6532.7,791.84,3121,700.0
435,57-baker-street-richmond-vic-3121-16062642,8255.88,953.09,3121,650.0
436,89-elizabeth-street-richmond-vic-3121-16076960,7468.8,876.99,3121,425.0
437,45-69-palmer-street-richmond-vic-3121-16072067,10185.96,918.69,3121,430.0
438,1-8-murphy-street-richmond-vic-3121-14865370,8134.62,953.61,3121,470.0
439,11-bennett-street-richmond-vic-3121-16061186,8646.05,997.58,3121,565.0
440,3-36-egan-street-richmond-vic-3121-16086330,7060.66,846.13,3121,450.0
441,68-yarra-boulevard-richmond-vic-3121-12659355,10181.89,936.16,3121,1225.0
442,604-8-burnley-street-richmond-vic-3121-16076303,10841.82,999.48,3121,600.0
443,12-cameron-street-richmond-vic-3121-14219096,7115.59,862.66,3121,520.0
444,26-219-227-auburn-road-hawthorn-vic-3122-16068411,11704.86,1085.91,3122,460.0
445,15-64-auburn-rd-hawthorn-vic-3122-16085195,12575.72,1146.82,3122,330.0
446,3-bell-street-hawthorn-vic-3122-16090187,12326.18,1206.41,3122,830.0
447,11-64-auburn-rd-hawthorn-vic-3122-16076131,12575.72,1146.82,3122,350.0
448,3-23-auburn-grove-hawthorn-vic-3122-16084647,12280.01,1150.76,3122,450.0
449,9-488-glenferrie-road-hawthorn-vic-3122-16040221,11049.55,1029.45,3122,450.0
450,303-81-riversdale-road-hawthorn-vic-3122-16084849,10569.33,994.88,3122,500.0
451,29-70-church-street-hawthorn-vic-3122-16063437,11224.64,1028.4,3122,450.0
452,2-16-liddiard-street-hawthorn-vic-3122-16063478,11901.84,1119.57,3122,825.0
453,6-566-glenferrie-road-hawthorn-vic-3122-16084160,10824.42,1013.24,3122,480.0
454,41-haines-street-hawthorn-vic-3122-16089000,12420.79,1194.3,3122,675.0
455,g01-39-riversdale-road-hawthorn-vic-3122-15235034,10202.94,968.5,3122,580.0
456,1-42a-hawthorn-grove-hawthorn-vic-3122-16057366,11682.14,1150.9,3122,450.0
457,g-04-567-glenferrie-road-hawthorn-vic-3122-16079647,10867.82,1016.37,3122,430.0
458,2a-garden-street-hawthorn-vic-3122-16056125,5848.85,699.95,3122,850.0
459,18-570-glenferrie-road-hawthorn-vic-3122-16088949,10858.14,1015.67,3122,450.0
460,102-21-riversdale-road-hawthorn-vic-3122-16066891,10042.13,956.92,3122,800.0
461,6-146-riversdale-road-hawthorn-vic-3122-16077570,11100.41,1033.35,3122,445.0
462,2-474-glenferrie-road-hawthorn-vic-3122-16061541,11269.32,1051.99,3122,520.0
463,9-566-glenferrie-road-hawthorn-vic-3122-16085611,10824.42,1013.24,3122,395.0
464,309-17-lynch-street-hawthorn-vic-3122-16075457,11092.29,1054.18,3122,495.0
465,8-5-glenroy-road-hawthorn-vic-3122-16075466,10639.14,1017.95,3122,450.0
466,101-567-glenferrie-road-hawthorn-vic-3122-16077459,10867.82,1016.37,3122,500.0
467,19-154-164-rathmines-road-hawthorn-east-vic-3123-16086655,13326.78,1204.78,3123,490.0
468,516-480-riversdale-road-hawthorn-east-vic-3123-16067030,12590.05,1151.59,3123,550.0
469,7-161-victoria-road-hawthorn-east-vic-3123-16054548,13501.46,1255.62,3123,500.0
470,1-831-toorak-road-hawthorn-east-vic-3123-16087198,12712.3,1079.17,3123,750.0
471,2-airedale-avenue-hawthorn-east-vic-3123-16029073,12671.85,1054.15,3123,1800.0
472,26-victoria-grove-hawthorn-east-vic-3123-16067087,12749.11,1177.88,3123,995.0
473,7-50-leura-grove-hawthorn-east-vic-3123-16075652,13626.57,1146.18,3123,430.0
474,15-40-harold-street-hawthorn-east-vic-3123-16066989,12713.82,1168.16,3123,600.0
475,3-24-auburn-grove-hawthorn-east-vic-3123-16058606,12317.1,1163.23,3123,400.0
476,3-11-stewart-street-hawthorn-east-vic-3123-16069694,13329.77,1230.69,3123,390.0
477,4-2-clifton-road-hawthorn-east-vic-3123-16053841,13148.76,1124.8,3123,520.0
478,9-26-auburn-grove-hawthorn-east-vic-3123-16056022,12333.41,1166.17,3123,380.0
479,2-841-toorak-road-hawthorn-east-vic-3123-16073848,13029.22,1105.17,3123,570.0
480,3-866-toorak-road-hawthorn-east-vic-3123-16075614,12794.11,1085.86,3123,430.0
481,1-26-redfern-road-hawthorn-east-vic-3123-16068361,12359.65,1127.94,3123,850.0
482,ug05-708-burwood-road-hawthorn-east-vic-3123-16065863,12696.5,1157.24,3123,625.0
483,107-795-toorak-road-hawthorn-east-vic-3123-16060859,12213.49,1036.19,3123,475.0
484,113-436-burke-road-camberwell-vic-3124-16069716,13216.53,1128.44,3124,565.0
485,2-1266-toorak-road-camberwell-vic-3124-16067345,15702.35,1388.8,3124,695.0
486,2-45-cornell-street-camberwell-vic-3124-16077007,16450.9,1495.18,3124,1150.0
487,2-10-allambee-avenue-camberwell-vic-3124-16087120,14437.22,1374.85,3124,610.0
488,13-warburton-road-camberwell-vic-3124-16083344,14614.78,1420.2,3124,750.0
489,3-6-gilmour-rd-camberwell-vic-3124-16066736,16972.86,1499.76,3124,1395.0
490,24-spencer-rd-camberwell-vic-3124-16089697,14204.84,1314.15,3124,1300.0
491,g43-347-camberwell-road-camberwell-vic-3124-16066506,13098.5,1218.68,3124,430.0
492,203-highfield-road-camberwell-vic-3124-16085093,16041.96,1400.34,3124,1150.0
493,27-donna-buang-street-camberwell-vic-3124-15704271,14331.27,1238.58,3124,1900.0
494,108-326-328-burwood-highway-burwood-vic-3125-16081726,19106.23,1718.16,3125,500.0
495,23-parer-street-burwood-vic-3125-16090404,17859.42,1578.81,3125,530.0
496,222-burwood-highway-burwood-vic-3125-16065529,18309.01,1662.21,3125,220.0
497,2-rubens-grove-canterbury-vic-3126-16090938,14502.63,1340.03,3126,750.0
498,205-85-maling-road-canterbury-vic-3126-16066413,15433.72,1482.93,3126,650.0
499,1-51-rochester-road-canterbury-vic-3126-16038373,16377.82,1488.3,3126,450.0
500,31-bryson-street-canterbury-vic-3126-16077796,15309.36,1423.64,3126,1100.0
501,14-avenue-athol-canterbury-vic-3126-16070437,14806.48,1404.38,3126,1300.0
502,1-803-whitehorse-road-mont-albert-vic-3127-16051285,19293.72,1711.46,3127,1000.0
503,5-972-riversdale-road-surrey-hills-vic-3127-16042769,16265.54,1471.2,3127,370.0
504,2-6-scheele-street-surrey-hills-vic-3127-16067630,18416.94,1649.07,3127,450.0
505,65-broughton-road-surrey-hills-vic-3127-16070938,17329.9,1599.89,3127,550.0
506,7-agnes-street-mont-albert-vic-3127-16014765,19507.99,1749.61,3127,900.0
507,4-11-louise-avenue-mont-albert-vic-3127-16086905,18114.51,1648.12,3127,415.0
508,107-801-whitehorse-road-mont-albert-vic-3127-16069503,19257.61,1709.1,3127,535.0
509,30-high-street-mont-albert-vic-3127-16060025,18901.06,1686.57,3127,995.0
510,434-elgar-road-box-hill-vic-3128-16087001,19660.66,1768.96,3128,650.0
511,19-16-18-poplar-street-box-hill-vic-3128-16059601,23533.97,1792.01,3128,230.0
512,43-neville-street-box-hill-south-vic-3128-16076023,18141.79,1680.56,3128,445.0
513,408-2-elland-avenue-box-hill-vic-3128-11439410,24231.24,1811.88,3128,450.0
514,3-1-john-street-box-hill-vic-3128-16081572,20361.49,1827.15,3128,420.0
515,2-12-oxford-street-box-hill-vic-3128-16076810,19974.03,1786.7,3128,350.0
516,14-98-100-carrington-road-box-hill-vic-3128-16070220,19802.48,1770.64,3128,475.0
517,204-2-4-kent-road-box-hill-vic-3128-16074780,19867.02,1798.1,3128,450.0
518,75a-watts-street-box-hill-north-vic-3129-16079176,23620.78,1756.06,3129,440.0
519,4-melrose-street-mont-albert-north-vic-3129-16083561,23518.33,1789.04,3129,500.0
520,6-jaques-grove-forest-hill-vic-3131-16089098,24637.4,2271.88,3131,695.0
521,5-5-luckie-street-nunawading-vic-3131-16050936,27887.19,1917.96,3131,370.0
522,410-92-maroondah-highway-ringwood-vic-3134-16082788,31631.17,2103.04,3134,440.0
523,16-lilian-parade-ringwood-vic-3134-16065729,35026.96,2429.44,3134,540.0
524,1807-2-claremont-street-south-yarra-vic-3141-16074836,5275.77,661.23,3141,630.0
525,1203-77-river-street-south-yarra-vic-3141-16084470,5807.29,692.72,3141,570.0
526,1102-32-bray-street-south-yarra-vic-3141-16084480,5998.25,717.99,3141,525.0
527,g11-2-hobson-street-south-yarra-vic-3141-16086164,7636.28,759.25,3141,600.0
528,11-16-kensington-road-south-yarra-vic-3141-16071890,6057.29,749.44,3141,420.0
529,10-marne-street-south-yarra-vic-3141-15981508,4414.14,549.76,3141,1000.0
530,12-37-domain-street-south-yarra-vic-3141-16012333,4001.54,526.3,3141,500.0
531,21-32-darling-street-south-yarra-vic-3141-16052677,5268.2,629.32,3141,390.0
532,1802-7-claremont-street-south-yarra-vic-3141-16047399,5805.85,750.5,3141,800.0
533,603-101-river-street-south-yarra-vic-3141-16085330,6092.4,724.24,3141,850.0
534,4-209-domain-road-south-yarra-vic-3141-16076900,4697.05,577.34,3141,575.0
535,205-10-claremont-street-south-yarra-vic-3141-15150687,5806.09,750.54,3141,400.0
536,8-32-34-adams-street-south-yarra-vic-3141-16088477,3925.04,520.27,3141,725.0
537,9-63-millswyn-street-south-yarra-vic-3141-16081143,4194.55,543.61,3141,495.0
538,19-386-toorak-road-south-yarra-vic-3141-15398642,6118.72,729.51,3141,530.0
539,130-471-malvern-road-south-yarra-vic-3141-16068569,7682.69,756.34,3141,400.0
540,512-77-river-street-south-yarra-vic-3141-16082119,5807.29,692.72,3141,430.0
541,10-nicholson-street-south-yarra-vic-3141-16082198,5129.63,613.57,3141,600.0
542,3-113-osborne-street-south-yarra-vic-3141-16082959,5610.63,713.34,3141,1000.0
543,56a-osborne-street-south-yarra-vic-3141-15943442,5573.16,701.87,3141,650.0
544,57-lang-street-south-yarra-vic-3141-16052404,5092.99,615.38,3141,650.0
545,414-77-river-street-south-yarra-vic-3141-16048403,5807.29,692.72,3141,420.0
546,38-argo-street-south-yarra-vic-3141-16056584,5385.22,659.72,3141,700.0
547,7-13-hawksburn-road-south-yarra-vic-3141-16046810,6287.72,790.45,3141,450.0
548,113-2-hobson-street-south-yarra-vic-3141-16068562,7636.28,759.25,3141,410.0
549,7-27-avoca-street-south-yarra-vic-3141-16069516,4975.07,617.83,3141,440.0
550,3-59-avoca-street-south-yarra-vic-3141-16083571,5108.49,641.05,3141,580.0
551,3-barry-street-south-yarra-vic-3141-16075851,6186.07,753.65,3141,795.0
552,1-12-darling-street-south-yarra-vic-3141-16055432,5140.53,619.11,3141,550.0
553,9-4-davidson-street-south-yarra-vic-3141-16075758,5347.28,639.05,3141,525.0
554,11-245-williams-rd-south-yarra-vic-3141-16086320,6476.64,760.03,3141,340.0
555,8-davison-place-south-yarra-vic-3141-16086287,5781.46,704.4,3141,1900.0
556,14-245-williams-road-south-yarra-vic-3141-16042334,6476.64,760.03,3141,350.0
557,19-balmoral-place-south-yarra-vic-3141-16077000,6070.11,729.23,3141,1200.0
558,10-110-caroline-street-south-yarra-vic-3141-16072135,5270.35,643.35,3141,475.0
559,22-davis-avenue-south-yarra-vic-3141-16072495,5334.22,663.2,3141,1500.0
560,7-38a-kensington-road-south-yarra-vic-3141-16077489,6297.49,807.09,3141,525.0
561,205-20-garden-street-south-yarra-vic-3141-16069955,5914.65,715.74,3141,450.0
562,10-2-lawson-grove-south-yarra-vic-3141-16080499,5426.77,671.88,3141,415.0
563,2003-7-yarra-street-south-yarra-vic-3141-16077173,5263.98,652.96,3141,425.0
564,4-67-walsh-street-south-yarra-vic-3141-16063567,4633.6,579.2,3141,1200.0
565,511-8-garden-street-south-yarra-vic-3141-16063607,5854.34,701.27,3141,400.0
566,1701-18-claremont-street-south-yarra-vic-3141-16089739,5739.3,738.52,3141,750.0
567,1006-1-clara-street-south-yarra-vic-3141-16069801,5828.78,718.29,3141,450.0
568,904-50-claremont-street-south-yarra-vic-3141-16063745,5601.63,713.74,3141,510.0
569,9-47-49-caroline-street-south-yarra-vic-3141-16072801,4846.59,596.84,3141,895.0
570,804s-227-toorak-rd-south-yarra-vic-3141-16085781,5307.39,646.06,3141,450.0
571,15-85-caroline-street-south-yarra-vic-3141-16064912,5063.36,618.23,3141,400.0
572,804-50-claremont-street-south-yarra-vic-3141-16089126,5601.63,713.74,3141,450.0
573,72-oban-street-south-yarra-vic-3141-16079620,6775.2,819.96,3141,1300.0
574,2-4-ralston-street-south-yarra-vic-3141-16063618,4881.86,598.71,3141,425.0
575,202-4-chapel-mews-south-yarra-vic-3141-16065573,5839.17,693.89,3141,600.0
576,19-tivoli-road-south-yarra-vic-3141-16079814,5740.77,695.7,3141,530.0
577,402-20-garden-street-south-yarra-vic-3141-16078689,5914.65,715.74,3141,350.0
578,122-hope-street-south-yarra-vic-3141-16078147,4256.54,563.87,3141,775.0
579,7-53-59-millswyn-street-south-yarra-vic-3141-16088496,4166.06,538.48,3141,425.0
580,808-2-claremont-street-south-yarra-vic-3141-16061993,5275.77,661.23,3141,600.0
581,1402-229-toorak-road-south-yarra-vic-3141-16090852,5313.76,670.35,3141,470.0
582,607-7-claremont-street-south-yarra-vic-3141-16071649,5805.85,750.5,3141,620.0
583,2c-381-toorak-road-south-yarra-vic-3141-16073632,5916.18,708.68,3141,480.0
584,201-18-claremont-street-south-yarra-vic-3141-16071671,5739.3,738.52,3141,420.0
585,4-90-clowes-street-south-yarra-vic-3141-16065476,5153.75,635.41,3141,550.0
586,512-77-river-street-south-yarra-vic-3141-16082119,5807.29,692.72,3141,430.0
587,3-402-toorak-road-toorak-vic-3142-16084857,6336.8,755.17,3142,475.0
588,16-glyndebourne-avenue-toorak-vic-3142-16037962,8558.2,972.45,3142,850.0
589,5-8-devorgilla-ave-toorak-vic-3142-16069736,9397.26,940.47,3142,725.0
590,6-645-malvern-road-toorak-vic-3142-16069122,8245.91,811.09,3142,430.0
591,1-15-tintern-avenue-toorak-vic-3142-16085299,6610.24,807.15,3142,950.0
592,23a-bruce-street-toorak-vic-3142-16012345,6867.98,832.51,3142,1850.0
593,15-21-tintern-avenue-toorak-vic-3142-16078352,6532.83,801.97,3142,520.0
594,11-8-lamin-lane-toorak-vic-3142-16078927,6801.47,802.23,3142,465.0
595,4-nareeb-court-toorak-vic-3142-16044504,8403.46,949.75,3142,1200.0
596,3-34-mathoura-road-toorak-vic-3142-16067906,8356.95,826.57,3142,400.0
597,11-91-mathoura-road-toorak-vic-3142-16089349,6763.29,795.8,3142,690.0
598,1-71-mathoura-road-toorak-vic-3142-16087504,6929.41,816.68,3142,310.0
599,5-1-st-georges-road-toorak-vic-3142-16076186,7456.95,864.38,3142,280.0
600,4-151-canterbury-road-toorak-vic-3142-16063497,6801.47,802.23,3142,650.0
601,1-11-woorigoleen-road-toorak-vic-3142-16073252,7358.2,860.59,3142,750.0
602,11-51-53-grange-road-toorak-vic-3142-16088102,9223.29,820.69,3142,475.0
603,24-6-8-avondale-road-armadale-vic-3143-16074178,8794.34,899.15,3143,400.0
604,4-597-orrong-road-armadale-vic-3143-16075042,8648.44,841.41,3143,400.0
605,g05-523-dandenong-road-armadale-vic-3143-15178199,9059.47,852.31,3143,435.0
606,10-mercer-way-armadale-vic-3143-16056859,9856.04,961.28,3143,670.0
607,1-watson-street-armadale-vic-3143-16061315,8874.54,889.95,3143,500.0
608,34c-rose-street-armadale-vic-3143-16082480,9099.88,925.18,3143,650.0
609,6-6-denbigh-road-armadale-vic-3143-16085067,8395.12,840.33,3143,710.0
610,804-7-evergreen-mews-armadale-vic-3143-16089480,8868.87,884.56,3143,475.0
611,33-barkly-ave-armadale-vic-3143-16064100,9852.82,995.87,3143,1100.0
612,6-770-malvern-road-armadale-vic-3143-16067956,8822.84,879.54,3143,450.0
613,7-717-toorak-road-kooyong-vic-3144-16077474,12036.74,975.79,3144,1100.0
614,3-459-glenferrie-road-kooyong-vic-3144-16075413,8962.86,997.24,3144,660.0
615,4-16-18-shaftesbury-avenue-malvern-vic-3144-16089440,11470.84,1085.58,3144,750.0
616,2-11-mernda-road-kooyong-vic-3144-16076137,8978.41,1002.21,3144,550.0
617,63-mcarthur-street-malvern-vic-3144-16067027,11498.03,1075.04,3144,580.0
618,12-1325-high-street-malvern-vic-3144-16052711,10899.61,1034.09,3144,495.0
619,6-919-dandenong-road-malvern-east-vic-3145-16075854,11488.25,1028.04,3145,365.0
620,205-2a-clarence-street-malvern-east-vic-3145-16069391,10763.08,1018.98,3145,410.0
621,205-1059-1061-dandenong-road-malvern-east-vic-3145-16070994,12554.29,1115.02,3145,460.0
622,402-1399-dandenong-road-malvern-east-vic-3145-16060867,15510.56,1429.74,3145,650.0
623,106-1059-1061-dandenong-road-malvern-east-vic-3145-16087078,12554.29,1115.02,3145,460.0
624,4-11-tooronga-road-malvern-east-vic-3145-16090865,10283.73,959.59,3145,350.0
625,5-419-waverley-road-malvern-east-vic-3145-16061833,13074.14,1202.75,3145,495.0
626,748-warrigal-road-malvern-east-vic-3145-14989490,18894.49,1349.36,3145,470.0
627,2-69-darling-road-malvern-east-vic-3145-16090331,12401.95,1117.58,3145,850.0
628,104-226-waverley-road-malvern-east-vic-3145-16064029,11771.76,1061.29,3145,375.0
629,1-1013-dandenong-road-malvern-east-vic-3145-16081072,11987.11,1057.08,3145,525.0
630,3-798-warrigal-road-malvern-east-vic-3145-16079041,19311.36,1382.39,3145,275.0
631,1-77-darling-rd-malvern-east-vic-3145-16088796,13076.45,1165.52,3145,525.0
632,2-997-dandenong-road-malvern-east-vic-3145-16081041,11699.87,1023.45,3145,400.0
633,512-803-dandenong-road-malvern-east-vic-3145-16072805,10749.38,937.2,3145,500.0
