,rent_address,school_name,min_distance,min_duration,postcode,price
530,10-katta-court-ashwood-vic-3147-16092329,Allansford and District Primary School,1091.18,118.06,3147,560.0
531,33-carramar-street-chadstone-vic-3148-16096061,Allansford and District Primary School,55.13,13.23,3148,650.0
532,2-16-thurloo-street-chadstone-vic-3148-16096767,Allansford and District Primary School,800.6,147.31,3148,650.0
533,2-23-amaroo-street-chadstone-vic-3148-15802799,Allansford and District Primary School,395.31,82.34,3148,525.0
534,404-70-batesford-road-chadstone-vic-3148-16094741,Allansford and District Primary School,1110.82,169.73,3148,390.0
535,10-303-305-huntingdale-road-chadstone-vic-3148-16099550,Allansford and District Primary School,1235.68,167.75,3148,395.0
536,2-103-waverley-road-chadstone-vic-3148-16098229,Alberton Primary School,125.4,13.93,3148,560.0
537,1-20-carramar-street-chadstone-vic-3148-16100769,Allansford and District Primary School,221.8,53.23,3148,600.0
538,2-14-hiscock-street-chadstone-vic-3148-15363745,Alberton Primary School,367.38,56.35,3148,650.0
539,3-kingsley-grove-mount-waverley-vic-3149-16098328,Allansford and District Primary School,1952.31,212.46,3149,650.0
540,6-hillside-road-mount-waverley-vic-3149-16099260,Warrandyte Primary School,544.56,46.54,3149,580.0
541,111-436-442-huntingdale-road-mount-waverley-vic-3149-16105315,Allansford and District Primary School,931.93,83.4,3149,370.0
542,1b-laura-grove-mount-waverley-vic-3149-16096160,Avoca Primary School,453.17,68.33,3149,695.0
543,3-112-114-huntingdale-road-mount-waverley-vic-3149-14880327,Alberton Primary School,553.51,95.29,3149,400.0
544,49-pascall-street-mount-waverley-vic-3149-16095717,Avoca Primary School,886.99,142.35,3149,860.0
545,8-pindari-drive-bayswater-vic-3153-16113044,Allansford and District Primary School,764.27,120.18,3153,535.0
546,201-6-station-st-caulfield-north-vic-3161-16108638,Allansford and District Primary School,547.69,53.25,3161,580.0
547,6-11-kooyong-road-caulfield-north-vic-3161-16035335,Alberton Primary School,1156.46,113.95,3161,375.0
548,37a-bambra-road-caulfield-north-vic-3161-16098329,Avoca Primary School,730.82,61.22,3161,640.0
549,7-norwood-rd-caulfield-north-vic-3161-16111976,Avoca Primary School,441.1,61.22,3161,600.0
550,2-309-hawthorn-road-caulfield-north-vic-3161-16110754,Alberton Primary School,799.81,78.54,3161,700.0
551,2-27-leaburn-avenue-caulfield-north-vic-3161-16099564,Alberton Primary School,596.36,48.43,3161,1200.0
552,1-41-kooyong-rd-caulfield-north-vic-3161-16113276,Alberton Primary School,784.44,84.19,3161,720.0
553,3-54-kooyong-road-caulfield-north-vic-3161-16104819,Alberton Primary School,807.83,89.61,3161,550.0
554,7-94-eskdale-rd-caulfield-north-vic-3161-16111066,Allansford and District Primary School,732.56,89.1,3161,320.0
555,207-6-station-st-caulfield-north-vic-3161-16108569,Allansford and District Primary School,547.69,53.25,3161,480.0
556,6-374-dandenong-road-caulfield-north-vic-3161-16111921,Avoca Primary School,302.02,29.18,3161,575.0
557,3-31-wanda-road-caulfield-north-vic-3161-15230423,Alberton Primary School,1141.73,111.59,3161,375.0
558,station-street-caulfield-north-vic-3161-16094214,Allansford and District Primary School,711.78,66.38,3161,495.0
559,10-113-eskdale-road-caulfield-north-vic-3161-16112117,Allansford and District Primary School,615.69,74.53,3161,320.0
560,station-street-caulfield-north-vic-3161-16094221,Allansford and District Primary School,711.78,66.38,3161,640.0
561,2-55-wanda-rd-caulfield-north-vic-3161-16093913,Alberton Primary School,995.32,118.38,3161,700.0
562,108-67-77-hawthorn-road-caulfield-north-vic-3161-16113540,Alberton Primary School,352.63,23.08,3161,520.0
563,3-681-inkerman-road-caulfield-north-vic-3161-16107828,Alberton Primary School,694.53,45.91,3161,460.0
564,6-labassa-grove-caulfield-north-vic-3161-16110340,Alberton Primary School,1019.71,68.2,3161,625.0
565,16-york-street-caulfield-south-vic-3162-16112581,Avoca Primary School,459.16,110.19,3162,650.0
566,201-136-murray-street-caulfield-vic-3162-10136316,Allansford and District Primary School,456.49,59.34,3162,430.0
567,5-1011-glen-huntly-road-caulfield-vic-3162-16111675,Allansford and District Primary School,702.11,67.14,3162,440.0
568,43-bent-st-caulfield-south-vic-3162-16093981,Alberton Primary School,319.57,61.56,3162,1200.0
569,2-276-hawthorn-road-caulfield-vic-3162-16097784,Alberton Primary School,782.45,77.4,3162,485.0
570,5-120-murray-street-caulfield-vic-3162-16098698,Alberton Primary School,591.6,93.05,3162,525.0
571,107-15-bond-street-caulfield-vic-3162-15367271,Allansford and District Primary School,514.39,52.06,3162,450.0
572,3-1-freeman-street-caulfield-vic-3162-16092052,Avenel Primary School,585.61,68.46,3162,1100.0
573,3-1-frederick-street-caulfield-south-vic-3162-16106461,Belmont Primary School,303.57,33.58,3162,495.0
574,1a-marriott-street-caulfield-vic-3162-16103818,Warrandyte Primary School,1003.65,80.0,3162,910.0
575,1-142-booran-road-caulfield-south-vic-3162-16107934,Avoca Primary School,700.37,71.54,3162,575.0
576,11-8-tattenham-street-caulfield-vic-3162-16110783,Avoca Primary School,718.92,69.91,3162,330.0
577,20-sycamore-street-caulfield-south-vic-3162-16111960,Alberton Primary School,546.2,123.3,3162,895.0
578,3-4-beverley-street-glen-huntly-vic-3163-16109544,Avoca Primary School,864.07,126.43,3163,450.0
579,6-18-bute-st-murrumbeena-vic-3163-16112065,Allansford and District Primary School,1524.23,181.52,3163,290.0
580,6-1204-glen-huntly-road-glen-huntly-vic-3163-16110831,Avoca Primary School,486.18,52.51,3163,480.0
581,5-9-rosstown-road-carnegie-vic-3163-16110849,Alberton Primary School,975.18,166.38,3163,310.0
582,5-12a-toward-street-murrumbeena-vic-3163-16099704,Alberton Primary School,1255.32,178.96,3163,295.0
583,3-3-mackay-ave-carnegie-vic-3163-16098646,Avenel Primary School,467.05,57.6,3163,460.0
584,1-204-neerim-road-carnegie-vic-3163-15580163,Avoca Primary School,293.61,26.94,3163,295.0
585,6-45-coorigil-road-carnegie-vic-3163-16091052,Alberton Primary School,911.55,91.45,3163,290.0
586,7-15-rosedale-avenue-glen-huntly-vic-3163-16095521,Alberton Primary School,452.28,47.14,3163,400.0
587,3-10-adelaide-street-murrumbeena-vic-3163-16109631,Alberton Primary School,277.4,53.91,3163,300.0
588,2-67-moonya-rd-carnegie-vic-3163-16098026,Allansford and District Primary School,784.77,85.88,3163,320.0
589,82-115-neerim-road-glen-huntly-vic-3163-16095621,Allansford and District Primary School,467.04,49.21,3163,350.0
590,10-5-wilson-street-murrumbeena-vic-3163-16104133,Alberton Primary School,640.46,123.8,3163,230.0
591,1140-dandenong-rd-carnegie-vic-3163-16097320,Allansford and District Primary School,1249.71,153.99,3163,510.0
592,6-20-gerald-st-murrumbeena-vic-3163-16097327,Allansford and District Primary School,1606.01,201.15,3163,350.0
593,22b-park-ave-glen-huntly-vic-3163-16094731,Allansford and District Primary School,298.63,23.89,3163,780.0
594,4-16-toward-street-murrumbeena-vic-3163-16094879,Allansford and District Primary School,1543.89,170.95,3163,425.0
595,209-3-elliott-ave-carnegie-vic-3163-16097314,Alberton Primary School,885.67,109.04,3163,580.0
596,2-109-grange-road-glen-huntly-vic-3163-16091489,Avenel Primary School,349.96,35.53,3163,265.0
597,1-velra-ave-murrumbeena-vic-3163-16091106,Alberton Primary School,687.58,78.27,3163,750.0
598,14-13-rosedale-ave-glen-huntly-vic-3163-16103695,Alberton Primary School,503.64,56.38,3163,285.0
599,3-25-shepparson-avenue-carnegie-vic-3163-16094973,Alberton Primary School,676.28,85.9,3163,340.0
600,257-koornang-road-carnegie-vic-3163-16108611,Alberton Primary School,694.14,60.06,3163,670.0
601,28-lyons-street-carnegie-vic-3163-16096310,Allansford and District Primary School,369.96,39.38,3163,700.0
602,203-1298-glen-huntly-road-carnegie-vic-3163-16106830,Alberton Primary School,271.47,23.27,3163,495.0
603,2-17-railway-parade-murrumbeena-vic-3163-16109008,Alberton Primary School,1089.71,154.21,3163,360.0
604,19-160-grange-road-carnegie-vic-3163-16092925,Allansford and District Primary School,167.23,22.41,3163,280.0
605,3-29-mernda-ave-carnegie-vic-3163-16103178,Allansford and District Primary School,760.88,97.7,3163,330.0
606,1-15-melbourne-street-murrumbeena-vic-3163-16103337,Alberton Primary School,846.09,111.46,3163,500.0
607,3-brisbane-street-murrumbeena-vic-3163-16099765,Alberton Primary School,71.89,10.09,3163,495.0
608,12-24-dunoon-street-murrumbeena-vic-3163-16110351,Allansford and District Primary School,1258.79,131.96,3163,330.0
609,1-45-neville-st-bentleigh-east-vic-3165-16095004,Avenel Primary School,975.55,120.65,3165,650.0
610,1-bethwyn-street-bentleigh-east-vic-3165-16103205,Allansford and District Primary School,925.26,84.59,3165,495.0
611,1-kadir-street-bentleigh-east-vic-3165-16110561,Alberton Primary School,782.67,97.66,3165,420.0
612,310-24-becket-avenue-bentleigh-east-vic-3165-16098565,Avoca Primary School,1253.7,122.56,3165,360.0
613,3-54-hill-street-bentleigh-east-vic-3165-16091798,Avoca Primary School,938.11,100.08,3165,400.0
614,9a-9b-ludwell-crescent-bentleigh-east-vic-3165-16092784,Avoca Primary School,758.64,135.59,3165,900.0
615,6-27-gladwyn-avenue-bentleigh-east-vic-3165-15284183,Alberton Primary School,905.39,112.59,3165,430.0
616,103-16-malane-street-bentleigh-east-vic-3165-16098175,Avenel Primary School,1194.33,116.19,3165,380.0
617,2-45-browns-road-bentleigh-east-vic-3165-16104783,Avoca Primary School,1250.23,121.72,3165,420.0
618,202-53-browns-road-bentleigh-east-vic-3165-16097230,Avoca Primary School,1245.02,120.48,3165,545.0
619,26a-bonny-street-bentleigh-east-vic-3165-16058750,Avenel Primary School,1043.19,137.13,3165,1150.0
620,7a-fraser-street-bentleigh-east-vic-3165-16104506,Allansford and District Primary School,1178.06,185.96,3165,950.0
621,1-20-lincoln-street-oakleigh-vic-3166-16107897,Alberton Primary School,1011.68,152.74,3166,550.0
622,1-2-mill-road-oakleigh-vic-3166-15374846,Allansford and District Primary School,196.95,38.04,3166,630.0
623,3-28a-carlisle-crescent-hughesdale-vic-3166-15840574,Allansford and District Primary School,1148.57,157.78,3166,510.0
624,7-1344-dandenong-road-hughesdale-vic-3166-16112445,Avoca Primary School,1259.05,150.39,3166,390.0
625,9-parer-street-oakleigh-vic-3166-16093353,Alberton Primary School,910.3,156.68,3166,540.0
626,1-10-keith-street-oakleigh-east-vic-3166-16099635,Alberton Primary School,1422.52,180.0,3166,405.0
627,3-1-coane-street-oakleigh-east-vic-3166-16110864,Alberton Primary School,1420.43,175.19,3166,400.0
628,3-60-patrick-street-oakleigh-east-vic-3166-16099764,Alberton Primary School,1229.35,165.96,3166,650.0
629,3-1845-dandenong-road-oakleigh-east-vic-3166-16092754,Alberton Primary School,1133.95,161.26,3166,950.0
630,6-berrima-street-oakleigh-east-vic-3166-15137796,Castlemaine Primary School,1781.7,170.44,3166,450.0
631,3-14-carmichael-road-oakleigh-east-vic-3166-16091410,Allansford and District Primary School,883.99,97.93,3166,650.0
632,203-59-63-warrigal-road-hughesdale-vic-3166-13009899,Avoca Primary School,544.51,89.69,3166,480.0
633,17-crown-close-oakleigh-east-vic-3166-16113552,Castlemaine Primary School,1675.76,148.12,3166,520.0
634,2-1845-dandenong-road-oakleigh-east-vic-3166-16092807,Alberton Primary School,1133.95,161.26,3166,850.0
635,16-silvan-street-oakleigh-south-vic-3167-15400067,Campbells Creek Primary School,2779.68,312.8,3167,575.0
636,3-15-elata-street-oakleigh-south-vic-3167-16099363,Alberton Primary School,1350.19,166.46,3167,430.0
637,1-2-cunningham-place-oakleigh-south-vic-3167-16094025,Castlemaine Primary School,1997.56,258.33,3167,460.0
638,4-28-banksia-street-clayton-vic-3168-16109082,Allansford and District Primary School,1150.08,173.09,3168,420.0
639,118-864-blackburn-road-clayton-vic-3168-16103508,Cudgee Primary School,1700.6,157.83,3168,380.0
640,2-1-manatunga-street-clayton-vic-3168-16099845,Allansford and District Primary School,557.54,108.81,3168,650.0
641,1-3-jaguar-drive-clayton-vic-3168-16022646,Allansford and District Primary School,1579.02,292.14,3168,695.0
642,1-40-glenbrook-avenue-clayton-vic-3168-16110445,Alberton Primary School,1014.62,132.01,3168,775.0
643,20-2-greenfield-drive-clayton-vic-3168-15740628,Avoca Primary School,1013.68,198.21,3168,360.0
644,3-40-glenbrook-avenue-clayton-vic-3168-16111672,Alberton Primary School,1014.62,132.01,3168,895.0
645,2-40-glenbrook-avenue-clayton-vic-3168-16110582,Alberton Primary School,1014.62,132.01,3168,550.0
646,17-wandoo-avenue-clarinda-vic-3169-16108397,Alberton Primary School,717.53,102.6,3169,495.0
647,56-davanzo-avenue-clarinda-vic-3169-16092173,Alberton Primary School,1837.21,286.2,3169,460.0
648,1-4-6-mallawa-street-clayton-south-vic-3169-16092812,Alberton Primary School,1692.0,144.42,3169,380.0
649,11-regent-avenue-springvale-vic-3171-16110391,Belmont Primary School,724.47,110.11,3171,450.0
650,2-9-virginia-street-springvale-vic-3171-16103573,Alberton Primary School,577.31,102.07,3171,495.0
651,33a-marcus-road-dingley-village-vic-3172-16097552,Alberton Primary School,120.78,8.69,3172,650.0
652,11-ridder-court-dingley-village-vic-3172-16104299,Alberton Primary School,1877.03,270.04,3172,470.0
653,1-69-centre-dandenong-road-dingley-village-vic-3172-16099840,Alberton Primary School,373.08,29.92,3172,540.0
654,130-stanley-road-keysborough-vic-3173-16093594,Alberton Primary School,1333.37,158.94,3173,850.0
655,20-greenside-cres-keysborough-vic-3173-16110634,Alberton Primary School,1789.17,207.32,3173,850.0
656,41-balgowlah-avenue-keysborough-vic-3173-16104670,Avoca Primary School,1091.36,219.32,3173,480.0
657,33-theodore-avenue-noble-park-vic-3174-16104719,Warrandyte Primary School,798.86,111.07,3174,420.0
658,3-15-leman-crescent-noble-park-vic-3174-16104774,Avenel Primary School,217.3,52.15,3174,550.0
659,24-kleine-street-noble-park-vic-3174-16102906,Alberton Primary School,401.29,65.94,3174,530.0
660,2-1-mitchell-court-noble-park-vic-3174-16091711,Alberton Primary School,1795.51,135.6,3174,290.0
661,710-stud-road-scoresby-vic-3179-15268201,Alberton Primary School,838.85,122.49,3179,485.0
662,42-321-chapel-street-prahran-vic-3181-16094332,Avoca Primary School,712.01,68.98,3181,495.0
663,4-2-4-jessamine-avenue-prahran-vic-3181-16096629,Bacchus Marsh Primary School,981.69,108.43,3181,430.0
664,2-2-rae-court-prahran-vic-3181-16092519,Avenel Primary School,726.46,86.41,3181,450.0
665,502-201-high-street-prahran-vic-3181-16108215,Allansford and District Primary School,355.97,39.39,3181,380.0
666,43-eastbourne-street-prahran-vic-3181-16099313,Allansford and District Primary School,591.91,65.16,3181,800.0
667,110-22-chatham-street-prahran-vic-3181-16104912,Avoca Primary School,485.92,58.11,3181,360.0
668,5-327-dandenong-road-prahran-vic-3181-16112180,Warrandyte Primary School,278.04,22.98,3181,585.0
669,204-27-the-avenue-windsor-vic-3181-16103482,Alberton Primary School,428.04,76.14,3181,425.0
670,304-152-peel-street-windsor-vic-3181-16108695,Belmont Primary School,513.78,92.36,3181,495.0
671,16-spring-street-prahran-vic-3181-16109263,Belmont Primary School,958.8,114.94,3181,550.0
672,22-174-peel-street-windsor-vic-3181-16109077,Belmont Primary School,413.41,69.14,3181,570.0
673,2-22-ellesmere-road-prahran-vic-3181-16112401,Warrandyte Primary School,619.32,72.32,3181,500.0
674,23-66-murray-street-prahran-vic-3181-16093824,Belmont Primary School,1083.92,121.35,3181,400.0
675,9-4-normanby-street-windsor-vic-3181-16103941,Bacchus Marsh Primary School,908.85,125.8,3181,330.0
676,72-perth-street-prahran-vic-3181-16108083,Avenel Primary School,689.23,93.35,3181,875.0
677,1c-lewisham-road-windsor-vic-3181-16104364,Warrandyte Primary School,718.65,90.32,3181,750.0
678,24-300-high-street-prahran-vic-3181-16092833,Allansford and District Primary School,618.82,66.43,3181,595.0
679,62a-union-street-windsor-vic-3181-16096060,Avenel Primary School,690.68,103.73,3181,1000.0
680,g04-652-high-street-prahran-vic-3181-16111416,Avoca Primary School,330.85,46.57,3181,625.0
681,7-680-malvern-road-prahran-vic-3181-16097081,Avenel Primary School,550.01,68.63,3181,500.0
682,1-1-ellesmere-road-windsor-vic-3181-16107246,Warrandyte Primary School,740.87,86.91,3181,330.0
683,2-abeckett-street-prahran-vic-3181-16095838,Avenel Primary School,541.01,70.4,3181,1200.0
684,207-11-13-jackson-street-st-kilda-vic-3182-16103822,Alberton Primary School,864.29,143.66,3182,700.0
685,4-30-mitford-street-st-kilda-vic-3182-16099536,Warrandyte Primary School,151.44,36.34,3182,395.0
686,39-220-barkly-street-st-kilda-vic-3182-14537180,Allansford and District Primary School,498.02,112.04,3182,800.0
687,49-64-fitzroy-street-st-kilda-vic-3182-16095131,Alberton Primary School,204.44,43.16,3182,430.0
688,3-16-eildon-road-st-kilda-vic-3182-16110741,Alberton Primary School,1058.57,182.61,3182,575.0
689,15-39-41-wellington-street-st-kilda-vic-3182-16110681,Alberton Primary School,795.4,117.29,3182,550.0
690,306-198-st-kilda-road-st-kilda-vic-3182-16113646,Warrandyte Primary School,969.32,111.35,3182,350.0
691,2-47-brighton-road-st-kilda-vic-3182-16103420,Allansford and District Primary School,965.02,137.73,3182,400.0
692,8-16-marine-parade-st-kilda-vic-3182-16107202,Alberton Primary School,1105.34,193.63,3182,400.0
693,10-11-marine-parade-st-kilda-vic-3182-16091874,Alberton Primary School,1174.37,198.6,3182,360.0
694,8-31-charnwood-road-st-kilda-vic-3182-16111421,Ballarat Primary School (Dana Street),542.56,67.32,3182,420.0
695,1-116-inkerman-road-st-kilda-vic-3182-15926395,Alberton Primary School,800.6,113.45,3182,280.0
696,17-1-acland-street-st-kilda-vic-3182-16108171,Alberton Primary School,783.58,126.07,3182,280.0
697,2-44-robe-street-st-kilda-vic-3182-16100042,Allansford and District Primary School,752.8,114.53,3182,420.0
698,13-47-brighton-road-st-kilda-vic-3182-16099504,Alberton Primary School,653.83,102.06,3182,440.0
699,2-6-charlotte-place-st-kilda-vic-3182-16104068,Wodonga Primary School,959.67,135.21,3182,690.0
700,1-2-2-woodstock-street-st-kilda-vic-3182-16093793,Alberton Primary School,997.52,125.29,3182,375.0
701,18-11-17-park-street-st-kilda-west-vic-3182-16099197,Alberton Primary School,657.82,101.57,3182,450.0
702,8-36-blessington-street-st-kilda-vic-3182-16110703,Allansford and District Primary School,460.86,110.6,3182,345.0
703,15-18-princes-street-st-kilda-vic-3182-16027235,Alberton Primary School,481.92,86.06,3182,495.0
704,1-2a-robe-street-st-kilda-vic-3182-16095963,Alberton Primary School,1289.01,183.83,3182,595.0
705,9-26-loch-street-st-kilda-west-vic-3182-16108504,Alberton Primary School,878.5,113.67,3182,495.0
706,202-8-blanche-street-st-kilda-vic-3182-16095573,Avenel Primary School,1109.56,188.44,3182,600.0
707,3505-14-16-the-esplanadr-st-kilda-vic-3182-16106828,Alberton Primary School,1242.77,187.56,3182,1600.0
708,139-chapel-street-st-kilda-vic-3182-16110151,Alberton Primary School,646.4,75.42,3182,640.0
709,2b-waterloo-crescent-st-kilda-vic-3182-16103682,Allansford and District Primary School,801.49,127.53,3182,995.0
710,205-211-44-barkly-street-st-kilda-vic-3182-15694325,Allansford and District Primary School,615.79,102.97,3182,260.0
711,05-07-lambeth-place-st-kilda-vic-3182-16111844,Bacchus Marsh Primary School,573.56,46.25,3182,345.0
712,2-16-vale-st-st-kilda-vic-3182-16108973,Alberton Primary School,1202.3,151.72,3182,320.0
713,13-343-beaconsfield-parade-st-kilda-west-vic-3182-16108716,Alberton Primary School,1091.02,166.38,3182,385.0
714,9-17-st-leondards-avenue-st-kilda-vic-3182-16110829,Alberton Primary School,1263.86,225.54,3182,590.0
715,10-15-inkerman-street-st-kilda-vic-3182-16111511,Allansford and District Primary School,969.91,131.56,3182,630.0
716,1-3-7-sebastopol-street-st-kilda-vic-3182-16104975,Bacchus Marsh Primary School,721.39,85.2,3182,330.0
717,9-39-eildon-rd-st-kilda-vic-3182-14637707,Alberton Primary School,532.79,90.23,3182,400.0
718,16-42-waterloo-crescent-st-kilda-vic-3182-16112116,Allansford and District Primary School,924.44,143.01,3182,250.0
719,4-odessa-street-st-kilda-vic-3182-16094649,Bacchus Marsh Primary School,421.07,42.97,3182,770.0
720,35-233-canterbury-road-st-kilda-west-vic-3182-16109040,Alberton Primary School,416.21,66.24,3182,360.0
721,13-2a-robe-street-st-kilda-vic-3182-16113609,Alberton Primary School,1289.01,183.83,3182,675.0
722,6-50-fitzroy-street-st-kilda-vic-3182-16096820,Alberton Primary School,341.67,60.8,3182,360.0
723,69-chapel-street-st-kilda-vic-3182-16107526,Berwick Primary School,367.56,26.46,3182,650.0
724,304a-33-inkerman-st-st-kilda-vic-3182-16104398,Alberton Primary School,942.88,131.87,3182,470.0
725,5-16-blessington-court-st-kilda-vic-3182-16091470,Alberton Primary School,940.73,199.19,3182,300.0
726,30-233-235-canterbury-road-st-kilda-west-vic-3182-16108250,Alberton Primary School,416.21,66.24,3182,310.0
727,13-neptune-street-st-kilda-vic-3182-16108169,Alberton Primary School,810.3,130.54,3182,580.0
728,4-22-crimea-street-st-kilda-vic-3182-15808911,Ballarat Primary School (Dana Street),452.91,51.19,3182,300.0
729,9a-rosamond-street-balaclava-vic-3183-16098659,Alberton Primary School,801.92,99.77,3183,780.0
730,1-3-7-sebastopol-street-st-kilda-east-vic-3183-16104975,Bacchus Marsh Primary School,721.39,85.2,3183,330.0
731,301-2a-nelson-street-balaclava-vic-3183-16104630,Ballarat Primary School (Dana Street),1048.95,168.3,3183,530.0
732,8-9-celeste-court-st-kilda-east-vic-3183-16109885,Avoca Primary School,788.18,93.75,3183,300.0
733,12-203-alma-rd-st-kilda-east-vic-3183-16097827,Belmont Primary School,1018.76,96.68,3183,440.0
734,12-rosamond-street-balaclava-vic-3183-16113271,Alberton Primary School,775.9,97.93,3183,695.0
735,1-5-te-arai-ave-st-kilda-east-vic-3183-16103327,Avenel Primary School,665.89,75.61,3183,525.0
736,8-8-cardigan-street-st-kilda-east-vic-3183-16094608,Bacchus Marsh Primary School,485.21,64.51,3183,380.0
737,203-120-hotham-street-st-kilda-east-vic-3183-16098448,Avenel Primary School,503.86,54.83,3183,690.0
738,7-15-hotham-st-st-kilda-east-vic-3183-16104219,Warrandyte Primary School,575.41,69.75,3183,445.0
739,14-3-balston-street-balaclava-vic-3183-16112313,Ballarat Primary School (Dana Street),478.6,70.59,3183,320.0
740,1-296-inkerman-st-st-kilda-east-vic-3183-16106154,Bacchus Marsh Primary School,339.56,49.01,3183,385.0
741,27-4-wando-grove-st-kilda-east-vic-3183-16098295,Warrandyte Primary School,669.71,85.75,3183,290.0
742,10-4a-wando-grove-st-kilda-east-vic-3183-16099165,Warrandyte Primary School,673.97,86.77,3183,475.0
743,102-190-alma-rd-st-kilda-east-vic-3183-16098637,Warrandyte Primary School,943.45,92.47,3183,550.0
744,1-kalymna-grove-st-kilda-east-vic-3183-16110858,Belmont Primary School,743.64,67.74,3183,800.0
745,12-55-alexandra-street-st-kilda-east-vic-3183-16096796,Belmont Primary School,730.79,64.72,3183,430.0
746,1-107-grosvenor-street-balaclava-vic-3183-16096804,Bacchus Marsh Primary School,749.6,82.06,3183,495.0
747,6-75-westbury-street-st-kilda-east-vic-3183-16104087,Avoca Primary School,552.83,47.28,3183,430.0
748,602-71-inkerman-st-st-kilda-east-vic-3183-16091456,Bacchus Marsh Primary School,285.5,44.44,3183,690.0
749,5-8-john-street-elwood-vic-3184-16106183,Allansford and District Primary School,529.25,127.02,3184,420.0
750,1-9-robert-st-elwood-vic-3184-16108685,Allansford and District Primary School,617.75,96.45,3184,325.0
751,5-48-spray-street-elwood-vic-3184-16092133,Avoca Primary School,375.56,87.31,3184,390.0
752,6-25-dickens-street-elwood-vic-3184-16099687,Avenel Primary School,226.63,54.39,3184,490.0
753,1-1-ruskin-street-elwood-vic-3184-16106092,Warrandyte Primary School,277.3,66.55,3184,595.0
754,5-111-ruskin-street-elwood-vic-3184-16104155,Avenel Primary School,401.89,81.65,3184,800.0
755,3-24-26-burns-street-elwood-vic-3184-16092084,Allansford and District Primary School,633.84,141.37,3184,480.0
756,7-54-tennyson-street-elwood-vic-3184-16106407,Warrandyte Primary School,608.61,146.06,3184,400.0
757,89b-ruskin-street-elwood-vic-3184-16092997,Avenel Primary School,594.62,127.9,3184,1200.0
758,3-22-wave-street-elwood-vic-3184-16095176,Avoca Primary School,413.56,57.58,3184,620.0
759,7-51-55-goldsmith-street-elwood-vic-3184-16104905,Avoca Primary School,357.77,69.45,3184,1450.0
760,13-47-brighton-road-elwood-vic-3184-16099504,Alberton Primary School,653.83,102.06,3184,440.0
761,g07-12-14-dickens-street-elwood-vic-3184-16098537,Allansford and District Primary School,409.62,98.3,3184,425.0
762,1-151-glen-huntly-rd-elwood-vic-3184-16095357,Allansford and District Primary School,597.74,141.28,3184,400.0
763,3-483-st-kilda-street-elwood-vic-3184-16094510,Alberton Primary School,904.71,160.38,3184,825.0
764,4-19-milton-street-elwood-vic-3184-16106784,Warrandyte Primary School,719.67,157.06,3184,550.0
765,1-9-poets-grove-elwood-vic-3184-16100027,Allansford and District Primary School,463.73,109.13,3184,590.0
766,4-49a-tennyson-street-elwood-vic-3184-16109927,Allansford and District Primary School,844.75,149.9,3184,415.0
767,3-46-foam-street-elwood-vic-3184-16109685,Belmont Primary School,1128.86,143.46,3184,490.0
768,9-40-ormond-road-elwood-vic-3184-16104855,Avoca Primary School,418.88,58.11,3184,330.0
769,6-59-61-ormond-esplanade-elwood-vic-3184-16110347,Avoca Primary School,871.44,106.96,3184,770.0
770,4-22-allison-road-elsternwick-vic-3185-11212197,Warrandyte Primary School,271.34,47.35,3185,450.0
771,4-44-clarence-street-elsternwick-vic-3185-16110408,Warrandyte Primary School,1264.27,147.38,3185,350.0
772,2-9-oak-grove-ripponlea-vic-3185-16100046,Avenel Primary School,754.79,78.61,3185,380.0
773,4-22-magnolia-road-gardenvale-vic-3185-16109985,Allansford and District Primary School,990.74,130.83,3185,245.0
774,26-clarence-street-elsternwick-vic-3185-12646931,Avenel Primary School,1129.1,168.86,3185,850.0
775,3-487-kooyong-road-elsternwick-vic-3185-16105411,Avoca Primary School,1268.87,147.17,3185,295.0
776,7-162-brighton-road-ripponlea-vic-3185-16100540,Belmont Primary School,878.03,154.86,3185,395.0
777,504-415-glen-huntly-road-elsternwick-vic-3185-16107407,Avenel Primary School,393.93,45.48,3185,399.0
778,78-allison-road-elsternwick-vic-3185-16092486,Belmont Primary School,676.59,115.32,3185,730.0
779,1-540-glenhuntly-road-elsternwick-vic-3185-12838412,Warrandyte Primary School,820.62,111.31,3185,345.0
780,76-allison-road-elsternwick-vic-3185-16105190,Belmont Primary School,634.57,107.93,3185,1200.0
781,7-6-ripon-grove-elsternwick-vic-3185-16100128,Belmont Primary School,678.09,145.7,3185,340.0
782,311-7-nepean-highway-elsternwick-vic-3185-16099376,Bacchus Marsh Primary School,669.44,126.43,3185,420.0
783,3-21-brickwood-st-brighton-vic-3186-16109290,Allansford and District Primary School,191.32,45.92,3186,510.0
784,5-297-st-kilda-street-brighton-vic-3186-16092184,Allansford and District Primary School,1294.4,151.98,3186,450.0
785,5-32-bay-street-brighton-vic-3186-16104811,Avoca Primary School,1123.65,140.31,3186,810.0
786,2-876-hampton-street-brighton-vic-3186-16109894,Alberton Primary School,1097.56,116.59,3186,650.0
787,107-7-9-cowra-street-brighton-vic-3186-16103475,Allansford and District Primary School,1159.07,186.8,3186,600.0
788,8-yuille-street-brighton-vic-3186-16105002,Warrandyte Primary School,825.05,148.15,3186,870.0
789,145a-church-street-brighton-vic-3186-16108276,Alberton Primary School,598.16,93.23,3186,595.0
790,101-67-well-street-brighton-vic-3186-16091137,Avoca Primary School,702.06,98.92,3186,1450.0
